item_id,store_id,cat_id,dept_id,abc_class,xyz_class,forecast_mean,safety_stock,EOQ,demand_during_lead_time,ROP,naive_current_stock,stockout_risk,DOH,turnover,total_annual_cost_EOQ,state_id,abc_xyz,sell_price,D_annual,holding_cost_per_unit,forecast_error_std,annual_ordering_cost,annual_holding_cost,total_annual_cost_naive,service_level,Z_score,sigma_L,ss_holding_cost,naive_order_frequency,naive_annual_ordering_cost,naive_annual_holding_cost,naive_stockout_cost,naive_total_cost,optimized_stockout_cost,optimized_total_cost,annual_saving,annual_saving_pct
FOODS_2_294,CA_1,FOODS,FOODS_2,B,Z,2.443046336036089,10.6,189.0,17.10132435225262,27.7,34.20264870450524,0,13.999999999999998,8.48441401192362,49.86526223950192,CA,BZ,1.25,891.7119126531725,0.25,2.4245219896521624,23.59026223950192,26.275,155.01865210886209,0.95,1.6448536269514722,6.414682232827139,2.6500000000000004,29.723730421772416,148.61865210886208,3.75,10.910348953434731,163.2790010622968,0.045459787305978085,49.910722026807896,113.36827903548891,69.43224682776865
FOODS_2_295,CA_1,FOODS,FOODS_2,A,Z,0.298701697776922,4.7,21.0,2.090911884438454,6.8,4.181823768876908,1,14.0,7.172771032143192,65.38739992585155,CA,AZ,12.97,109.02611968857651,2.5940000000000003,0.8698354767504926,25.95859992585155,39.4288,69.2728199480961,0.98,2.0537489106318225,2.301368353023109,12.1918,3.634203989619217,18.171019948096085,38.910000000000004,40.614358080434,97.69537802853009,0.0676905968007234,65.45509052265228,32.2402875058778,33.00083192928803
FOODS_2_296,CA_1,FOODS,FOODS_2,C,Z,0.542834593839826,2.0,58.0,3.799842156878782,5.8,7.599684313757564,0,14.0,6.39143957263021,35.43257127168418,CA,CZ,2.96,198.1346267515365,0.592,0.5998236072282915,17.08057127168418,18.352,43.08643779192275,0.9,1.2815515655446004,1.5869840952317444,1.184,6.60448755838455,33.02243779192275,8.88,6.391720358624674,48.294158150547425,0.053264336321872274,35.485835608006056,12.808322542541369,26.52147388637353
FOODS_2_297,CA_1,FOODS,FOODS_2,B,Z,0.4140823422325392,4.5,47.0,2.8985763956277744,7.4,5.797152791255549,1,14.0,5.397859104102743,35.56672924626349,CA,BZ,3.48,151.1400549148768,0.6960000000000001,1.0357370915204895,16.07872924626349,19.488000000000003,38.762009152479465,0.95,1.6448536269514722,2.740302767808561,3.132,5.038001830495893,25.190009152479465,10.440000000000001,12.975714282568692,48.60572343504816,0.0540654761773696,35.62079472244086,12.9849287126073,26.714814213102006
FOODS_2_298,CA_1,FOODS,FOODS_2,B,Z,0.1868463226164255,2.4,16.0,1.3079242583149786,3.7,2.615848516629957,1,14.000000000000002,6.557587284134164,48.28975867343603,CA,BZ,12.97,68.1989077549953,2.5940000000000003,0.5587211398983505,21.31215867343603,26.9776,56.50208462583255,0.95,1.6448536269514722,1.4782371884055634,6.2256,2.2732969251665103,11.366484625832552,38.910000000000004,26.08780746413378,76.36429208996633,0.10869919776722417,48.398457871203256,27.96583421876307,36.62161129682961
FOODS_2_299,CA_1,FOODS,FOODS_2,A,Y,2.476661942272432,14.4,150.0,17.336633595907024,31.7,34.67326719181405,0,14.0,10.11165110659326,65.89272029764793,CA,AY,2.0,903.9816089294376,0.4,2.6550429519289525,30.13272029764792,35.760000000000005,162.42360148823963,0.98,2.0537489106318225,7.024583370998827,5.760000000000001,30.132720297647918,150.66360148823958,6.0,19.116309253888456,175.77991074212804,0.031860515423147454,65.92458081307107,109.85532992905696,62.49595273160452
FOODS_2_300,CA_1,FOODS,FOODS_2,C,Z,0.3517475671371176,1.7,31.0,2.462232969959823,4.2,4.924465939919646,0,13.999999999999998,7.464410581688832,42.998919678233534,CA,CZ,6.48,128.3878620050479,1.2960000000000005,0.497347461393438,20.70771967823353,22.291200000000003,43.04117700084132,0.9,1.2815515655446004,1.3158576980363346,2.2032000000000003,4.2795954001682635,21.397977000841315,19.44,11.602121579386122,52.44009858022744,0.09668434649488433,43.09560402472842,9.344494555499026,17.819368781702423
FOODS_2_301,CA_1,FOODS,FOODS_2,C,Z,0.7371676925357408,7.5,65.0,5.160173847750185,12.7,10.32034769550037,1,13.999999999999998,6.726655194388634,46.13740059811888,CA,CZ,3.18,269.06620777554537,0.6360000000000001,2.1999879749551114,20.697400598118875,25.440000000000005,59.1543679625909,0.9,1.2815515655446004,5.8206210690638205,4.7700000000000005,8.968873592518179,44.844367962590894,9.540000000000001,25.18546233728612,79.56983029987701,0.2098788528107176,46.3472794509296,33.222550848947414,41.75269788026526
FOODS_2_302,CA_1,FOODS,FOODS_2,A,Z,1.168984879406937,7.2,44.0,8.18289415584856,15.4,16.36578831169712,0,14.0,14.612310992586714,112.60950465721952,CA,AZ,10.98,426.679480983532,2.196,1.3188699668344828,48.48630465721954,64.1232,119.86444683058866,0.98,2.0537489106318225,3.489401943876046,15.811200000000005,14.222649366117734,71.11324683058866,32.940000000000005,52.13229204903344,156.18553887962213,0.0868871534150558,112.69639181063458,43.48914706898755,27.844541422305568
FOODS_2_303,CA_1,FOODS,FOODS_2,C,Z,0.5890364015759483,0.0,70.0,4.123254811031638,4.1,8.246509622063275,0,13.999999999999998,6.142808187863461,30.61702046965865,CA,CZ,2.18,214.9982865752212,0.436,0.0,15.357020469658654,15.260000000000002,42.37304776253685,0.9,1.2815515655446004,0.0,0.0,7.1666095525073725,35.833047762536864,6.540000000000001,0.0,42.373047762536864,0.0,30.61702046965865,11.756027292878212,27.744115454616953
FOODS_2_304,CA_1,FOODS,FOODS_2,A,Z,1.7479620632444888,9.7,90.0,12.235734442711422,21.9,24.471468885422844,0,14.0,11.663732231887357,78.87658628245768,CA,AZ,3.97,638.0061530842383,0.794,1.7787695646207702,35.444786282457684,43.4318,125.94615884737308,0.98,2.0537489106318225,4.706181907677194,7.7018,21.266871769474612,106.33435884737307,11.910000000000002,25.42217461756005,143.6665334649331,0.04237029102926679,78.91895657348695,64.74757689144616,45.0679607350936
FOODS_2_305,CA_1,FOODS,FOODS_2,A,Z,0.211289763381904,3.2,21.0,1.479028343673328,4.7,2.958056687346656,1,14.0,5.62925282002883,42.91248657961785,CA,AZ,8.96,77.12076363439496,1.7920000000000005,0.5853140973807077,18.36208657961785,24.550400000000003,45.4678606057325,0.98,2.0537489106318225,1.548595540529595,5.734400000000001,2.570692121146499,12.853460605732494,26.880000000000003,18.879891525112107,58.6133521308446,0.03146648587518688,42.943953065493034,15.66939906535157,26.733497566172687
FOODS_2_306,CA_1,FOODS,FOODS_2,A,Z,1.5025613785821668,4.0,81.0,10.517929650075168,14.5,21.03585930015033,0,14.0,12.324379846797548,70.70000636928955,CA,AZ,4.14,548.4349031824909,0.828,0.7417981870189159,33.85400636928956,36.846,107.13781719708182,0.98,2.0537489106318225,1.9626135258506328,3.312,18.281163439416364,91.40581719708182,12.42,11.05576017932992,114.88157737641174,0.018426266965549883,70.7184326362551,44.16314474015664,38.442320995867966
FOODS_2_307,CA_1,FOODS,FOODS_2,A,Z,1.9965170260777183,11.8,121.0,13.975619182544028,25.8,27.951238365088056,0,14.0,10.079235332204249,66.26275679827964,CA,AZ,2.5,728.7287145183672,0.5,2.176108851930375,30.11275679827964,36.15,134.8547857530612,0.98,2.0537489106318225,5.75744284801405,5.9,24.29095715061224,121.4547857530612,7.5,19.58497966737337,148.53976542043458,0.03264163277895565,66.2953984310586,82.24436698937598,55.36858548051917
FOODS_2_308,CA_1,FOODS,FOODS_2,B,Z,0.8136126769677477,4.5,73.0,5.695288738774234,10.2,11.390577477548469,0,14.0,7.243137246176292,43.464316924193696,CA,BZ,2.82,296.96862709322795,0.564,1.0338196500275416,20.340316924193694,23.124,60.492771182204656,0.95,1.6448536269514722,2.7352296944647048,2.5380000000000003,9.898954236440932,49.49477118220466,8.459999999999999,10.495337087079601,68.45010826928426,0.043730571196165045,43.50804749538986,24.942060773894397,36.43830726428039
FOODS_2_309,CA_1,FOODS,FOODS_2,A,Z,1.928810102964344,9.6,115.0,13.501670720750408,23.1,27.00334144150081,0,13.999999999999998,10.492037072756863,66.0381777209559,CA,AZ,2.64,704.0156875819856,0.528,1.77094420754675,30.60937772095589,35.428799999999995,130.32474793033094,0.98,2.0537489106318225,4.685477958939057,5.0688,23.467189586066187,117.33594793033093,7.920000000000001,16.83105374852431,142.08700167885524,0.028051756247540544,66.06622947720344,76.02077220165181,53.50297444763723
FOODS_2_310,CA_1,FOODS,FOODS_2,C,Z,0.1970956799006475,1.8,30.0,1.3796697593045324,3.2,2.759339518609065,1,14.0,4.282138283555734,25.32918719395606,CA,CZ,3.97,71.93992316373634,0.794,0.524530528312962,11.989987193956056,13.339200000000002,25.32918719395606,0.9,1.2815515655446004,1.3877773329774217,1.4292000000000002,2.397997438791211,11.989987193956056,11.910000000000002,7.496590310648854,31.396577504604913,0.06247158592207377,25.39165877987813,6.004918724726782,19.126029656723077
FOODS_2_311,CA_1,FOODS,FOODS_2,A,Z,2.4541472427399738,12.4,123.0,17.179030699179815,29.6,34.35806139835963,0,14.0,12.12129558322179,80.16196030894676,CA,AZ,2.96,895.7637436000904,0.592,2.2805828643261794,36.413160308946765,43.7488,165.51475726668173,0.98,2.0537489106318225,6.033855103282429,7.340800000000001,29.858791453336345,149.29395726668173,8.88,24.301891002259765,182.4758482689415,0.04050315167043298,80.2024634606172,102.2733848083243,56.047628099028735
FOODS_2_312,CA_1,FOODS,FOODS_2,C,Z,0.5562929907806373,2.7,45.0,3.8940509354644615,6.6,7.788101870928923,0,14.0,8.057418318846532,47.65997129277029,CA,CZ,4.98,203.0469416349326,0.996,0.7859547491585427,22.56077129277029,25.099200000000003,51.47035693915544,0.9,1.2815515655446004,2.079440808023656,2.6892000000000005,6.768231387831087,33.84115693915544,14.940000000000001,14.090596742914354,62.871753682069794,0.11742163952428626,47.777392932294575,15.09436074977522,24.00817515939584
FOODS_2_313,CA_1,FOODS,FOODS_2,C,Z,0.12619263717263,1.8,16.0,0.88334846020841,2.7,1.76669692041682,1,14.0,4.7000318946948925,31.367447677503115,CA,CZ,8.66,46.06031256800995,1.7320000000000002,0.5181877251716008,14.393847677503109,16.973600000000005,36.774318761335,0.9,1.2815515655446004,1.3709958532503408,3.1176000000000004,1.5353437522669984,7.676718761334992,25.980000000000004,16.155020519949826,49.811739281284815,0.13462517099958185,31.502072848502696,18.30966643278212,36.75773361252896
FOODS_2_314,CA_1,FOODS,FOODS_2,B,Z,0.7945376640329702,5.8,55.0,5.561763648230792,11.4,11.123527296461583,1,14.0,8.708896317478503,58.59860430654855,CA,BZ,4.84,290.0062473720341,0.968,1.339272486707165,26.364204306548555,32.234399999999994,68.46877456200569,0.95,1.6448536269514722,3.5433819375782165,5.6144,9.666874912401138,48.33437456200569,14.52,23.33548380838564,86.18985837039133,0.09723118253494024,58.69583548908349,27.494022881307842,31.8993712266649
FOODS_2_315,CA_1,FOODS,FOODS_2,A,Z,2.425387291522452,13.7,133.0,16.977711040657166,30.7,33.95542208131433,0,14.0,11.03823393273934,73.38069027840959,CA,AZ,2.5,885.2663614056951,0.5,2.5155600426231786,33.280690278409594,40.1,161.89439356761585,0.98,2.0537489106318225,6.655546280831972,6.8500000000000005,29.50887871352317,147.54439356761586,7.5,22.640040383608607,177.68443395122446,0.037733400639347714,73.41842367904894,104.26601027217552,58.68044147344793
FOODS_2_316,CA_1,FOODS,FOODS_2,A,Z,1.9157655401764733,7.8,56.0,13.410358781235312,21.2,26.820717562470627,0,14.0,19.532246429173544,141.050230550394,CA,AZ,10.98,699.2544221644127,2.196,1.441541649777185,62.43343055039399,78.6168,166.6112036940688,0.98,2.0537489106318225,3.8139607098522,17.128800000000002,23.30848073881376,116.5424036940688,32.940000000000005,56.981258332392564,206.46366202646138,0.09496876388732102,141.1451993142813,65.31846271218006,31.636783960466875
FOODS_2_317,CA_1,FOODS,FOODS_2,A,Z,0.107806897039732,3.4,12.0,0.754648279278124,4.2,1.509296558556248,1,14.0,4.186118874415125,40.77923225812592,CA,AZ,12.97,39.34951741950218,2.5940000000000003,0.6288900106557946,16.395632258125907,24.383600000000005,54.28785290325037,0.98,2.0537489106318225,1.663886570207993,8.8196,1.3116505806500727,6.558252903250363,38.910000000000004,29.364132377540365,74.83238528079073,0.048940220629233984,40.82817247875516,34.004212802035575,45.4405036996253
FOODS_2_318,CA_1,FOODS,FOODS_2,A,Z,1.7730531938585188,10.1,81.0,12.41137235700963,22.5,24.82274471401926,0,14.0,12.78981058810987,90.24482072582464,CA,AZ,4.97,647.1644157583594,0.994,1.8644544714716087,39.948420725824654,50.2964,132.81013595972655,0.98,2.0537489106318225,4.932882862316247,10.0394,21.572147191945312,107.86073595972655,14.91,33.358819403570024,156.12955536329656,0.05559803233928342,90.30041875816393,65.82913660513263,42.16314870810678
FOODS_2_319,CA_1,FOODS,FOODS_2,B,Z,0.5108758474374344,4.9,57.0,3.576130932062041,8.5,7.152261864124082,1,14.0,5.582924680079748,35.19458985216347,CA,BZ,2.82,186.4696843146636,0.564,1.1292175499576134,16.35698985216347,18.8376,42.30188071911059,0.95,1.6448536269514722,2.9876288132775004,2.7636000000000003,6.21565614382212,31.078280719110598,8.459999999999999,11.46381656716969,51.00209728628029,0.04776590236320708,35.24235575452668,15.759741531753612,30.90018326754776
FOODS_2_320,CA_1,FOODS,FOODS_2,C,Z,1.0243811804786649,4.8,100.0,7.170668263350654,12.0,14.341336526701308,0,14.0,6.822976840779429,39.08055654373564,CA,CZ,1.86,373.8991308747127,0.372,1.4267845968170128,18.69495654373564,20.3856,69.68212181245211,0.9,1.2815515655446004,3.774917217635375,1.7856000000000003,12.463304362490423,62.31652181245211,5.580000000000001,9.553749660286718,77.45027147273882,0.07961458050238929,39.160171124238026,38.29010034850079,49.43830359842994
FOODS_2_321,CA_1,FOODS,FOODS_2,A,Z,1.0898496846238974,5.7,82.0,7.628947792367282,13.3,15.257895584734564,0,14.0,8.51809710680348,52.08900090778796,CA,AZ,2.98,397.79513488772255,0.596,1.0559731838826991,24.25580090778796,27.8332,78.63638914795376,0.98,2.0537489106318225,2.793842435706701,3.3972,13.259837829590753,66.29918914795377,8.940000000000001,11.328480316693595,86.56766946464737,0.018880800527822674,52.10788170831579,34.45978775633158,39.80676385241527
FOODS_2_322,CA_1,FOODS,FOODS_2,B,Z,0.2470974028961105,1.8,39.0,1.7296818202727735,3.5,3.459363640545547,1,14.0,4.2342982186422695,24.21509128936928,CA,BZ,2.97,90.19055205708034,0.5940000000000001,0.4178554470186725,11.562891289369276,12.652200000000002,25.01095867618006,0.95,1.6448536269514722,1.1055415967851334,1.0692000000000002,3.006351735236011,15.031758676180056,8.910000000000002,4.467710439523646,28.409469115703704,0.018615460164681876,24.23370674953396,4.175762366169742,14.69848784981883
FOODS_2_323,CA_1,FOODS,FOODS_2,C,Z,0.5099580975869882,3.0,49.0,3.569706683108917,6.6,7.139413366217834,0,14.0,6.768534749790934,40.33333730808681,CA,CZ,3.88,186.1347056192507,0.776,0.8811668550592597,18.993337308086808,21.34,44.99045093654178,0.9,1.2815515655446004,2.3313483620396984,2.3280000000000003,6.204490187308356,31.02245093654178,11.64,12.308138631467738,54.970589568009515,0.1025678219288978,40.43590513001571,14.534684437993803,26.44083782294443
FOODS_2_324,CA_1,FOODS,FOODS_2,C,Z,0.8218048874092796,0.0,77.0,5.752634211864957,5.8,11.505268423729914,0,14.0,7.791137244269795,38.727843110674485,CA,CZ,2.5,299.9587839043871,0.5,1.1305957885839115e-16,19.477843110674485,19.25,57.49313065073118,0.9,1.2815515655446004,2.9912752899299893e-16,0.0,9.998626130146237,49.99313065073118,7.5,1.0175362097255204e-15,57.49313065073118,8.479468414379334e-18,38.727843110674485,18.765287540056697,32.63918198167914
FOODS_2_325,CA_1,FOODS,FOODS_2,A,Y,3.6883490274488415,15.8,243.0,25.81844319214189,41.6,51.63688638428378,0,14.0,9.805152185133482,59.004963683514966,CA,AY,1.14,1346.247395018827,0.2279999999999999,2.9031224810418554,27.700563683514964,31.3044,231.3969658364712,0.98,2.0537489106318225,7.680940110397576,3.6024000000000003,44.87491316729424,224.3745658364712,3.42,11.914414662195774,239.70898049866696,0.019857357770326305,59.02482104128529,180.68415945738167,75.37646653100111
FOODS_2_326,CA_1,FOODS,FOODS_2,B,Z,9.58181481831598,22.7,418.0,67.07270372821186,89.8,134.14540745642373,0,14.0,15.094356532953531,88.17447857279106,CA,BZ,1.0,3497.362408685333,0.2,5.210261547832833,41.83447857279106,46.34,590.4337347808888,0.95,1.6448536269514722,13.785056321168142,4.54,116.57874695617777,582.8937347808888,3.0,18.756941572198198,604.6506763530871,0.07815392321749257,88.25263249600856,516.3980438570785,85.40436057587848
FOODS_2_327,CA_1,FOODS,FOODS_2,A,Z,2.036718743475693,11.3,137.0,14.257031204329852,25.6,28.514062408659704,0,14.0,9.315818814143208,58.73227231272365,CA,AZ,1.98,743.402341368628,0.396,2.07370792308477,27.13147231272365,31.6008,134.31519022810468,0.98,2.0537489106318225,5.48651545626656,4.474800000000001,24.780078045620932,123.90039022810467,5.94,14.781390075748241,144.62178030385292,0.02463565012624709,58.7569079628499,85.86487234100301,59.372020010125304
FOODS_2_328,CA_1,FOODS,FOODS_2,C,Z,0.5230572931914436,1.3,46.0,3.661401052340105,5.0,7.32280210468021,0,14.0,7.856621893616333,42.23292956683445,CA,CZ,4.42,190.9159120148769,0.884,0.3779644730092273,20.75172956683445,21.4812,46.22851866914616,0.9,1.2815515655446004,1.0000000000000002,1.1492000000000002,6.3638637338292305,31.819318669146153,13.26,6.014170694522825,51.09348936366898,0.050118089121023536,42.28304765595547,8.810441707713508,17.243765922901215
FOODS_2_329,CA_1,FOODS,FOODS_2,B,Z,0.7615369741014403,3.5,62.0,5.330758818710082,8.8,10.661517637420165,0,14.0,8.056840450638425,47.11820931830852,CA,BZ,3.58,277.9609955470257,0.7160000000000001,0.8099905283919413,22.41620931830852,24.702,59.57283259117095,0.95,1.6448536269514722,2.14303350244288,2.506,9.26536651823419,46.32683259117095,10.740000000000002,10.43915792991534,67.50599052108629,0.04349649137464729,47.16170580968317,20.34428471140312,30.137006441003695
FOODS_2_330,CA_1,FOODS,FOODS_2,B,Z,0.6427274132499697,4.4,54.0,4.499091892749788,8.9,8.998183785499576,0,13.999999999999998,7.471194453383405,46.716206095948046,CA,BZ,3.98,234.5955058362389,0.796,1.01574900036674,21.721806095948047,24.9944,54.54165097270649,0.95,1.6448536269514722,2.6874192494328497,3.5024,7.8198501945412975,39.099250972706486,11.940000000000001,14.55365167725465,65.59290264996113,0.06064021532189443,46.77684631126994,18.81605633869119,28.686116299965786
FOODS_2_331,CA_1,FOODS,FOODS_2,B,Z,0.7499332714654573,3.4,68.0,5.249532900258201,8.6,10.4990658005164,0,13.999999999999998,7.318867488900854,42.41728559447735,CA,BZ,2.98,273.72564408489194,0.596,0.7867957924694432,20.12688559447735,22.2904,56.58734068081532,0.95,1.6448536269514722,2.081665999466133,2.0264,9.124188136163065,45.62094068081532,8.940000000000001,8.440745261612186,63.00168594242751,0.03516977192338414,42.452455366400734,20.549230576026773,32.61695344915875
FOODS_2_332,CA_1,FOODS,FOODS_2,A,Z,0.9829861763879952,2.1,69.0,6.880903234715967,9.0,13.761806469431932,0,14.0,9.803004218077,53.668872056639,CA,AZ,3.78,358.78995438161826,0.756,0.3779644730092272,25.999272056639,27.669600000000003,72.72592573026971,0.98,2.0537489106318225,1.0,1.5876,11.959665146053942,59.79832573026971,11.34,5.143340548709563,76.28166627897927,0.00857223424784928,53.677444290886854,22.60422198809242,29.63257502192424
FOODS_2_333,CA_1,FOODS,FOODS_2,B,Z,0.508210899469961,4.5,53.0,3.5574762962897277,8.1,7.114952592579455,1,14.0,5.983773493759219,37.835714934578846,CA,BZ,3.28,185.49697830653577,0.656,1.0408329997330663,17.499714934578844,20.336,43.708163051089294,0.95,1.6448536269514722,2.753785273643051,2.952,6.183232610217859,30.916163051089292,9.84,12.290156060848044,53.046319111937336,0.051208983586866895,37.886923918165714,15.159395193771623,28.577657125996915
FOODS_2_334,CA_1,FOODS,FOODS_2,A,Z,1.2555059332990226,6.4,46.0,8.788541533093158,15.2,17.577083066186315,0,13.999999999999998,15.587063457623923,114.37323322327644,CA,AZ,10.98,458.2596656541433,2.196,1.174576361770332,49.81083322327643,64.5624,123.37101094235722,0.98,2.0537489106318225,3.1076369490993327,14.0544,15.275322188471444,76.37661094235722,32.940000000000005,46.42865442805768,155.7452653704149,0.07738109071342954,114.45061431398987,41.294651056425025,26.514225622340675
FOODS_2_335,CA_1,FOODS,FOODS_2,B,Z,0.6274541483755048,6.7,55.0,4.392179038628534,11.1,8.784358077257068,1,14.0,6.696513571843838,46.67526946882357,CA,BZ,3.78,229.0207641570593,0.756,1.544747029854204,20.82006946882357,25.855200000000004,54.57532735950988,0.95,1.6448536269514722,4.087016479499893,5.065200000000001,7.6340254719019764,38.170127359509884,11.34,21.02091758225601,70.53104494176588,0.08758715659273345,46.762856625416305,23.76818831634958,33.69890285330926
FOODS_2_336,CA_1,FOODS,FOODS_2,C,Z,0.5599049783854128,0.0,63.0,3.9193348486978894,3.9,7.838669697395779,0,14.0,6.4877878447833535,32.41046961195838,CA,CZ,2.57,204.36531711067565,0.514,1.1305957885839115e-16,16.219469611958385,16.191,41.77088618511261,0.9,1.2815515655446004,2.9912752899299893e-16,0.0,6.812177237022522,34.06088618511261,7.71,1.0460272235978347e-15,41.77088618511261,8.716893529981956e-18,32.41046961195838,9.360416573154225,22.408948978655697
FOODS_2_337,CA_1,FOODS,FOODS_2,C,Z,0.1974359931265606,2.1,24.0,1.3820519518859242,3.5,2.7641039037718484,1,14.0,5.110931736964157,33.28696197733221,CA,CZ,6.48,72.06413749119461,1.2960000000000005,0.6214848238238695,15.013361977332211,18.2736,34.172289581865776,0.9,1.2815515655446004,1.644294287438749,2.7216000000000005,2.402137916373154,12.010689581865769,19.44,14.497997970163226,45.948687552029,0.1208166497513602,33.40777862708357,12.540908924945427,27.293290827393058
FOODS_2_338,CA_1,FOODS,FOODS_2,C,Z,1.385334252275226,5.0,94.0,9.697339765926582,14.7,19.394679531853164,0,13.999999999999998,9.723980809239569,56.744117131939234,CA,CZ,2.87,505.6470020804575,0.5740000000000001,1.4742050139924308,26.89611713193923,29.848000000000003,95.75450034674292,0.9,1.2815515655446004,3.900379848548467,2.870000000000001,16.854900069348584,84.27450034674293,8.610000000000001,15.231486204569794,108.11598655131272,0.12692905170474825,56.87104618364398,51.24494036766873,47.3981156739919
FOODS_2_339,CA_1,FOODS,FOODS_2,B,Z,0.7848406168698371,4.5,64.0,5.49388431808886,10.0,10.98776863617772,0,14.0,7.848406168698371,47.78422071542895,CA,BZ,3.48,286.4668251574905,0.6960000000000001,1.0408329997330663,22.380220715428948,25.404000000000003,61.31647085958176,0.95,1.6448536269514722,2.753785273643051,3.132,9.54889417191635,47.74447085958175,10.440000000000001,13.039555820655854,71.2240266802376,0.054331482586066106,47.838552198015016,23.385474482222584,32.83368769251474
FOODS_2_340,CA_1,FOODS,FOODS_2,B,Z,0.9145152569599704,6.0,75.0,6.401606798719793,12.4,12.803213597439584,0,14.0,7.673518822767568,48.179204586025946,CA,BZ,2.98,333.7980687903892,0.596,1.377732974181916,22.253204586025944,25.926,68.14901146506487,0.95,1.6448536269514722,3.645138822738722,3.576,11.126602293012974,55.63301146506487,8.940000000000001,14.780319347023593,79.35333081208846,0.06158466394593169,48.240789249971876,31.112541562116583,39.20760633954005
FOODS_2_341,CA_1,FOODS,FOODS_2,C,Z,0.6990459532374198,0.0,71.0,4.893321672661939,4.9,9.786643345323878,0,14.0,7.187373885398824,35.71843471349706,CA,CZ,2.5,255.15177293165823,0.5,1.1305957885839115e-16,17.96843471349706,17.75,50.02529548860971,0.9,1.2815515655446004,2.9912752899299893e-16,0.0,8.505059097721942,42.52529548860971,7.5,1.0175362097255204e-15,50.02529548860971,8.479468414379334e-18,35.71843471349706,14.306860775112646,28.599252908701327
FOODS_2_342,CA_1,FOODS,FOODS_2,A,Z,2.4021037462294266,11.3,86.0,16.814726223605987,28.1,33.629452447211975,0,14.000000000000002,16.146737889019168,115.91767601010122,CA,AZ,5.98,876.7678673737407,1.1960000000000002,2.079122729121906,50.97487601010121,64.9428,177.58277789562345,0.98,2.0537489106318225,5.500841686438473,13.514800000000005,29.22559557912469,146.12797789562345,17.94,44.75935411253639,208.82733200815983,0.07459892352089405,115.99227493362211,92.83505707453772,44.45541499850711
FOODS_2_343,CA_1,FOODS,FOODS_2,C,Z,0.2054087971199898,2.9,31.0,1.4378615798399286,4.3,2.875723159679857,1,14.0,4.0746853776519725,26.37101466916069,CA,CZ,3.88,74.97421094879628,0.776,0.8698354767504924,12.09261466916069,14.2784,26.386101824799383,0.9,1.2815515655446004,2.3013683530231086,2.2504,2.4991403649598762,12.495701824799381,11.64,12.149861939250876,36.28556376405026,0.10124884949375727,26.472263518654447,9.813300245395812,27.044640422862305
FOODS_2_344,CA_1,FOODS,FOODS_2,B,Z,1.4545067337120867,9.8,96.0,10.181547135984609,20.0,20.363094271969214,0,14.0,9.185033872057296,60.94357905233914,CA,BZ,2.88,530.8949578049117,0.576,2.243155373964548,27.650779052339143,33.29279999999999,102.76729296748528,0.95,1.6448536269514722,5.934831271588285,5.6448,17.696498593497054,88.48249296748527,8.639999999999999,23.257034917264434,120.3795278847497,0.09690431215526855,61.040483364494406,59.3390445202553,49.29330224410414
FOODS_2_345,CA_1,FOODS,FOODS_2,C,Z,0.2520818423841543,1.5,24.0,1.76457289668908,3.3,3.5291457933781603,0,14.0,6.815546108904913,40.68772343129507,CA,CZ,7.97,92.00987247021632,1.594,0.4409585518440984,19.168723431295067,21.519,41.635978745036056,0.9,1.2815515655446004,1.1666666666666663,2.391,3.066995749007211,15.334978745036054,23.91,12.65198276951087,51.896961514546916,0.10543318974592389,40.79315662104099,11.103804893505924,21.39586705937203
FOODS_2_346,CA_1,FOODS,FOODS_2,A,Z,5.87331298437786,16.9,212.0,41.11319089064502,58.0,82.22638178129004,0,14.0,17.443118301854508,109.06075941740374,CA,AZ,2.38,2143.759239297919,0.476,3.115713715615085,50.56035941740375,58.5004,372.4776065496532,0.98,2.0537489106318225,8.243403647990538,8.0444,71.45864130993064,357.2932065496532,7.14,26.695435115390044,391.12864166504323,0.044492391858983446,109.10525180926273,282.0233898557805,72.10502116521069
FOODS_2_347,CA_1,FOODS,FOODS_2,A,Y,9.153118100480432,25.6,289.0,64.07182670336303,89.7,128.14365340672606,0,14.000000000000002,19.64072961008441,125.84083229542142,CA,AY,2.0,3340.888106675358,0.4,4.7099008921605625,57.80083229542142,68.04,573.054684445893,0.98,2.0537489106318225,12.461226460418091,10.240000000000002,111.3629368891786,556.814684445893,6.0,33.91128642355605,596.725970869449,0.0565188107059268,125.89735110612735,470.8286197633217,78.90198227459568
FOODS_2_348,CA_1,FOODS,FOODS_2,A,Z,1.2304973126535554,5.1,61.0,8.613481188574887,13.7,17.226962377149775,0,13.999999999999998,12.616053907824371,79.39165894414327,CA,AZ,5.98,449.1315191185477,1.1960000000000002,0.9315175080076956,36.814058944143255,42.57760000000001,98.89485318642464,0.98,2.0537489106318225,2.4645636680909813,6.099600000000001,14.971050637284923,74.85525318642462,17.94,20.053708912389673,112.8489620988143,0.033422848187316154,79.42508179233059,33.42388030648371,29.61824343339255
FOODS_2_349,CA_1,FOODS,FOODS_2,A,Z,4.015476954465375,17.8,111.0,28.108338681257624,45.9,56.21667736251525,0,14.0,19.995212665482423,153.68702920630008,CA,AZ,5.98,1465.6490883798615,1.1960000000000002,3.269831638142695,66.02022920630007,87.66680000000001,283.50364806331027,0.98,2.0537489106318225,8.651161343576513,21.288800000000005,48.85496961266205,244.27484806331026,17.94,70.39293550593594,332.60778356924624,0.11732155917656,153.80435076547664,178.8034328037696,53.758042245738416
