item_id,store_id,order_qty,fulfilled,demand_mean,sell_price,budget_spent,scenario
HOUSEHOLD_1_539,CA_1,1.8393662,1.8393662,1.8393662121432937,3.97,7.302283814,Tight_50K
HOUSEHOLD_1_540,CA_1,2.6385342,2.6385342,2.638534243132026,1.64,4.327196088,Tight_50K
HOUSEHOLD_1_541,CA_1,1.6314648,1.6314648,1.6314647655831538,7.5,12.235986,Tight_50K
HOUSEHOLD_2_001,CA_1,0.3555187,0.3555187,0.3555187037957693,6.47,2.300205989,Tight_50K
HOUSEHOLD_2_002,CA_1,0.64156976,0.64156976,0.6415697602765335,2.67,1.7129912591999998,Tight_50K
HOUSEHOLD_2_003,CA_1,0.25147974,0.25147974,0.2514797376925933,8.94,2.2482288755999997,Tight_50K
HOUSEHOLD_2_009,CA_1,0.52797928,0.52797928,0.5279792805787181,5.94,3.1361969232000004,Tight_50K
HOUSEHOLD_2_011,CA_1,0.88229598,0.88229598,0.8822959759497212,5.62,4.9585034076,Tight_50K
HOUSEHOLD_2_013,CA_1,0.5883794,0.5883794,0.5883794039050806,5.94,3.494973636,Tight_50K
HOUSEHOLD_2_014,CA_1,0.19281751,0.19281751,0.1928175127778015,5.97,1.1511205347,Tight_50K
HOUSEHOLD_2_015,CA_1,0.52607258,0.52607258,0.5260725777563594,4.44,2.3357622552,Tight_50K
HOUSEHOLD_2_019,CA_1,0.14420155,0.14420155,0.1442015497542099,9.47,1.3655886785000002,Tight_50K
HOUSEHOLD_2_025,CA_1,0.77814529,0.77814529,0.7781452859137727,5.47,4.256454736299999,Tight_50K
HOUSEHOLD_2_028,CA_1,0.21511566,0.21511566,0.2151156599843542,5.94,1.2777870204,Tight_50K
HOUSEHOLD_2_029,CA_1,0.145619,0.145619,0.1456190038739475,10.43,1.51880617,Tight_50K
HOUSEHOLD_2_030,CA_1,0.4967098,0.4967098,0.4967097982037755,3.97,1.971937906,Tight_50K
HOUSEHOLD_2_031,CA_1,0.21765825,0.21765825,0.2176582535151893,5.94,1.292890005,Tight_50K
HOUSEHOLD_2_033,CA_1,0.16739648,0.16739648,0.1673964810019825,6.97,1.1667534655999998,Tight_50K
HOUSEHOLD_2_035,CA_1,0.54808541,0.54808541,0.5480854141942648,5.94,3.2556273354000003,Tight_50K
HOUSEHOLD_2_036,CA_1,0.6831345,0.6831345,0.6831345015704718,3.97,2.712043965,Tight_50K
HOUSEHOLD_2_037,CA_1,0.49619381,0.49619381,0.4961938053362825,10.77,5.3440073337,Tight_50K
HOUSEHOLD_2_039,CA_1,0.36327844,0.36327844,0.3632784379033039,9.27,3.3675911387999995,Tight_50K
HOUSEHOLD_2_041,CA_1,0.26691517,0.26691517,0.2669151668262349,5.27,1.4066429458999998,Tight_50K
HOUSEHOLD_2_044,CA_1,3.192179,3.192179,3.1921790404879524,3.48,11.10878292,Tight_50K
HOUSEHOLD_2_045,CA_1,0.078300311,0.078300311,0.0783003106694457,8.64,0.6765146870400001,Tight_50K
HOUSEHOLD_2_047,CA_1,0.58163164,0.58163164,0.5816316406971025,3.27,1.9019354628,Tight_50K
HOUSEHOLD_2_049,CA_1,0.42904672,0.42904672,0.4290467225186071,3.42,1.4673397823999998,Tight_50K
HOUSEHOLD_2_050,CA_1,0.37957947,0.37957947,0.379579474780821,6.67,2.5317950649,Tight_50K
HOUSEHOLD_2_051,CA_1,0.5541218,0.5541218,0.5541218019833746,9.97,5.524594346000001,Tight_50K
HOUSEHOLD_2_052,CA_1,0.64410652,0.64410652,0.6441065156333973,4.97,3.2012094044,Tight_50K
HOUSEHOLD_2_054,CA_1,0.36836118,0.36836118,0.3683611773737636,4.87,1.7939189466,Tight_50K
HOUSEHOLD_2_055,CA_1,0.24040294,0.24040294,0.240402942536919,8.97,2.1564143718000004,Tight_50K
HOUSEHOLD_2_059,CA_1,0.38449331,0.38449331,0.3844933111016456,2.97,1.1419451307,Tight_50K
HOUSEHOLD_2_064,CA_1,1.205827,1.205827,1.2058270019188797,3.87,4.66655049,Tight_50K
HOUSEHOLD_2_069,CA_1,0.20642233,0.20642233,0.2064223280776725,9.87,2.0373883970999995,Tight_50K
HOUSEHOLD_2_070,CA_1,0.68797737,0.68797737,0.68797736787309,2.97,2.0432927889,Tight_50K
HOUSEHOLD_2_071,CA_1,0.18224264,0.18224264,0.1822426379533207,6.47,1.1791098808,Tight_50K
HOUSEHOLD_2_073,CA_1,0.11544642,0.11544642,0.115446416456869,20.94,2.4174480348,Tight_50K
HOUSEHOLD_2_074,CA_1,1.177248,1.177248,1.17724802831849,0.97,1.14193056,Tight_50K
HOUSEHOLD_2_075,CA_1,0.33447946,0.33447946,0.3344794560827179,1.84,0.6154422064,Tight_50K
HOUSEHOLD_2_076,CA_1,0.57436016,0.57436016,0.5743601622027678,8.97,5.152010635200001,Tight_50K
HOUSEHOLD_2_078,CA_1,0.10859557,0.10859557,0.1085955734372457,5.47,0.5940177678999999,Tight_50K
HOUSEHOLD_2_083,CA_1,0.28783089,0.28783089,0.2878308941515119,9.97,2.8696739733000003,Tight_50K
HOUSEHOLD_2_084,CA_1,0.38677343,0.38677343,0.3867734342894482,3.97,1.5354905171,Tight_50K
HOUSEHOLD_2_088,CA_1,0.420737,0.420737,0.4207370032521741,6.97,2.93253689,Tight_50K
HOUSEHOLD_2_090,CA_1,0.18891278,0.18891278,0.1889127847909642,5.97,1.1278092966,Tight_50K
HOUSEHOLD_2_095,CA_1,0.34208266,0.34208266,0.3420826594995882,6.47,2.2132748101999997,Tight_50K
HOUSEHOLD_2_096,CA_1,0.5935863,0.5935863,0.5935863012577831,3.47,2.059744461,Tight_50K
HOUSEHOLD_2_100,CA_1,0.10422864,0.10422864,0.1042286381747231,8.64,0.9005354496,Tight_50K
HOUSEHOLD_2_102,CA_1,0.86784202,0.86784202,0.8678420198136557,2.5,2.16960505,Tight_50K
HOUSEHOLD_2_106,CA_1,0.27361383,0.27361383,0.2736138293903467,8.44,2.3093007252,Tight_50K
HOUSEHOLD_2_107,CA_1,0.21903939,0.21903939,0.21903938863106,11.97,2.6219014983,Tight_50K
HOUSEHOLD_2_108,CA_1,0.14847277,0.14847277,0.1484727650009923,8.88,1.3184381976000001,Tight_50K
HOUSEHOLD_2_110,CA_1,2.0694488,2.0694488,2.069448761257182,3.17,6.560152695999999,Tight_50K
HOUSEHOLD_2_111,CA_1,0.16498549,0.16498549,0.1649854904470327,6.44,1.0625065556000002,Tight_50K
HOUSEHOLD_2_115,CA_1,2.2557472,2.2557472,2.2557471682695214,3.27,7.3762933440000005,Tight_50K
HOUSEHOLD_2_119,CA_1,1.2223639,1.2223639,1.2223638659005602,5.84,7.1386051759999996,Tight_50K
HOUSEHOLD_2_122,CA_1,0.32766401,0.32766401,0.3276640105641547,6.97,2.2838181497,Tight_50K
HOUSEHOLD_2_124,CA_1,0.27679591,0.27679591,0.2767959062878625,5.28,1.4614824048,Tight_50K
HOUSEHOLD_2_125,CA_1,0.25438795,0.25438795,0.2543879520180087,8.88,2.258964996,Tight_50K
HOUSEHOLD_2_127,CA_1,0.59956551,0.59956551,0.5995655078467947,5.94,3.5614191294000004,Tight_50K
HOUSEHOLD_2_128,CA_1,0.15999893,0.15999893,0.1599989286581245,5.94,0.9503936442000002,Tight_50K
HOUSEHOLD_2_131,CA_1,0.053332829,0.053332829,0.0533328293617925,12.27,0.65439381183,Tight_50K
HOUSEHOLD_2_135,CA_1,0.51053115,0.51053115,0.5105311474315088,9.98,5.095100877000001,Tight_50K
HOUSEHOLD_2_136,CA_1,0.38083749,0.38083749,0.3808374916076029,4.87,1.8546785763,Tight_50K
HOUSEHOLD_2_139,CA_1,1.1114451,1.1114451,1.1114450530256614,5.84,6.490839384,Tight_50K
HOUSEHOLD_2_140,CA_1,0.96868429,0.96868429,0.9686842880395896,6.97,6.7517295013,Tight_50K
HOUSEHOLD_2_142,CA_1,0.51263063,0.51263063,0.5126306278998206,1.97,1.0098823411,Tight_50K
HOUSEHOLD_2_143,CA_1,0.2090932,0.2090932,0.209093196825961,6.46,1.350742072,Tight_50K
HOUSEHOLD_2_145,CA_1,0.34696071,0.34696071,0.3469607087110932,3.97,1.3774340187,Tight_50K
HOUSEHOLD_2_148,CA_1,0.20040789,0.20040789,0.2004078935959647,5.94,1.1904228666,Tight_50K
HOUSEHOLD_2_152,CA_1,0.28315844,0.28315844,0.2831584358237363,11.97,3.3894065268,Tight_50K
HOUSEHOLD_2_153,CA_1,0.96111535,0.96111535,0.9611153520954188,8.97,8.6212046895,Tight_50K
HOUSEHOLD_2_155,CA_1,0.45066663,0.45066663,0.4506666254251585,6.47,2.9158130961,Tight_50K
HOUSEHOLD_2_159,CA_1,0.84912261,0.84912261,0.8491226102365884,3.93,3.3370518573,Tight_50K
HOUSEHOLD_2_160,CA_1,0.60810095,0.60810095,0.6081009535348969,3.93,2.3898367335,Tight_50K
HOUSEHOLD_2_163,CA_1,0.10501047,0.10501047,0.1050104741812743,8.0,0.84008376,Tight_50K
HOUSEHOLD_2_166,CA_1,0.23174536,0.23174536,0.2317453577897844,9.47,2.1946285592000003,Tight_50K
HOUSEHOLD_2_172,CA_1,0.44299293,0.44299293,0.4429929256944204,5.94,2.6313780042,Tight_50K
HOUSEHOLD_2_173,CA_1,0.10346472,0.10346472,0.10346472310541,6.97,0.7211490984,Tight_50K
HOUSEHOLD_2_176,CA_1,3.925992,3.925992,3.925992035193147,4.97,19.51218024,Tight_50K
HOUSEHOLD_2_178,CA_1,0.37128895,0.37128895,0.3712889458918878,6.97,2.5878839815,Tight_50K
HOUSEHOLD_2_179,CA_1,0.37035144,0.37035144,0.3703514409472235,5.97,2.2109980967999996,Tight_50K
HOUSEHOLD_2_182,CA_1,0.14809593,0.14809593,0.1480959304249562,7.0,1.03667151,Tight_50K
HOUSEHOLD_2_183,CA_1,0.31725414,0.31725414,0.3172541364106154,4.67,1.4815768338000002,Tight_50K
HOUSEHOLD_2_184,CA_1,0.88039192,0.88039192,0.8803919195951221,1.96,1.7255681632,Tight_50K
HOUSEHOLD_2_185,CA_1,0.91976239,0.91976239,0.919762390352538,3.33,3.0628087587,Tight_50K
HOUSEHOLD_2_189,CA_1,0.13452814,0.13452814,0.1345281442582541,14.48,1.9479674672,Tight_50K
HOUSEHOLD_2_191,CA_1,0.85955617,0.85955617,0.8595561721189026,4.67,4.0141273138999995,Tight_50K
HOUSEHOLD_2_193,CA_1,0.53106764,0.53106764,0.5310676426322084,4.94,2.6234741416,Tight_50K
HOUSEHOLD_2_195,CA_1,0.62212765,0.62212765,0.6221276460739124,14.97,9.313250920500002,Tight_50K
HOUSEHOLD_2_196,CA_1,1.5720482,1.5720482,1.5720481611561044,2.27,3.568549414,Tight_50K
HOUSEHOLD_2_197,CA_1,0.63093689,0.63093689,0.630936885230365,3.97,2.5048194533,Tight_50K
HOUSEHOLD_2_198,CA_1,0.12807578,0.12807578,0.1280757829554603,7.94,1.0169216932,Tight_50K
HOUSEHOLD_2_199,CA_1,0.64198279,0.64198279,0.6419827887393986,3.93,2.5229923647000003,Tight_50K
HOUSEHOLD_2_200,CA_1,0.90057246,0.90057246,0.900572459830857,6.94,6.249972872400001,Tight_50K
HOUSEHOLD_2_201,CA_1,0.58454524,0.58454524,0.5845452371393656,5.97,3.4897350827999998,Tight_50K
HOUSEHOLD_2_207,CA_1,0.12476742,0.12476742,0.1247674178618725,6.47,0.8072452073999999,Tight_50K
HOUSEHOLD_2_208,CA_1,0.086510206,0.086510206,0.0865102064330933,12.97,1.12203737182,Tight_50K
HOUSEHOLD_2_209,CA_1,0.2735186,0.2735186,0.2735185996343646,8.47,2.3167025420000003,Tight_50K
HOUSEHOLD_2_211,CA_1,0.11991109,0.11991109,0.1199110939583717,20.0,2.3982218,Tight_50K
HOUSEHOLD_2_212,CA_1,1.402077,1.402077,1.40207697432083,2.67,3.74354559,Tight_50K
HOUSEHOLD_2_214,CA_1,0.31272183,0.31272183,0.3127218297462619,6.94,2.1702895002,Tight_50K
HOUSEHOLD_2_217,CA_1,0.80517001,0.80517001,0.8051700140201713,2.87,2.3108379287000003,Tight_50K
HOUSEHOLD_2_218,CA_1,0.10709167,0.10709167,0.1070916723863334,10.97,1.1747956199,Tight_50K
HOUSEHOLD_2_219,CA_1,0.52636129,0.52636129,0.5263612898010682,2.97,1.5632930313,Tight_50K
HOUSEHOLD_2_220,CA_1,0.60892897,0.60892897,0.6089289737324364,6.97,4.2442349209,Tight_50K
HOUSEHOLD_2_222,CA_1,1.5704291,1.5704291,1.5704291489934732,4.97,7.805032626999999,Tight_50K
HOUSEHOLD_2_223,CA_1,0.3016896,0.3016896,0.3016896018816054,14.97,4.516293312,Tight_50K
HOUSEHOLD_2_226,CA_1,0.3530631,0.3530631,0.3530630963504038,6.97,2.4608498070000002,Tight_50K
HOUSEHOLD_2_228,CA_1,0.21764722,0.21764722,0.2176472220239663,4.97,1.0817066834,Tight_50K
HOUSEHOLD_2_231,CA_1,1.0270305,1.0270305,1.027030467442169,3.97,4.077311085,Tight_50K
HOUSEHOLD_2_232,CA_1,0.41710553,0.41710553,0.417105533843376,4.78,1.9937644334000002,Tight_50K
HOUSEHOLD_2_233,CA_1,0.11498688,0.11498688,0.114986881608149,11.47,1.3188995136000001,Tight_50K
HOUSEHOLD_2_234,CA_1,0.31188161,0.31188161,0.3118816060013785,5.94,1.8525767633999999,Tight_50K
HOUSEHOLD_2_235,CA_1,0.14429807,0.14429807,0.1442980681222447,6.97,1.0057575479,Tight_50K
HOUSEHOLD_2_236,CA_1,0.1811254,0.1811254,0.1811254001198838,8.48,1.535943392,Tight_50K
HOUSEHOLD_2_237,CA_1,0.24492355,0.24492355,0.2449235530050157,5.94,1.454845887,Tight_50K
HOUSEHOLD_2_238,CA_1,0.29077318,0.29077318,0.2907731775590834,9.96,2.8961008728000004,Tight_50K
HOUSEHOLD_2_239,CA_1,1.3550063,1.3550063,1.3550062755629972,1.24,1.6802078120000001,Tight_50K
HOUSEHOLD_2_240,CA_1,0.33689901,0.33689901,0.336899011112911,4.97,1.6743880797,Tight_50K
HOUSEHOLD_2_241,CA_1,0.38758159,0.38758159,0.3875815943342254,4.98,1.9301563182,Tight_50K
HOUSEHOLD_2_242,CA_1,0.037746498,0.037746498,0.0377464975761005,13.24,0.49976363352000003,Tight_50K
HOUSEHOLD_2_246,CA_1,0.35650295,0.35650295,0.356502950792176,7.87,2.8056782165,Tight_50K
HOUSEHOLD_2_247,CA_1,0.25691267,0.25691267,0.2569126650818732,3.97,1.0199432999,Tight_50K
HOUSEHOLD_2_248,CA_1,2.4246812,2.4246812,2.424681193469218,8.97,21.749390364000003,Tight_50K
HOUSEHOLD_2_249,CA_1,0.083417156,0.083417156,0.0834171557827912,8.64,0.7207242278400001,Tight_50K
HOUSEHOLD_2_250,CA_1,0.29727221,0.29727221,0.2972722141370708,6.96,2.0690145816,Tight_50K
HOUSEHOLD_2_252,CA_1,0.40024105,0.40024105,0.4002410525899333,6.97,2.7896801184999998,Tight_50K
HOUSEHOLD_2_255,CA_1,0.18570589,0.18570589,0.1857058923496692,9.97,1.8514877233000002,Tight_50K
HOUSEHOLD_2_256,CA_1,0.84616872,0.84616872,0.846168718425633,5.94,5.0262421968,Tight_50K
HOUSEHOLD_2_257,CA_1,0.46886879,0.46886879,0.4688687864720228,5.94,2.7850806126000003,Tight_50K
HOUSEHOLD_2_259,CA_1,0.5065043,0.5065043,0.5065042994754684,7.67,3.8848879810000003,Tight_50K
HOUSEHOLD_2_260,CA_1,0.26558388,0.26558388,0.2655838750996512,6.97,1.8511196436,Tight_50K
HOUSEHOLD_2_261,CA_1,0.45895088,0.45895088,0.4589508825659886,6.97,3.1988876336,Tight_50K
HOUSEHOLD_2_262,CA_1,0.69347982,0.69347982,0.6934798244187771,4.97,3.4465947053999995,Tight_50K
HOUSEHOLD_2_265,CA_1,0.16959678,0.16959678,0.1695967843667107,4.97,0.8428959965999999,Tight_50K
HOUSEHOLD_2_268,CA_1,0.34663293,0.34663293,0.3466329273606522,5.47,1.8960821271,Tight_50K
HOUSEHOLD_2_269,CA_1,0.20821292,0.20821292,0.2082129204554067,9.97,2.0758828124,Tight_50K
HOUSEHOLD_2_273,CA_1,0.37580583,0.37580583,0.3758058294668417,5.27,1.9804967240999998,Tight_50K
HOUSEHOLD_2_275,CA_1,0.29925913,0.29925913,0.2992591349600445,5.27,1.5770956150999997,Tight_50K
HOUSEHOLD_2_279,CA_1,0.32336967,0.32336967,0.3233696689998511,4.44,1.4357613348,Tight_50K
HOUSEHOLD_2_281,CA_1,0.11962868,0.11962868,0.1196286773264124,4.97,0.5945545395999999,Tight_50K
HOUSEHOLD_2_282,CA_1,0.24650228,0.24650228,0.2465022803536533,5.47,1.3483674715999998,Tight_50K
HOUSEHOLD_2_284,CA_1,0.3125713,0.3125713,0.3125712975111812,5.94,1.8566735220000001,Tight_50K
HOUSEHOLD_2_285,CA_1,0.19343199,0.19343199,0.1934319931707132,4.67,0.9033273933,Tight_50K
HOUSEHOLD_2_287,CA_1,0.36041848,0.36041848,0.3604184831445161,1.87,0.6739825576,Tight_50K
HOUSEHOLD_2_288,CA_1,0.20165312,0.20165312,0.2016531185140519,3.97,0.8005628864,Tight_50K
HOUSEHOLD_2_289,CA_1,0.088989298,0.088989298,0.0889892982085096,5.92,0.52681664416,Tight_50K
HOUSEHOLD_2_292,CA_1,0.26731473,0.26731473,0.2673147284829035,14.97,4.0017015081,Tight_50K
HOUSEHOLD_2_294,CA_1,1.6269897,1.6269897,1.6269896839259883,4.77,7.760740868999999,Tight_50K
HOUSEHOLD_2_295,CA_1,0.50401524,0.50401524,0.5040152356283393,5.97,3.0089709827999997,Tight_50K
HOUSEHOLD_2_297,CA_1,0.30075176,0.30075176,0.3007517553132882,5.97,1.7954880072,Tight_50K
HOUSEHOLD_2_299,CA_1,0.93772956,0.93772956,0.9377295630336876,1.24,1.1627846544,Tight_50K
HOUSEHOLD_2_301,CA_1,0.73275224,0.73275224,0.7327522351627843,1.97,1.4435219128,Tight_50K
HOUSEHOLD_2_303,CA_1,0.42107809,0.42107809,0.4210780938902351,6.94,2.9222819446000003,Tight_50K
HOUSEHOLD_2_305,CA_1,0.071988909,0.071988909,0.0719889085504061,5.27,0.37938155043,Tight_50K
HOUSEHOLD_2_308,CA_1,0.15843486,0.15843486,0.1584348565162022,3.47,0.5497689642000001,Tight_50K
HOUSEHOLD_2_311,CA_1,0.25945064,0.25945064,0.2594506366963749,5.94,1.5411368016000002,Tight_50K
HOUSEHOLD_2_312,CA_1,1.4449218,1.4449218,1.4449218249990292,3.97,5.736339546,Tight_50K
HOUSEHOLD_2_315,CA_1,0.09705689,0.09705689,0.0970568901348497,7.67,0.7444263463,Tight_50K
HOUSEHOLD_2_316,CA_1,0.39488579,0.39488579,0.3948857928686221,7.24,2.8589731196000003,Tight_50K
HOUSEHOLD_2_320,CA_1,0.45453417,0.45453417,0.454534168289601,8.47,3.8499044199000005,Tight_50K
HOUSEHOLD_2_321,CA_1,0.30594893,0.30594893,0.3059489348453889,5.27,1.6123508611,Tight_50K
HOUSEHOLD_2_324,CA_1,0.26590336,0.26590336,0.2659033635733534,14.26,3.7917819135999995,Tight_50K
HOUSEHOLD_2_325,CA_1,0.35246783,0.35246783,0.3524678323124116,3.82,1.3464271105999999,Tight_50K
HOUSEHOLD_2_326,CA_1,0.27932779,0.27932779,0.2793277926370302,5.94,1.6592070726000003,Tight_50K
HOUSEHOLD_2_328,CA_1,0.3507139,0.3507139,0.3507138961756346,6.97,2.444475883,Tight_50K
HOUSEHOLD_2_332,CA_1,0.32231796,0.32231796,0.3223179585627088,6.47,2.0853972012,Tight_50K
HOUSEHOLD_2_335,CA_1,1.1782391,1.1782391,1.1782390775146767,6.24,7.352211984000001,Tight_50K
HOUSEHOLD_2_336,CA_1,0.77142481,0.77142481,0.7714248066232455,9.26,7.1433937406,Tight_50K
HOUSEHOLD_2_337,CA_1,0.16029987,0.16029987,0.160299870969218,6.47,1.0371401589,Tight_50K
HOUSEHOLD_2_341,CA_1,0.76507334,0.76507334,0.7650733386572452,5.32,4.070190168800001,Tight_50K
HOUSEHOLD_2_344,CA_1,0.29875743,0.29875743,0.2987574338153306,5.92,1.7686439856,Tight_50K
HOUSEHOLD_2_345,CA_1,0.47464989,0.47464989,0.4746498932694972,5.84,2.7719553576,Tight_50K
HOUSEHOLD_2_346,CA_1,1.3965002,1.3965002,1.3965001608546552,3.33,4.650345666,Tight_50K
HOUSEHOLD_2_347,CA_1,0.31624451,0.31624451,0.3162445113853145,8.94,2.8272259193999996,Tight_50K
HOUSEHOLD_2_348,CA_1,0.90456103,0.90456103,0.9045610337808216,6.42,5.807281812599999,Tight_50K
HOUSEHOLD_2_349,CA_1,0.37790974,0.37790974,0.3779097382345161,4.97,1.8782114077999998,Tight_50K
HOUSEHOLD_2_350,CA_1,0.26199365,0.26199365,0.2619936529985965,2.94,0.770261331,Tight_50K
HOUSEHOLD_2_353,CA_1,0.57197388,0.57197388,0.5719738839364819,4.78,2.7340351464000006,Tight_50K
HOUSEHOLD_2_355,CA_1,0.12755119,0.12755119,0.127551194428028,10.97,1.3992365543000003,Tight_50K
HOUSEHOLD_2_356,CA_1,0.2186836,0.2186836,0.2186836006328639,9.88,2.160593968,Tight_50K
HOUSEHOLD_2_357,CA_1,0.185828,0.185828,0.1858280005700506,7.97,1.48104916,Tight_50K
HOUSEHOLD_2_359,CA_1,0.64411771,0.64411771,0.6441177118837383,8.97,5.7777358587,Tight_50K
HOUSEHOLD_2_361,CA_1,0.27623123,0.27623123,0.2762312253107429,6.94,1.9170447362,Tight_50K
HOUSEHOLD_2_366,CA_1,0.15474853,0.15474853,0.1547485265912281,3.67,0.5679271051,Tight_50K
HOUSEHOLD_2_367,CA_1,0.16341709,0.16341709,0.163417090803227,6.97,1.1390171172999999,Tight_50K
HOUSEHOLD_2_368,CA_1,0.40877911,0.40877911,0.4087791094676983,5.48,2.2401095228,Tight_50K
HOUSEHOLD_2_369,CA_1,0.44500679,0.44500679,0.4450067909434175,6.47,2.8791939312999997,Tight_50K
HOUSEHOLD_2_370,CA_1,0.28801924,0.28801924,0.2880192433484273,6.27,1.8058806347999998,Tight_50K
HOUSEHOLD_2_373,CA_1,0.43834698,0.43834698,0.4383469760547859,4.67,2.0470803965999997,Tight_50K
HOUSEHOLD_2_375,CA_1,0.73034683,0.73034683,0.7303468310996524,6.47,4.7253439901,Tight_50K
HOUSEHOLD_2_376,CA_1,0.57528679,0.57528679,0.5752867877269233,3.82,2.1975955378000003,Tight_50K
HOUSEHOLD_2_377,CA_1,0.25516202,0.25516202,0.2551620200996163,4.97,1.2681552394,Tight_50K
HOUSEHOLD_2_378,CA_1,0.37566545,0.37566545,0.3756654466332761,6.98,2.6221448410000003,Tight_50K
HOUSEHOLD_2_379,CA_1,0.17514401,0.17514401,0.1751440138805361,4.44,0.7776394044,Tight_50K
HOUSEHOLD_2_380,CA_1,0.68126648,0.68126648,0.6812664809054317,5.27,3.5902743495999996,Tight_50K
HOUSEHOLD_2_385,CA_1,0.19451797,0.19451797,0.194517971367617,6.97,1.3557902509,Tight_50K
HOUSEHOLD_2_388,CA_1,0.40159489,0.40159489,0.4015948880452001,6.97,2.7991163833,Tight_50K
HOUSEHOLD_2_390,CA_1,0.16177116,0.16177116,0.1617711568004669,5.98,0.9673915368,Tight_50K
HOUSEHOLD_2_391,CA_1,0.35553949,0.35553949,0.3555394946672703,11.27,4.0069300523,Tight_50K
HOUSEHOLD_2_394,CA_1,0.35619829,0.35619829,0.3561982893755607,6.27,2.2333632782999997,Tight_50K
HOUSEHOLD_2_395,CA_1,0.51384916,0.51384916,0.513849156670605,3.67,1.8858264172,Tight_50K
HOUSEHOLD_2_398,CA_1,0.11272337,0.11272337,0.1127233666852958,7.94,0.8950235578000001,Tight_50K
HOUSEHOLD_2_401,CA_1,0.8835582,0.8835582,0.883558203321235,3.33,2.942248806,Tight_50K
HOUSEHOLD_2_402,CA_1,0.45704283,0.45704283,0.4570428309667841,8.97,4.0996741851000005,Tight_50K
HOUSEHOLD_2_403,CA_1,1.0039202,1.0039202,1.0039201815659995,4.87,4.889091374,Tight_50K
HOUSEHOLD_2_405,CA_1,0.19021034,0.19021034,0.1902103440282039,5.64,1.0727863175999999,Tight_50K
HOUSEHOLD_2_406,CA_1,0.25171875,0.25171875,0.2517187450280909,12.46,3.136415625,Tight_50K
HOUSEHOLD_2_408,CA_1,0.25024035,0.25024035,0.2502403501594135,6.67,1.6691031345,Tight_50K
HOUSEHOLD_2_409,CA_1,1.0266118,1.0266118,1.0266118194718563,3.93,4.034584374,Tight_50K
HOUSEHOLD_2_410,CA_1,0.76297806,0.76297806,0.762978062697921,1.38,1.0529097228,Tight_50K
HOUSEHOLD_2_411,CA_1,1.4993129,1.4993129,1.4993128802505826,5.84,8.755987336,Tight_50K
HOUSEHOLD_2_416,CA_1,0.32616556,0.32616556,0.326165559404505,3.24,1.0567764144,Tight_50K
HOUSEHOLD_2_417,CA_1,0.17425586,0.17425586,0.1742558592893229,3.97,0.6917957642000001,Tight_50K
HOUSEHOLD_2_421,CA_1,0.38629732,0.38629732,0.3862973237547858,4.67,1.8040084844,Tight_50K
HOUSEHOLD_2_423,CA_1,0.070458177,0.070458177,0.0704581768833088,3.27,0.23039823879,Tight_50K
HOUSEHOLD_2_425,CA_1,0.18360767,0.18360767,0.183607665474181,8.44,1.5496487347999999,Tight_50K
HOUSEHOLD_2_426,CA_1,0.57393347,0.57393347,0.5739334711599196,4.37,2.5080892638999996,Tight_50K
HOUSEHOLD_2_427,CA_1,0.23580484,0.23580484,0.2358048396234113,3.27,0.7710818267999999,Tight_50K
HOUSEHOLD_2_431,CA_1,0.27534592,0.27534592,0.2753459191094351,9.47,2.6075258624,Tight_50K
HOUSEHOLD_2_435,CA_1,0.23766195,0.23766195,0.237661949628638,5.97,1.4188418415,Tight_50K
HOUSEHOLD_2_437,CA_1,1.4444361,1.4444361,1.444436060915672,7.97,11.512155716999999,Tight_50K
HOUSEHOLD_2_438,CA_1,0.81338102,0.81338102,0.813381017120693,8.87,7.214689647399999,Tight_50K
HOUSEHOLD_2_439,CA_1,0.47770838,0.47770838,0.4777083761265376,5.47,2.6130648385999997,Tight_50K
HOUSEHOLD_2_442,CA_1,1.5031109,1.5031109,1.5031108664477049,1.48,2.224604132,Tight_50K
HOUSEHOLD_2_443,CA_1,0.28920248,0.28920248,0.289202483062164,4.66,1.3476835568,Tight_50K
HOUSEHOLD_2_444,CA_1,0.4462509,0.4462509,0.4462508978761747,6.47,2.887243323,Tight_50K
HOUSEHOLD_2_446,CA_1,0.11463907,0.11463907,0.1146390687694657,25.97,2.9771766479,Tight_50K
HOUSEHOLD_2_447,CA_1,0.89657774,0.89657774,0.8965777377890009,1.97,1.7662581478,Tight_50K
HOUSEHOLD_2_449,CA_1,0.17276999,0.17276999,0.1727699935089143,5.64,0.9744227436,Tight_50K
HOUSEHOLD_2_450,CA_1,1.2197602,1.2197602,1.21976023416765,9.47,11.551129094000002,Tight_50K
HOUSEHOLD_2_452,CA_1,0.42547172,0.42547172,0.4254717191971437,5.94,2.5273020168,Tight_50K
HOUSEHOLD_2_453,CA_1,0.88127432,0.88127432,0.8812743178317011,6.47,5.7018448504000006,Tight_50K
HOUSEHOLD_2_454,CA_1,0.22790094,0.22790094,0.2279009411057222,7.97,1.8163704917999999,Tight_50K
HOUSEHOLD_2_455,CA_1,0.17367019,0.17367019,0.1736701860055948,7.34,1.2747391946,Tight_50K
HOUSEHOLD_2_457,CA_1,0.47549751,0.47549751,0.4754975077416823,6.47,3.0764688897,Tight_50K
HOUSEHOLD_2_459,CA_1,0.28272925,0.28272925,0.2827292484591591,19.54,5.524529544999999,Tight_50K
