item_id,store_id,cat_id,dept_id,state_id,abc_class,xyz_class,abc_xyz,forecast_mean,actual_mean,forecast_bias,forecast_error_std,forecast_rmse,cv_actual,sell_price,best_model_used,service_level,Z_score,sigma_L,safety_stock,ss_holding_cost,safety_stock_90,ss_cost_90,safety_stock_95,ss_cost_95,safety_stock_98,ss_cost_98
FOODS_2_079,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.7466013789503213,0.7142857142857143,-0.0323156646646073,0.7628961803617724,0.7498458454766778,1.0680546525064811,3.87,Croston_SBA,0.95,1.6448536269514722,2.018433569398328,3.3,2.5542,2.6,2.0124000000000004,3.3,2.5542,4.1,3.1734
FOODS_2_080,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,3.5172390762526518,0.0,-3.5172390762526518,4.522383154335646e-16,3.5172390762526518,0.0,2.18,Croston_SBA,0.95,1.6448536269514722,1.1965101159719955e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOODS_2_081,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,2.0021480967482423,3.0357142857142856,1.0335661889660437,2.516348660661035,2.678455975727913,0.828914852923635,2.62,Croston_SBA,0.98,2.0537489106318225,6.65763276803956,13.7,7.1788,8.5,4.454,11.0,5.764,13.7,7.1788
FOODS_2_082,CA_1,FOODS,FOODS_2,CA,A,Y,AY,1.897660738709259,2.9642857142857144,1.0666249755764554,1.7837480007873685,2.050807546493284,0.5984340031085423,5.98,LightGBM,0.98,2.0537489106318225,4.719353611692023,9.7,11.6012,6.0,7.176000000000001,7.8,9.328800000000001,9.7,11.6012
FOODS_2_083,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,0.8436778760920521,0.75,-0.0936778760920522,0.8871510790372952,0.8761872607483455,1.1828681053830603,6.98,Croston_SBA,0.98,2.0537489106318225,2.34718113047529,4.8,6.7008,3.0,4.188000000000001,3.9,5.444400000000001,4.8,6.7008
FOODS_2_084,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.7387169632540872,1.0357142857142858,0.2969973224601987,0.9222413461394476,0.9530794671867696,0.8904399204105011,2.97,Croston_SBA,0.9,1.2815515655446004,2.4400212506664167,3.1,1.8414000000000001,3.1,1.8414000000000001,4.0,2.3760000000000003,5.0,2.9700000000000006
FOODS_2_085,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.5323239586143809,0.8928571428571429,0.3605331842427619,1.196887497862553,1.2293745271318393,1.3405139976060594,3.7,Croston_SBA,0.95,1.6448536269514722,3.166666666666667,5.2,3.8480000000000008,4.1,3.0340000000000003,5.2,3.8480000000000008,6.5,4.8100000000000005
FOODS_2_086,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.0423592136370206,1.1785714285714286,0.136212214934408,1.7858201026848812,1.7589226445577857,1.515241299247778,2.47,Croston_SBA,0.95,1.6448536269514722,4.7248358780040265,7.8,3.8532000000000006,6.1,3.0134000000000003,7.8,3.8532000000000006,9.7,4.7918
FOODS_2_087,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.1638631251054028,0.4285714285714285,0.2647083034660257,0.6900655593423543,0.7274985631554535,1.6101529717988268,9.97,Croston_SBA,0.95,1.6448536269514722,1.8257418583505538,3.0,5.982000000000001,2.3,4.586200000000001,3.0,5.982000000000001,3.7,7.377800000000001
FOODS_2_088,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.3656015205701297,0.7142857142857143,0.3486841937155845,1.0131411680782825,1.0542184713399942,1.418397635309595,7.244999999999999,Croston_SBA,0.95,1.6448536269514722,2.6805195737366265,4.4,6.3756,3.4,4.9266,4.4,6.3756,5.5,7.9695
FOODS_2_089,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.8502796745714383,0.8214285714285714,-0.0288511031428667,1.0559731838826991,1.037346368477461,1.2855325716832862,3.98,Croston_SBA,0.9,1.2815515655446004,2.7938424357067015,3.6,2.8656,3.6,2.8656,4.6,3.6616,5.7,4.5372
FOODS_2_090,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.155315639842666,0.5714285714285714,0.4161129315859053,0.835710894037345,0.920119209444145,1.462494064565354,8.96,Croston_SBA,0.9,1.2815515655446004,2.211083193570267,2.8,5.017600000000001,2.8,5.017600000000001,3.6,6.451200000000002,4.5,8.064000000000002
FOODS_2_091,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.5976818559549988,1.25,0.6523181440450012,1.69148192751537,1.7845020404804492,1.3531855420122958,2.77,Croston_SBA,0.9,1.2815515655446004,4.475240527365852,5.7,3.1578000000000004,5.7,3.1578000000000004,7.4,4.099600000000001,9.2,5.0968
FOODS_2_092,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.5041206960266861,0.1071428571428571,-0.3969778388838289,0.314970394174356,0.5032441453916755,2.9397236789606564,3.48,Croston_SBA,0.95,1.6448536269514722,0.8333333333333334,1.4,0.9744,1.1,0.7656000000000001,1.4,0.9744,1.7,1.1832
FOODS_2_093,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.6184203064854842,1.0357142857142858,0.4172939792288013,1.261455445614248,1.3071239576301903,1.2179569819723777,2.5,Croston_SBA,0.95,1.6448536269514722,3.337497399083464,5.5,2.75,4.3,2.15,5.5,2.75,6.9,3.45
FOODS_2_094,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.0872109197507374,0.8214285714285714,-0.2657823483221656,1.0904831219021407,1.1033240367856727,1.3275446701417368,1.28,Croston_SBA,0.9,1.2815515655446004,2.8851471494663965,3.7,0.9472000000000002,3.7,0.9472000000000002,4.7,1.2032,5.9,1.5104000000000002
FOODS_2_095,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.5525850251943553,0.6785714285714286,0.1259864033770734,1.0559731838826991,1.0445705700797372,1.5561710078271356,4.42,Croston_SBA,0.9,1.2815515655446004,2.7938424357067015,3.6,3.1824000000000003,3.6,3.1824000000000003,4.6,4.0664,5.7,5.0388
FOODS_2_096,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.1060104963330988,0.1428571428571428,0.036846646524044,0.3563483225498992,0.3518616986145331,2.494438257849295,7.96,Croston_SBA,0.9,1.2815515655446004,0.9428090415820634,1.2,1.9104,1.2,1.9104,1.6,2.5472,1.9,3.0248
FOODS_2_097,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.412562678802862,0.3571428571428571,-0.0554198216600048,0.731020885058378,0.7199843603036155,2.0468584781634585,7.86,Croston_SBA,0.9,1.2815515655446004,1.9340994650588013,2.5,3.9300000000000006,2.5,3.9300000000000006,3.2,5.0304,4.0,6.288
FOODS_2_099,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.0356632470289615,0.9285714285714286,-0.1070918184575329,0.8132500607904443,0.8057442271722197,0.8758077577743245,1.97,Croston_SBA,0.95,1.6448536269514722,2.151657414559676,3.5,1.379,2.8,1.1032,3.5,1.379,4.4,1.7336000000000003
FOODS_2_100,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.8849837530303076,1.1428571428571428,0.2578733898268353,1.508354161041854,1.5034547669288862,1.3198098909116225,2.5,Croston_SBA,0.95,1.6448536269514722,3.990729999126216,6.6,3.3000000000000003,5.1,2.5500000000000003,6.6,3.3000000000000003,8.2,4.1000000000000005
FOODS_2_101,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.5007345647215258,2.142857142857143,0.642122578135617,2.1380899352993947,2.195560217952961,0.9977753031397176,5.98,Croston_SBA,0.98,2.0537489106318225,5.65685424949238,11.6,13.873600000000003,7.2,8.611200000000002,9.3,11.122800000000003,11.6,13.873600000000003
FOODS_2_102,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.1576441486420577,0.9642857142857144,-0.1933584343563434,1.231745008999739,1.2249072161671548,1.2773651945182478,10.97,Croston_SBA,0.98,2.0537489106318225,3.2588909724583255,6.7,14.699800000000003,4.2,9.214800000000002,5.4,11.847600000000002,6.7,14.699800000000003
FOODS_2_103,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.6393468112442935,1.0,-0.6393468112442935,1.0540925533894598,1.2166317916595872,1.0540925533894598,6.98,Croston_SBA,0.98,2.0537489106318225,2.7888667551135855,5.7,7.9572,3.6,5.025600000000001,4.6,6.4216,5.7,7.9572
FOODS_2_104,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,0.725646044757439,0.4642857142857143,-0.2613603304717246,0.6929348671835833,0.7289166114350268,1.492475098549256,7.42,Croston_SBA,0.98,2.0537489106318225,1.8333333333333337,3.8,5.6392,2.3,3.4132,3.0,4.452,3.8,5.6392
FOODS_2_105,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.0588284397576273,0.5357142857142857,-0.5231141540433418,0.7444681351359534,0.8989367017041218,1.3896738522537797,2.96,Croston_SBA,0.95,1.6448536269514722,1.9696775445817598,3.2,1.8944,2.5,1.4800000000000002,3.2,1.8944,4.0,2.368
FOODS_2_106,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.2711872715180197,0.6428571428571429,0.3716698713391231,0.8261595987094033,0.8923574163794253,1.2851371535479608,5.44,Croston_SBA,0.95,1.6448536269514722,2.1858128414339997,3.6,3.9168000000000007,2.8,3.0464,3.6,3.9168000000000007,4.5,4.896000000000001
FOODS_2_107,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.8600354814768095,1.1428571428571428,0.2828216613803334,0.9704632614370016,0.994058025193728,0.8491553537573763,1.98,Croston_SBA,0.95,1.6448536269514722,2.5676044462869654,4.2,1.6632000000000002,3.3,1.3068,4.2,1.6632000000000002,5.3,2.0988
FOODS_2_108,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.1605018531697493,0.1785714285714285,0.0180695754016791,0.772373514927102,0.7586709508054287,4.3252916835917725,2.96,Croston_SBA,0.9,1.2815515655446004,2.0435082397499467,2.6,1.5392000000000001,2.6,1.5392000000000001,3.4,2.0128,4.2,2.4864
FOODS_2_109,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.6038956315644044,1.3928571428571428,-0.2110384887072613,1.663091403342888,1.646702486926688,1.1940143408615609,2.98,Croston_SBA,0.98,2.0537489106318225,4.400126260814696,9.0,5.364000000000001,5.6,3.3376,7.2,4.2912,9.0,5.364000000000001
FOODS_2_110,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.8588922550051452,1.5357142857142858,-0.3231779692908599,1.3188699668344823,1.3348183090601922,0.858799048171291,2.38,Croston_SBA,0.9,1.2815515655446004,3.489401943876045,4.5,2.142,4.5,2.142,5.7,2.7132,7.2,3.4272
FOODS_2_111,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.2984395812394072,0.0357142857142857,-0.2627252955251214,0.1889822365046136,0.3216572032754226,5.291502622129182,5.98,Croston_SBA,0.95,1.6448536269514722,0.5,0.8,0.9568000000000002,0.6,0.7176,0.8,0.9568000000000002,1.0,1.1960000000000002
FOODS_2_112,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.0117166709929717,1.9642857142857144,0.9525690432927426,1.7101471207481462,1.930684035119196,0.8706203523808744,3.28,Croston_SBA,0.98,2.0537489106318225,4.524623986832743,9.3,6.1008000000000004,5.8,3.8047999999999997,7.4,4.8544,9.3,6.1008000000000004
FOODS_2_113,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.5591662028117627,1.0,0.4408337971882372,1.4401645996461911,1.481328605253878,1.4401645996461911,2.98,Croston_SBA,0.9,1.2815515655446004,3.8103173776627215,4.9,2.9204000000000003,4.9,2.9204000000000003,6.3,3.7548000000000004,7.8,4.6488000000000005
FOODS_2_114,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.3083002895987835,0.6071428571428571,0.2988425675440737,0.9164862737363229,0.94829102060927,1.5095068038010022,2.77,Croston_SBA,0.9,1.2815515655446004,2.4247947603105775,3.1,1.7174,3.1,1.7174,4.0,2.216,5.0,2.77
FOODS_2_115,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,2.282819821956873,2.142857142857143,-0.1399626790997307,1.819936623118869,1.7926145995615403,0.8493037574554722,8.74,Croston_SBA,0.98,2.0537489106318225,4.815099706671211,9.9,17.305200000000003,6.2,10.837600000000002,7.9,13.809200000000002,9.9,17.305200000000003
FOODS_2_116,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,0.7747015168506094,1.2142857142857142,0.4395841974351049,1.31535498256506,1.3644052233751671,1.083233515053579,1.98,Croston_SBA,0.98,2.0537489106318225,3.480102169636849,7.1,2.8116000000000003,4.5,1.782,5.7,2.2572,7.1,2.8116000000000003
FOODS_2_117,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.5609369385336148,1.0714285714285714,0.5104916328949567,0.9786071518602129,1.088150309015653,0.913366675069532,5.97,Croston_SBA,0.9,1.2815515655446004,2.589151155051343,3.3,3.9401999999999995,3.3,3.9401999999999995,4.3,5.1342,5.3,6.3282
FOODS_2_118,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.1438280395778257,0.5714285714285714,0.4276005318507456,0.8357108940373451,0.92537106211192,1.462494064565354,2.98,Croston_SBA,0.9,1.2815515655446004,2.2110831935702673,2.8,1.6688,2.8,1.6688,3.6,2.1456,4.5,2.6820000000000004
FOODS_2_119,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.7350307029158671,2.321428571428572,0.5863978685127037,1.6789231872789978,1.7498499093048527,0.723228449904799,2.67,Croston_SBA,0.98,2.0537489106318225,4.44201322392015,9.1,4.8594,5.7,3.0438,7.3,3.8982,9.1,4.8594
FOODS_2_120,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.0948421623991913,0.8571428571428571,-0.2376993052563339,1.1773883752795369,1.1803540373959394,1.373619771159459,2.72,Croston_SBA,0.95,1.6448536269514722,3.115076837528043,5.1,2.7744,4.0,2.176,5.1,2.7744,6.4,3.4816000000000003
FOODS_2_121,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.8015142242790404,0.9285714285714286,0.1270572042923879,1.1524071884721685,1.1387518509581251,1.24105389527772,1.58,Croston_SBA,0.9,1.2815515655446004,3.0489828297804986,3.9,1.2324000000000002,3.9,1.2324000000000002,5.0,1.58,6.3,1.9908000000000001
FOODS_2_122,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.5229674247603617,0.5,-0.0229674247603617,0.6382847385042254,0.6272038308694119,1.2765694770084508,4.93,Croston_SBA,0.95,1.6448536269514722,1.6887426837300739,2.8,2.7607999999999997,2.2,2.1692,2.8,2.7607999999999997,3.5,3.451
FOODS_2_123,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.6398515155713433,0.6428571428571429,0.0030056272857996,0.731020885058378,0.7178545508975762,1.1371435989796992,2.87,Croston_SBA,0.9,1.2815515655446004,1.9340994650588013,2.5,1.4350000000000003,2.5,1.4350000000000003,3.2,1.8368000000000002,4.0,2.2960000000000003
FOODS_2_124,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.3541873895294073,0.5,0.1458126104705926,0.8388704928078611,0.8365600671462136,1.6777409856157222,2.82,Croston_SBA,0.95,1.6448536269514722,2.2194427061597977,3.7,2.0867999999999998,2.8,1.5792,3.7,2.0867999999999998,4.6,2.5944
FOODS_2_125,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.7052161696873279,0.8571428571428571,0.1519266874555294,1.0440053112638314,1.0363889841775022,1.2180061964744702,2.47,Croston_SBA,0.9,1.2815515655446004,2.7621784210346783,3.5,1.7290000000000003,3.5,1.7290000000000003,4.5,2.2230000000000003,5.7,2.8158000000000007
FOODS_2_126,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.2585852456666038,1.3928571428571428,0.134271897190539,1.1333099904225383,1.1209591208150331,0.8136584546623354,4.84,Croston_SBA,0.95,1.6448536269514722,2.9984563930030297,4.9,4.743200000000001,3.8,3.6784,4.9,4.743200000000001,6.2,6.0016
FOODS_2_127,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.3360417183027359,0.2142857142857142,-0.1217560040170216,0.686221153054517,0.684767228455958,3.2023653809210795,6.97,Croston_SBA,0.95,1.6448536269514722,1.8155705153742436,3.0,4.182,2.3,3.2062,3.0,4.182,3.7,5.157800000000001
FOODS_2_128,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,2.784462893138739,7.321428571428571,4.536965678289833,6.188720752325521,7.583960411629507,0.8452886881225101,0.88,Croston_SBA,0.98,2.0537489106318225,16.373816044277888,33.6,5.913600000000001,21.0,3.696,26.9,4.7344,33.6,5.913600000000001
FOODS_2_129,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.1722826026996206,0.0714285714285714,-0.1008540312710491,0.262265264156481,0.2765828379272052,3.671713698190735,9.54,Croston_SBA,0.9,1.2815515655446004,0.6938886664887108,0.9,1.7172,0.9,1.7172,1.1,2.0988,1.4,2.6712
FOODS_2_130,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.8538399226627096,1.25,-0.6038399226627102,1.3228756555322954,1.4325231768461226,1.0583005244258363,1.58,Croston_SBA,0.9,1.2815515655446004,3.5000000000000004,4.5,1.4220000000000002,4.5,1.4220000000000002,5.8,1.8328,7.2,2.2752000000000003
FOODS_2_131,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,5.366125386472011,4.607142857142857,-0.7589825293291523,3.3702322781175797,3.395417588791673,0.731523285172808,5.98,Croston_SBA,0.98,2.0537489106318225,8.916796468421788,18.3,21.886800000000004,11.4,13.634400000000003,14.7,17.581200000000003,18.3,21.886800000000004
FOODS_2_132,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.3961504341909697,0.5714285714285714,0.1752781372376017,1.1031460542154954,1.0973567392368744,1.9305055948771173,2.88,Croston_SBA,0.9,1.2815515655446004,2.918650119236377,3.7,2.1312,3.7,2.1312,4.8,2.7648,6.0,3.4560000000000004
FOODS_2_133,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.5304432988466504,0.8928571428571429,0.3624138440104923,1.1001442906807544,1.1394891974324088,1.232161605562445,2.88,Croston_SBA,0.95,1.6448536269514722,2.91070819942883,4.8,2.7648,3.7,2.1312,4.8,2.7648,6.0,3.4560000000000004
FOODS_2_134,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.5474164685068792,1.5714285714285714,0.0240121029216926,1.425393290199597,1.3999143740086784,0.9070684573997436,2.98,Croston_SBA,0.95,1.6448536269514722,3.7712361663282543,6.2,3.6952,4.8,2.8608000000000002,6.2,3.6952,7.7,4.589200000000001
FOODS_2_135,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.0314941581763473,1.6071428571428572,0.5756486989665099,2.266328172671245,2.298733900883444,1.41015975188433,2.48,Croston_SBA,0.95,1.6448536269514722,5.9961407341475645,9.9,4.9104,7.7,3.8192000000000004,9.9,4.9104,12.3,6.1008000000000004
FOODS_2_136,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.5767738629756185,0.4285714285714285,-0.1482024344041897,0.8357108940373451,0.8339264651744963,1.9499920860871387,2.94,Croston_SBA,0.9,1.2815515655446004,2.2110831935702673,2.8,1.6463999999999999,2.8,1.6463999999999999,3.6,2.1168,4.5,2.6460000000000004
FOODS_2_137,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.7322763009347469,0.6428571428571429,-0.0894191580776041,0.9114207758701964,0.899453275048,1.4177656513536383,2.5,Croston_SBA,0.9,1.2815515655446004,2.4113927126900787,3.1,1.55,3.1,1.55,4.0,2.0,5.0,2.5
FOODS_2_138,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.5281529545918686,1.4285714285714286,-1.0995815260204396,1.596954774019775,1.9152710528368635,1.1178683418138424,1.96,Croston_SBA,0.95,1.6448536269514722,4.225145187073677,6.9,2.7048000000000005,5.4,2.1168,6.9,2.7048000000000005,8.7,3.4104
FOODS_2_139,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,3.515096135075225,2.4285714285714284,-1.086524706503796,1.793580557692131,2.069438753423181,0.738533170814407,2.98,Croston_SBA,0.98,2.0537489106318225,4.7453681120139155,9.7,5.7812,6.1,3.6355999999999997,7.8,4.6488000000000005,9.7,5.7812
FOODS_2_140,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.2865286911202265,1.3571428571428572,0.0706141660226303,1.2535663410560174,1.2330014123641753,0.9236804618307496,10.98,Croston_SBA,0.95,1.6448536269514722,3.3166247903554,5.5,12.078000000000001,4.3,9.4428,5.5,12.078000000000001,6.8,14.9328
FOODS_2_141,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,0.9529973374371604,1.0357142857142858,0.0827169482771253,0.9993384054849732,0.9848107927992632,0.96487846046825,6.98,Croston_SBA,0.98,2.0537489106318225,2.6440008965090653,5.4,7.538400000000002,3.4,4.7464,4.3,6.002800000000001,5.4,7.538400000000002
FOODS_2_142,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.9935847537623572,0.9285714285714286,-0.065013325190929,1.01574900036674,0.9995622500054986,1.0938835388564891,3.98,Croston_SBA,0.95,1.6448536269514722,2.6874192494328497,4.4,3.5024,3.4,2.7064000000000004,4.4,3.5024,5.5,4.378
FOODS_2_143,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.6715992599565073,0.6428571428571429,-0.0287421170993641,0.67846699279881,0.666861050231427,1.0553930999092598,3.98,Croston_SBA,0.95,1.6448536269514722,1.7950549357115018,3.0,2.388,2.3,1.8308,3.0,2.388,3.7,2.9452000000000003
FOODS_2_144,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.8533000671881223,1.1785714285714286,0.3252713613833061,1.441541649777185,1.452455847572791,1.223126248295793,2.5,Croston_SBA,0.95,1.6448536269514722,3.8139607098522,6.3,3.1500000000000004,4.9,2.45,6.3,3.1500000000000004,7.8,3.9000000000000004
FOODS_2_145,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.299805666611514,2.392857142857143,1.0930514762456285,1.6406702721140958,1.9469013316110475,0.6856532480476818,2.38,Croston_SBA,0.9,1.2815515655446004,4.340805523470568,5.6,2.6656,5.6,2.6656,7.1,3.3796,8.9,4.2364
FOODS_2_146,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.3652799086509124,1.0714285714285714,-0.2938513372223409,1.412341670669316,1.4176804986111855,1.3181855592913618,1.98,Croston_SBA,0.95,1.6448536269514722,3.736704826844497,6.1,2.4156,4.8,1.9008,6.1,2.4156,7.7,3.0492000000000004
FOODS_2_147,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.6558020554796812,0.8571428571428571,0.2013408016631761,0.803431792688493,0.8142401967516755,0.9373370914699084,3.76,Croston_SBA,0.9,1.2815515655446004,2.1256807188565547,2.7,2.0303999999999998,2.7,2.0303999999999998,3.5,2.632,4.4,3.3088
FOODS_2_148,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.2214228468217594,0.5357142857142857,0.3142914388925262,1.0708993401928104,1.097563873084346,1.999012101693246,2.88,Croston_SBA,0.9,1.2815515655446004,2.8333333333333335,3.6,2.0736000000000003,3.6,2.0736000000000003,4.7,2.7072000000000003,5.8,3.3408
FOODS_2_149,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.0604665364222383,1.1428571428571428,0.0823906064349045,1.2084359562332878,1.1895173295647417,1.0573814617041268,6.98,Croston_SBA,0.98,2.0537489106318225,3.1972210155418135,6.6,9.2136,4.1,5.7236,5.3,7.3988000000000005,6.6,9.2136
FOODS_2_150,CA_1,FOODS,FOODS_2,CA,A,Y,AY,0.1948873523300373,2.6785714285714284,2.483684076241391,2.2356600411339143,3.314868946252517,0.7874070589874146,2.96,LightGBM,0.98,2.0537489106318225,5.915000484924771,12.1,7.1632,7.6,4.4992,9.7,5.7424,12.1,7.1632
FOODS_2_151,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.7884883647654739,1.0357142857142858,0.2472259209488118,1.5511559096637115,1.54313762095721,1.4976677748477214,1.98,Croston_SBA,0.95,1.6448536269514722,4.103972781658353,6.8,2.6928,5.3,2.0988,6.8,2.6928,8.4,3.3264000000000005
FOODS_2_152,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.7147114474253446,2.142857142857143,0.428145695431798,1.9760470401187076,1.987112190835172,0.9221552853887304,2.42,Croston_SBA,0.98,2.0537489106318225,5.228129047119374,10.7,5.1788,6.7,3.2428,8.6,4.1624,10.7,5.1788
FOODS_2_153,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,4.985019998147267,3.107142857142857,-1.8778771410044104,2.4394790839558764,3.0438368821062287,0.7851197051812016,2.96,Croston_SBA,0.98,2.0537489106318225,6.454254984690907,13.3,7.873600000000001,8.3,4.913600000000001,10.6,6.2752,13.3,7.873600000000001
FOODS_2_154,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.145745086050561,0.2142857142857142,0.0685406282351533,0.4986754943620638,0.4944630785874881,2.3271523070229643,12.97,Croston_SBA,0.95,1.6448536269514722,1.3193713430042133,2.2,5.706800000000001,1.7,4.4098,2.2,5.706800000000001,2.7,7.003800000000002
FOODS_2_155,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.4740129615596533,0.0,-0.4740129615596533,0.0,0.4740129615596532,0.0,2.5,Croston_SBA,0.9,1.2815515655446004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOODS_2_156,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.9182873630742948,1.1428571428571428,0.224569779782848,1.4327979804948263,1.4247889046193511,1.2536982329329731,1.52,Croston_SBA,0.95,1.6448536269514722,3.790827135384885,6.2,1.8848000000000003,4.9,1.4896000000000003,6.2,1.8848000000000003,7.8,2.3712
FOODS_2_157,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,0.3223455372769096,0.5714285714285714,0.2490830341516618,0.9200874124564724,0.9372133633887444,1.6101529717988268,3.87,Croston_SBA,0.98,2.0537489106318225,2.434322477800739,5.0,3.8700000000000006,3.1,2.3994,4.0,3.096,5.0,3.8700000000000006
FOODS_2_158,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.6152598969469569,0.8571428571428571,0.2418829601959001,1.532712089469627,1.5244059462236794,1.7881641043812315,1.28,Croston_SBA,0.9,1.2815515655446004,4.0551750201988135,5.2,1.3312000000000002,5.2,1.3312000000000002,6.7,1.7152000000000003,8.3,2.1248
FOODS_2_159,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.3990897939718036,0.3928571428571428,-0.0062326511146607,0.5669467095138409,0.5567655031804267,1.443137078762504,3.97,Croston_SBA,0.9,1.2815515655446004,1.5,1.9,1.5086000000000002,1.9,1.5086000000000002,2.5,1.9850000000000003,3.1,2.4614000000000003
FOODS_2_160,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,0.1807765547530611,0.4285714285714285,0.2477948738183674,0.9200874124564724,0.9368718322710452,2.1468706290651025,2.88,Croston_SBA,0.9,1.2815515655446004,2.434322477800739,3.1,1.7855999999999999,3.1,1.7855999999999999,4.0,2.304,5.0,2.88
FOODS_2_161,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,0.4052597456808603,0.5,0.0947402543191396,0.6382847385042254,0.6339028779281556,1.2765694770084508,6.97,Croston_SBA,0.95,1.6448536269514722,1.6887426837300739,2.8,3.9032,2.2,3.0668000000000006,2.8,3.9032,3.5,4.8790000000000004
FOODS_2_162,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.6906737930862172,2.1785714285714284,0.4878976354852115,2.357864247475628,2.3662234658770425,1.082298343103567,2.93,Croston_SBA,0.95,1.6448536269514722,6.238322424070968,10.3,6.035800000000001,8.0,4.688000000000001,10.3,6.035800000000001,12.8,7.500800000000002
