item_id,store_id,cat_id,dept_id,abc_class,xyz_class,forecast_mean,safety_stock,EOQ,demand_during_lead_time,ROP,naive_current_stock,stockout_risk,DOH,turnover,total_annual_cost_EOQ,state_id,abc_xyz,sell_price,D_annual,holding_cost_per_unit,forecast_error_std,annual_ordering_cost,annual_holding_cost,total_annual_cost_naive,service_level,Z_score,sigma_L,ss_holding_cost
FOODS_3_143,CA_1,FOODS,FOODS_3,C,Z,0.6237579087606845,3.3,67.0,4.366305361324791,7.7,8.732610722649582,0,13.999999999999998,6.186729258088311,35.390420649078344,CA,CZ,2.5,227.67163669764983,0.5,0.9704632614370016,16.990420649078345,18.4,47.09527278294164,0.9,1.2815515655446004,2.5676044462869654,1.65
FOODS_3_144,CA_1,FOODS,FOODS_3,B,Z,1.3244353120058492,7.1,113.0,9.271047184040944,16.4,18.542094368081887,0,13.999999999999998,7.600925925819732,45.30381632221837,CA,BZ,1.88,483.418888882135,0.376,1.6378460497066512,21.390216322218365,23.9136,88.87941481368917,0.95,1.6448536269514722,4.333333333333333,2.6696
FOODS_3_145,CA_1,FOODS,FOODS_3,C,Z,0.3535810912163287,2.2,48.0,2.4750676385143007,4.7,4.950135277028601,0,13.999999999999998,4.92584344633435,28.01064773895416,CA,CZ,2.78,129.05709829395997,0.5559999999999999,0.6454972243679028,13.443447738954164,14.567199999999998,31.07271638232666,0.9,1.2815515655446004,1.7078251276599332,1.2232
FOODS_3_146,CA_1,FOODS,FOODS_3,A,Z,0.7461209480498285,7.7,50.0,5.2228466363488,12.9,10.4456932726976,1,14.0,8.32826134673356,63.07261460381875,CA,AZ,5.48,272.33414603818744,1.096,1.419814430083388,27.233414603818744,35.839200000000005,70.26822433969791,0.98,2.0537489106318225,3.756475889861549,8.439200000000001
FOODS_3_147,CA_1,FOODS,FOODS_3,B,Z,1.7389484618884954,12.0,94.0,12.172639233219467,24.2,24.345278466438934,0,14.0,10.757901501513574,76.00549939304793,CA,BZ,3.58,634.7161885893008,0.7160000000000001,2.760262237369417,33.76149939304791,42.24400000000001,125.11803143155016,0.95,1.6448536269514722,7.302967433402215,8.592
FOODS_3_148,CA_1,FOODS,FOODS_3,B,Z,6.775930140029034,20.5,352.0,47.43151098020324,67.9,94.86302196040648,0,14.0,12.586333338985229,74.43088779986644,CA,BZ,1.0,2473.2145011105977,0.2,4.706181907677194,35.13088779986644,39.3,419.3024168517663,0.95,1.6448536269514722,12.451386952345391,4.1000000000000005
FOODS_3_149,CA_1,FOODS,FOODS_3,C,Z,0.2649152250337346,1.8,44.0,1.8544065752361423,3.7,3.7088131504722845,0,14.0,4.062775509971139,22.88796103833104,CA,CZ,2.5,96.69405713731312,0.5,0.5181877251716008,10.987961038331038,11.9,24.515676189552188,0.9,1.2815515655446004,1.3709958532503408,0.9
FOODS_3_150,CA_1,FOODS,FOODS_3,A,Z,5.5265899188559695,19.2,212.0,38.68612943199179,57.9,77.37225886398357,0,14.0,16.111863581329303,103.91559717883086,CA,AZ,2.25,2017.205320382429,0.45,3.5342242063486493,47.57559717883087,56.34,351.5908867304048,0.98,2.0537489106318225,9.350678327543152,8.639999999999999
FOODS_3_151,CA_1,FOODS,FOODS_3,A,Y,0.1874358903552588,8.7,35.0,1.3120512324868114,10.0,2.624102464973623,1,13.999999999999998,2.61122519006372,24.34064285423849,CA,AY,2.78,68.41409997966946,0.5559999999999999,1.5965336472918847,9.773442854238494,14.567199999999998,24.579549996611576,0.98,2.0537489106318225,4.2240309904812365,4.837199999999999
FOODS_3_152,CA_1,FOODS,FOODS_3,C,Z,0.4135813110229207,0.0,53.0,2.895069177160445,2.9,5.79013835432089,0,14.0,5.69649730276853,28.445243256921326,CA,CZ,2.68,150.95717852336605,0.536,1.1305957885839115e-16,14.241243256921326,14.204,33.19952975389434,0.9,1.2815515655446004,2.991275289929989e-16,0.0
FOODS_3_153,CA_1,FOODS,FOODS_3,C,Z,0.7222875045689438,0.0,87.0,5.056012531982606,5.1,10.112025063965213,0,14.0,6.060573314199183,30.28943328549796,CA,CZ,1.74,263.63493916766447,0.348,1.1305957885839115e-16,15.151433285497957,15.138000000000002,49.15915652794408,0.9,1.2815515655446004,2.991275289929989e-16,0.0
FOODS_3_154,CA_1,FOODS,FOODS_3,A,Z,0.4161637607485536,3.0,50.0,2.9131463252398753,5.9,5.8262926504797505,1,14.0,5.424991881186502,31.877977267322205,CA,AZ,2.98,151.89977267322206,0.596,0.5587211398983505,15.189977267322206,16.688,36.04462877887035,0.98,2.0537489106318225,1.4782371884055634,1.788
FOODS_3_155,CA_1,FOODS,FOODS_3,B,Z,1.07224126384443,10.3,99.0,7.505688846911011,17.8,15.011377693822022,1,14.0,6.544616409752792,43.44686370218268,CA,BZ,1.98,391.36806130321696,0.396,2.3570226039551585,19.766063702182677,23.6808,75.24681021720282,0.95,1.6448536269514722,6.236095644623236,4.0788
FOODS_3_156,CA_1,FOODS,FOODS_3,A,Y,2.8946786367878894,18.8,117.0,20.262750457515224,39.1,40.52550091503045,0,13.999999999999998,13.668275581210604,105.13683856528118,CA,AY,3.88,1056.5577024275797,0.776,3.4595184257872447,45.15203856528118,59.9848,202.3217504045966,0.98,2.0537489106318225,9.153025410678712,14.5888
FOODS_3_157,CA_1,FOODS,FOODS_3,C,Z,2.037511687943758,3.9,112.0,14.262581815606305,18.2,28.52516363121261,0,14.0,12.41555536059218,68.90092527229783,CA,CZ,2.98,743.6917660994716,0.596,1.1379690439434391,33.20052527229784,35.700399999999995,135.21302768324526,0.9,1.2815515655446004,3.010783089964273,2.3244
FOODS_3_158,CA_1,FOODS,FOODS_3,B,Z,0.4142726959186763,3.7,36.0,2.899908871430734,6.6,5.799817742861468,1,14.0,6.968181290798013,46.95452416809957,CA,BZ,5.98,151.20953401031687,1.1960000000000002,0.8388704928078611,21.001324168099565,25.9532,47.566789001719485,0.95,1.6448536269514722,2.2194427061597977,4.4252
FOODS_3_159,CA_1,FOODS,FOODS_3,B,Z,0.4642451436004203,2.8,53.0,3.249716005202942,6.0,6.499432010405884,0,14.0,5.783258614817523,33.44859975605221,CA,BZ,2.98,169.44947741415342,0.596,0.6454972243679028,15.98579975605221,17.4628,38.85037956902557,0.95,1.6448536269514722,1.7078251276599332,1.6688
FOODS_3_160,CA_1,FOODS,FOODS_3,B,Z,1.0409993091534449,10.1,84.0,7.2869951640741135,17.4,14.573990328148227,1,14.0,7.292989401938721,50.54254927625044,CA,BZ,2.68,379.96474784100735,0.536,2.3307809168902343,22.61694927625044,27.925600000000003,76.78105797350122,0.95,1.6448536269514722,6.166666666666666,5.413600000000001
FOODS_3_161,CA_1,FOODS,FOODS_3,C,Z,0.5060044720528085,2.3,68.0,3.54203130436966,5.8,7.08406260873932,0,14.0,5.0879237548009675,27.95506708082905,CA,CZ,1.98,184.6916322992751,0.396,0.6784669927988097,13.580267080829053,14.3748,37.63273871654585,0.9,1.2815515655446004,1.795054935711501,0.9108
FOODS_3_162,CA_1,FOODS,FOODS_3,B,Z,1.0222601050507287,4.1,97.0,7.1558207353551015,11.3,14.311641470710203,0,14.0,7.093630006530723,40.06284424451113,CA,BZ,1.98,373.124938343516,0.396,0.9511897312113418,19.23324424451113,20.829600000000003,69.75108972391934,0.95,1.6448536269514722,2.516611478423583,1.6235999999999997
FOODS_3_163,CA_1,FOODS,FOODS_3,A,Y,3.419376858657435,16.4,177.0,23.935638010602045,40.3,47.87127602120409,0,14.0,11.89773644814074,77.2162868194905,CA,AY,2.0,1248.0725534099638,0.4,3.026370157013849,35.256286819490505,41.96000000000001,220.572092234994,0.98,2.0537489106318225,8.007022810686143,6.56
FOODS_3_164,CA_1,FOODS,FOODS_3,C,Z,0.5283933980890786,6.5,58.0,3.6987537866235503,10.2,7.3975075732471005,1,14.0,5.432777191620104,37.0741715778029,CA,CZ,2.88,192.8635903025137,0.576,1.918994445677132,16.626171577802907,20.448,44.52793171708562,0.9,1.2815515655446004,5.077182070575939,3.744
FOODS_3_165,CA_1,FOODS,FOODS_3,C,Z,0.0822987659871992,1.9,20.0,0.5760913619103943,2.5,1.1521827238207887,1,14.0,2.524289881119975,16.26816239633193,CA,CZ,3.68,30.039049585327707,0.7360000000000001,0.5479640045336466,7.509762396331927,8.758400000000002,17.444908264221286,0.9,1.2815515655446004,1.4497764834110989,1.3984
FOODS_3_166,CA_1,FOODS,FOODS_3,C,Z,0.9777587144584626,7.9,134.0,6.844311001209238,14.7,13.688622002418477,1,14.0,4.76477878207395,28.29648995437832,CA,CZ,1.0,356.8819307773389,0.2,2.340126166724879,13.316489954378316,14.980000000000002,64.06032179622315,0.9,1.2815515655446004,6.191391873668904,1.58
FOODS_3_167,CA_1,FOODS,FOODS_3,B,Z,3.207555481108082,9.6,172.0,22.452888367756575,32.1,44.90577673551315,0,14.0,12.246419985402197,71.89125554082703,CA,BZ,1.98,1170.75775060445,0.396,2.2167591578746584,34.033655540827034,37.8576,204.86789176740837,0.95,1.6448536269514722,5.864993448261315,3.8016
FOODS_3_168,CA_1,FOODS,FOODS_3,B,Z,0.8584835880196907,6.7,66.0,6.009385116137835,12.7,12.01877023227567,1,14.0,7.892859184563907,52.71937194145357,CA,BZ,3.65,313.3465096271871,0.73,1.5498762538075104,23.73837194145357,28.981,68.06541827119784,0.95,1.6448536269514722,4.100587130499097,4.891
FOODS_3_169,CA_1,FOODS,FOODS_3,A,Y,2.5575721696754563,13.3,108.0,17.903005187728194,31.2,35.80601037545639,0,14.0,13.870933758269564,96.78903342275656,CA,AY,3.98,933.5138419315416,0.796,2.4429802684672826,43.21823342275656,53.5708,178.1124403219236,0.98,2.0537489106318225,6.463518248202239,10.586800000000002
FOODS_3_170,CA_1,FOODS,FOODS_3,C,Z,0.9809780181501064,3.6,95.0,6.866846127050745,10.5,13.73369225410149,0,14.0,7.006985843929331,39.08070403288362,CA,CZ,1.98,358.05697662478883,0.396,1.0559731838826991,18.845104032883626,20.2356,67.04176277079813,0.9,1.2815515655446004,2.793842435706701,1.4256000000000002
FOODS_3_171,CA_1,FOODS,FOODS_3,C,Z,0.2227768284529657,1.1,40.0,1.55943779917076,2.7,3.11887559834152,0,14.0,3.853722387930449,20.62979279816656,CA,CZ,2.48,81.31354238533248,0.496,0.314970394174356,10.16419279816656,10.4656,21.53785706422208,0.9,1.2815515655446004,0.8333333333333334,0.5456000000000001
FOODS_3_172,CA_1,FOODS,FOODS_3,C,Z,2.442217074818558,5.2,158.0,17.095519523729905,22.3,34.19103904745981,0,14.0,10.58680798466477,58.18435292116372,CA,CZ,1.78,891.4092323087737,0.356,1.5361602650076456,28.20915292116372,29.975200000000005,155.7594053847956,0.9,1.2815515655446004,4.064298035149307,1.8512
FOODS_3_173,CA_1,FOODS,FOODS_3,B,Z,0.3933414135436364,1.1,26.0,2.753389894805455,3.9,5.50677978961091,0,14.000000000000002,10.182242265491297,58.57314152758217,CA,BZ,10.98,143.5696159434273,2.196,0.262265264156481,27.60954152758217,30.963600000000003,59.28386932390456,0.95,1.6448536269514722,0.6938886664887108,2.4156000000000004
FOODS_3_174,CA_1,FOODS,FOODS_3,A,Z,1.058899494191472,7.4,56.0,7.412296459340304,14.8,14.824592918680608,0,14.0,10.918031507906422,78.2631781589185,CA,AZ,6.18,386.4983153798873,1.236,1.3700307029348384,34.50877815891851,43.7544,92.10278589664787,0.98,2.0537489106318225,3.624760528488592,9.1464
FOODS_3_175,CA_1,FOODS,FOODS_3,A,Z,1.0582787603707533,7.1,51.0,7.407951322595273,14.5,14.815902645190546,0,14.0,11.848826611513035,86.6393791701299,CA,AZ,7.48,386.27174753532495,1.4960000000000002,1.3153549825650603,37.869779170129895,48.76960000000001,97.44022458922085,0.98,2.0537489106318225,3.4801021696368504,10.6216
FOODS_3_176,CA_1,FOODS,FOODS_3,C,Z,0.2780905663647736,0.0,58.0,1.9466339645534152,1.9,3.8932679291068304,0,14.0,3.5001054042462885,17.45026351061572,CA,CZ,1.5,101.50305672314236,0.3,0.0,8.75026351061572,8.700000000000001,21.417176120523727,0.9,1.2815515655446004,0.0,0.0
FOODS_3_177,CA_1,FOODS,FOODS_3,B,Z,1.3985929599788691,4.9,94.0,9.790150719852084,14.7,19.58030143970417,0,14.0,9.835962049947732,57.04793353150464,CA,BZ,2.88,510.4864303922872,0.576,1.1239339452243238,27.15353353150464,29.8944,96.54347173204786,0.95,1.6448536269514722,2.9736497091272525,2.8224
FOODS_3_178,CA_1,FOODS,FOODS_3,B,Z,0.8304513346566628,4.2,83.0,5.81315934259664,10.0,11.62631868519328,0,14.0,6.632707596273127,38.18512392467964,CA,BZ,2.18,303.1147371496819,0.436,0.9704632614370016,18.259923924679637,19.925200000000004,58.89032285828032,0.95,1.6448536269514722,2.5676044462869654,1.8312
FOODS_3_179,CA_1,FOODS,FOODS_3,B,Z,0.5611158707382009,4.1,51.0,3.9278110951674066,8.0,7.855622190334813,1,14.0,6.919165297954165,43.64074635484739,CA,BZ,3.98,204.8072928194433,0.796,0.9428090415820634,20.079146354847385,23.5616,49.33814880324055,0.95,1.6448536269514722,2.4944382578492945,3.2636
FOODS_3_180,CA_1,FOODS,FOODS_3,C,Z,0.4182125209047189,2.0,51.0,2.927487646333032,4.9,5.854975292666064,0,14.0,5.550820732008087,31.355448051982588,CA,CZ,2.98,152.6475701302224,0.596,0.5998236072282914,14.965448051982587,16.39,35.573261688370394,0.9,1.2815515655446004,1.5869840952317442,1.192
FOODS_3_181,CA_1,FOODS,FOODS_3,A,Z,2.836366134892136,7.8,132.0,19.854562944244954,27.7,39.70912588848991,0,14.000000000000002,14.028098092623708,83.19971057710718,CA,AZ,2.98,1035.2736392356296,0.596,1.4304881321759704,39.21491057710718,43.9848,186.1344065392716,0.98,2.0537489106318225,3.784715851166911,4.6488000000000005
FOODS_3_182,CA_1,FOODS,FOODS_3,B,Z,1.2752134712489978,7.8,108.0,8.926494298742984,16.7,17.852988597485968,0,14.0,7.531600598800715,46.02154615767982,CA,BZ,1.98,465.45291700588416,0.396,1.7858201026848812,21.548746157679822,24.4728,86.60428616764736,0.95,1.6448536269514722,4.7248358780040265,3.0888
FOODS_3_183,CA_1,FOODS,FOODS_3,A,Z,2.7823093178421145,17.3,131.0,19.476165224894803,36.8,38.952330449789606,0,14.000000000000002,12.26501088179193,88.10997942795312,CA,AZ,2.98,1015.5429010123718,0.596,3.1781329582837,38.76117942795312,49.3488,188.50795016872863,0.98,2.0537489106318225,8.408549441116685,10.3108
FOODS_3_184,CA_1,FOODS,FOODS_3,A,Y,0.2816425309719512,16.0,42.0,1.9714977168036583,18.0,3.9429954336073165,1,14.0,2.778365508236816,34.290038548185976,CA,AY,2.98,102.7995238047622,0.596,2.93685677125607,12.238038548185974,22.052,35.60925396746036,0.98,2.0537489106318225,7.770192652959667,9.536
FOODS_3_185,CA_1,FOODS,FOODS_3,B,Z,2.285936766338046,6.9,130.0,16.00155736436632,22.9,32.00311472873264,0,14.0,11.604546866667409,67.7534353735918,CA,BZ,2.48,834.3669197133868,0.496,1.5882338532114133,32.0910353735918,35.662400000000005,149.92355328556445,0.95,1.6448536269514722,4.202071799411264,3.422400000000001
FOODS_3_186,CA_1,FOODS,FOODS_3,B,Z,0.5932135017093504,3.4,69.0,4.152494511965453,7.6,8.304989023930906,0,14.000000000000002,5.713006019100604,32.97246725535601,CA,BZ,2.28,216.5229281239129,0.4559999999999999,0.7901510136288027,15.690067255356006,17.2824,44.477554687318815,0.95,1.6448536269514722,2.09054308024742,1.5503999999999998
FOODS_3_187,CA_1,FOODS,FOODS_3,B,Z,0.595688973178642,6.2,66.0,4.169822812250494,10.4,8.339645624500989,1,14.000000000000002,5.546593755362355,36.07170266743972,CA,BZ,2.5,217.42647521020436,0.5,1.4327979804948263,16.471702667439722,19.6,46.83774586836739,0.95,1.6448536269514722,3.790827135384885,3.1
FOODS_3_188,CA_1,FOODS,FOODS_3,C,Z,0.1137427991075377,0.0,32.0,0.796199593752764,0.8,1.592399187505528,0,14.0,2.5947576046407046,12.82289401160176,CA,CZ,1.98,41.51612167425127,0.396,0.0,6.486894011601761,6.336,12.859353612375212,0.9,1.2815515655446004,0.0,0.0
FOODS_3_189,CA_1,FOODS,FOODS_3,B,Z,0.6269660420539022,6.9,68.0,4.388762294377315,11.3,8.77752458875463,1,14.0,5.595173724930913,37.27666215806428,CA,BZ,2.5,228.8426053496743,0.5,1.588233853211413,16.826662158064288,20.45,49.09043422494571,0.95,1.6448536269514722,4.202071799411263,3.45
FOODS_3_190,CA_1,FOODS,FOODS_3,C,Z,2.117023522800157,9.5,197.0,14.8191646596011,24.3,29.6383293192022,0,14.0,7.154755424278308,41.21201994472227,CA,CZ,1.0,772.7135858220573,0.2,2.791711087066639,19.612019944722267,21.6,133.68559763700958,0.9,1.2815515655446004,7.386173268720114,1.9
FOODS_3_191,CA_1,FOODS,FOODS_3,B,Z,0.7946166398301834,4.0,120.0,5.562316478811284,9.6,11.124632957622568,0,14.0,4.531798024031515,24.884794730750706,CA,BZ,1.0,290.03507353801695,0.2,0.9200874124564724,12.084794730750705,12.8,52.13917892300282,0.95,1.6448536269514722,2.434322477800739,0.8
FOODS_3_192,CA_1,FOODS,FOODS_3,A,Z,3.208544301402953,13.8,103.0,22.459810109820673,36.3,44.919620219641345,0,14.0,17.934435987933814,128.4192208743727,CA,AZ,5.48,1171.118670012078,1.096,2.545875386086578,56.85042087437272,71.5688,226.75124500201295,0.98,2.0537489106318225,6.735753140545635,15.124800000000002
FOODS_3_193,CA_1,FOODS,FOODS_3,B,Z,0.4309156650746223,4.9,56.0,3.0164096555223563,7.9,6.032819311044713,1,14.0,4.78067531161815,30.49323372787832,CA,BZ,2.5,157.28421775223714,0.5,1.1239339452243238,14.043233727878317,16.45,36.164036292039526,0.95,1.6448536269514722,2.9736497091272525,2.45
FOODS_3_194,CA_1,FOODS,FOODS_3,A,Z,2.579197419554913,7.9,126.0,18.054381936884393,26.0,36.10876387376879,0,14.0,13.277955686002018,79.613822941966,CA,AZ,2.98,941.4070581375432,0.596,1.445664930039838,37.35742294196601,42.2564,170.54957635625723,0.98,2.0537489106318225,3.8248698840130015,4.7084
FOODS_3_195,CA_1,FOODS,FOODS_3,A,Z,0.7825686351373877,5.0,73.0,5.477980445961714,10.5,10.955960891923429,0,14.0,6.882832574099917,41.80821587843469,CA,AZ,2.68,285.63755182514655,0.536,0.9114207758701964,19.56421587843469,22.244,58.32625863752442,0.98,2.0537489106318225,2.4113927126900787,2.68
FOODS_3_196,CA_1,FOODS,FOODS_3,A,Z,1.0396786535110845,4.7,65.0,7.277750574577591,12.0,14.555501149155182,0,14.0,10.201148078804994,62.52217757934969,CA,AZ,4.48,379.4827085315458,0.8960000000000001,0.8629652337776967,29.19097757934968,33.33120000000001,80.89831808859097,0.98,2.0537489106318225,2.2831913986705024,4.211200000000001
FOODS_3_197,CA_1,FOODS,FOODS_3,B,Z,0.8299155166975393,4.4,87.0,5.8094086168827745,10.2,11.618817233765549,0,14.0,6.323990889240123,36.377547333023095,CA,BZ,1.98,302.91916359460186,0.396,1.0183501544346312,17.409147333023096,18.9684,58.168927265766975,0.95,1.6448536269514722,2.694301256218254,1.7424
FOODS_3_198,CA_1,FOODS,FOODS_3,B,Z,0.2500472329446162,2.6,28.0,1.7503306306123136,4.4,3.5006612612246273,1,14.0,5.498026507517164,36.01852143299731,CA,BZ,5.94,91.26724002478493,1.1880000000000002,0.5909368402852789,16.297721432997307,19.720800000000004,36.12000667079749,0.95,1.6448536269514722,1.563471919941143,3.0888000000000004
FOODS_3_199,CA_1,FOODS,FOODS_3,B,Z,0.2789999193680819,5.3,45.0,1.9529994355765732,7.3,3.9059988711531464,1,14.0,3.663128437746398,25.21499672992777,CA,BZ,2.5,101.83497056934988,0.5,1.2279806626883454,11.314996729927769,13.9,27.122495094891647,0.95,1.6448536269514722,3.2489314482696545,2.6500000000000004
FOODS_3_200,CA_1,FOODS,FOODS_3,B,Z,1.7918977078780334,6.4,128.0,12.543283955146233,18.9,25.086567910292466,0,14.0,9.290378741129008,53.70854153810478,CA,BZ,2.0,654.0426633754822,0.4,1.481365736219265,25.54854153810477,28.160000000000004,117.56711056258038,0.95,1.6448536269514722,3.919325338768283,2.5600000000000005
FOODS_3_201,CA_1,FOODS,FOODS_3,A,Y,1.1205801839900216,8.0,90.0,7.844061287930151,15.8,15.688122575860302,1,14.0,7.717203153893545,49.222875953131,CA,AY,2.5,409.01176715635785,0.5,1.4696170017255972,22.72287595313099,26.5,79.66862785939297,0.98,2.0537489106318225,3.888241109078312,4.0
FOODS_3_202,CA_1,FOODS,FOODS_3,A,Y,12.737972674135992,26.2,230.0,89.16580871895195,115.4,178.3316174379039,0,14.0,32.92747893809942,224.76424404477476,CA,AY,4.38,4649.360026059638,0.876,4.823165941410441,101.07304404477472,123.6912,810.9845376766062,0.98,2.0537489106318225,12.760897612968757,22.9512
FOODS_3_203,CA_1,FOODS,FOODS_3,A,Y,2.7582964082704047,11.8,106.0,19.308074857892834,31.1,38.61614971578567,0,14.0,15.536700447819408,105.5503372178631,CA,AY,4.48,1006.7781890186976,0.8960000000000001,2.1624802493398687,47.4895372178631,58.06080000000001,191.8091648364496,0.98,2.0537489106318225,5.72138495484224,10.572800000000004
FOODS_3_204,CA_1,FOODS,FOODS_3,C,Z,0.3795023250664786,2.8,53.0,2.65651627546535,5.5,5.3130325509307,1,14.0,4.727588691101183,27.60056874049667,CA,CZ,2.48,138.51834864926468,0.496,0.8380817098475258,13.067768740496668,14.5328,31.91519144154412,0.9,1.2815515655446004,2.217355782608345,1.3888
FOODS_3_205,CA_1,FOODS,FOODS_3,C,Z,2.0928751366267133,0.0,180.0,14.650125956386994,14.7,29.300251912773987,0,14.0,8.48777138743056,42.45942846857639,CA,CZ,1.18,763.8994248687503,0.236,4.522383154335646e-16,21.2194284685764,21.24,130.8565708114584,0.9,1.2815515655446004,1.1965101159719957e-15,0.0
FOODS_3_206,CA_1,FOODS,FOODS_3,B,Z,1.0664114484095073,10.0,87.0,7.464880138866551,17.5,14.929760277733102,1,14.0,7.275517358307852,49.97612521088909,CA,BZ,2.58,389.2401786694701,0.516,2.290999181291266,22.37012521088909,27.606,77.77336311157836,0.95,1.6448536269514722,6.06141408754927,5.16
FOODS_3_207,CA_1,FOODS,FOODS_3,B,Z,0.8752095427473503,9.1,90.0,6.126466799231452,15.2,12.252933598462905,1,14.0,5.904833329071772,39.17090461682127,CA,BZ,1.98,319.45148310278284,0.396,2.091491961337318,17.747304616821268,21.4236,62.7855138504638,0.95,1.6448536269514722,5.533567598789262,3.6036
FOODS_3_208,CA_1,FOODS,FOODS_3,A,Z,3.4980050732983905,10.0,114.0,24.486035513088733,34.5,48.97207102617747,0,14.0,19.056296294834517,121.3907654278032,CA,AZ,4.88,1276.7718517539126,0.976,1.846990974903684,55.99876542780319,65.392,237.1953086256521,0.98,2.0537489106318225,4.886678793375888,9.76
FOODS_3_209,CA_1,FOODS,FOODS_3,C,Z,0.9367210398850352,2.9,66.0,6.557047279195246,9.5,13.114094558390493,0,14.0,9.523765447299104,54.47815602712408,CA,CZ,3.98,341.90317955803783,0.796,0.8629652337776965,25.90175602712408,28.5764,71.23226325967298,0.9,1.2815515655446004,2.283191398670501,2.3084
FOODS_3_210,CA_1,FOODS,FOODS_3,C,Z,0.3152876018447231,0.0,54.0,2.2070132129130617,2.2,4.4140264258261235,0,14.0,4.2622212841971825,21.347553210492958,CA,CZ,1.98,115.07997467332392,0.396,5.652978942919556e-17,10.655553210492956,10.692,25.11999577888732,0.9,1.2815515655446004,1.4956376449649942e-16,0.0
FOODS_3_211,CA_1,FOODS,FOODS_3,A,Z,1.848260962269948,10.1,86.0,12.937826735889637,23.0,25.875653471779273,0,14.000000000000002,12.704618667203972,87.86141693189134,CA,AZ,4.58,674.615251228531,0.916,1.8601928556785343,39.22181693189133,48.6396,135.42747520475515,0.98,2.0537489106318225,4.921607686744467,9.2516
FOODS_3_212,CA_1,FOODS,FOODS_3,A,Z,1.2367089936657156,7.4,87.0,8.65696295566001,16.1,17.31392591132002,0,14.0,8.868345435913286,56.27885877517162,CA,AZ,2.98,451.3987826879862,0.596,1.3622848842368125,25.942458775171623,30.3364,88.58353044799769,0.98,2.0537489106318225,3.604267018513021,4.4104
FOODS_3_213,CA_1,FOODS,FOODS_3,C,Z,1.076849385801481,3.1,94.0,7.537945700610367,10.6,15.075891401220733,0,14.0,7.845309896557694,43.351716266890456,CA,CZ,2.24,393.0500258175405,0.448,0.9114207758701964,20.90691626689045,22.444800000000004,73.61713763625676,0.9,1.2815515655446004,2.4113927126900787,1.3888000000000005
FOODS_3_214,CA_1,FOODS,FOODS_3,B,Z,1.847770143992323,7.8,184.0,12.934391007946262,20.7,25.868782015892524,0,14.0,6.75787677913024,38.28706800427169,CA,BZ,1.0,674.436102557198,0.2,1.791735879061828,18.327068004271684,19.96,116.96601709286634,0.95,1.6448536269514722,4.7404875511092985,1.56
FOODS_3_215,CA_1,FOODS,FOODS_3,B,Z,2.1760591551374184,8.7,179.0,15.23241408596193,23.9,30.46482817192386,0,14.0,8.088203580704254,46.539677978356366,CA,BZ,1.24,794.2615916251577,0.248,1.987726892975542,22.18607797835636,24.3536,138.25453193752628,0.95,1.6448536269514722,5.259031033128386,2.1576
FOODS_3_216,CA_1,FOODS,FOODS_3,B,Z,0.5204232587641263,4.2,62.0,3.6429628113488843,7.8,7.285925622697769,1,14.0,5.396434359343923,32.91891043942792,CA,BZ,2.5,189.9544894489061,0.5,0.9704632614370016,15.318910439427912,17.6,41.259081574817685,0.95,1.6448536269514722,2.5676044462869654,2.1
FOODS_3_217,CA_1,FOODS,FOODS_3,A,Y,3.4052037661342456,8.1,144.0,23.83642636293972,31.9,47.67285272587944,0,14.0,15.516846125330833,90.89582828607638,CA,AY,2.98,1242.8993746389997,0.596,1.482599338913862,43.15622828607638,47.7396,220.9174957731666,0.98,2.0537489106318225,3.922589144714846,4.8276
FOODS_3_218,CA_1,FOODS,FOODS_3,C,Z,0.560962339782113,3.2,72.0,3.9267363784747906,7.1,7.853472756949581,0,14.0,5.223246276032429,29.89883708475495,CA,CZ,2.0,204.75125402047124,0.4,0.9371802805793976,14.218837084754949,15.68,41.40520900341187,0.9,1.2815515655446004,2.479545956046822,1.2800000000000002
FOODS_3_219,CA_1,FOODS,FOODS_3,A,Z,8.183847295273376,37.1,329.0,57.28693106691363,94.4,114.57386213382726,0,14.0,14.816985430430467,101.03832131876568,CA,AZ,1.38,2987.104262774782,0.2759999999999999,6.830525942860086,45.396721318765685,55.64159999999999,512.2303104624636,0.98,2.0537489106318225,18.07187296858277,10.2396
FOODS_3_220,CA_1,FOODS,FOODS_3,C,Z,0.2574915696912861,1.4,38.0,1.8024409878390029,3.2,3.6048819756780057,0,14.0,4.607079555750953,25.74877143912098,CA,CZ,3.28,93.98442293731944,0.656,0.4178554470186725,12.36637143912098,13.3824,26.42247048955324,0.9,1.2815515655446004,1.1055415967851334,0.9184
FOODS_3_221,CA_1,FOODS,FOODS_3,B,Z,1.4985382718875118,7.1,74.0,10.489767903212583,17.6,20.979535806425165,0,14.0,12.40286778319596,80.88079386749608,CA,BZ,4.98,546.9664692389418,0.996,1.6410733356927392,36.95719386749607,43.92360000000001,113.17267820649032,0.95,1.6448536269514722,4.341871929462206,7.071600000000001
FOODS_3_222,CA_1,FOODS,FOODS_3,A,Z,1.2620972756214983,6.8,73.0,8.834680929350489,15.6,17.669361858700977,0,14.0,10.638926226370598,68.61723189053745,CA,AZ,4.28,460.66550560184686,0.8560000000000001,1.2535663410560174,31.552431890537456,37.0648,95.43838426697448,0.98,2.0537489106318225,3.3166247903554,5.8208
