item_id,store_id,cat_id,dept_id,state_id,abc_class,xyz_class,abc_xyz,sell_price,forecast_mean,safety_stock,EOQ,ROP,DOH,turnover,stockout_risk,total_annual_cost_EOQ,total_annual_cost_naive,annual_saving,annual_saving_pct,best_model_used,forecast_rmse,forecast_bias
FOODS_2_177,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,3.33,0.6710022917559867,5.4,61.0,10.1,13.999999999999998,6.82216814737981,1,43.98446856483075,54.40570608182252,21.73318127865101,33.03917919878059,Croston_SBA,1.2354977119478527,0.1504262796725846
FOODS_2_178,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.5,1.0340281810321164,0.0,87.0,7.2,14.0,8.676328415556839,0,43.440821038892096,70.40338101278707,26.962559973894983,38.297251617785065,Croston_SBA,1.0340281810321164,-1.0340281810321164
FOODS_2_179,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,4.97,0.5848958266661504,3.3,46.0,7.4,14.0,8.117375541184215,0,49.34730616664618,53.77136278885747,18.59092228564498,27.30552295754287,Croston_SBA,0.9941557717624128,0.2365327447624211
FOODS_2_180,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.48,1.0524044703414093,3.6,88.0,11.0,14.0,8.069908228458285,0,45.43503361787582,73.24687194576907,35.31420529883654,43.690943627859085,Croston_SBA,1.0842272746027788,-0.3381187560556952
FOODS_2_181,CA_1,FOODS,FOODS_2,CA,A,Y,AY,2.0,3.7277594862501218,17.4,184.0,43.5,14.0,12.43722314882353,0,80.73370142612214,239.73203541354908,175.06150009642352,68.42786655784728,LightGBM,3.575691786793302,1.7008119423213068
FOODS_2_182,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.98,1.7853961122404276,9.1,128.0,21.6,14.0,8.914768549490507,0,54.40344300655296,118.15519682795934,75.03006208711372,57.94016332972852,Croston_SBA,2.083756553923364,0.3217467449024293
FOODS_2_183,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,8.67,3.04274519904114,10.9,80.0,32.2,14.0,21.81929268467616,0,157.673224853126,230.01093294166927,116.03466393906167,42.37743332084047,Croston_SBA,2.482483394984916,-1.5070309133268556
FOODS_2_184,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,4.98,1.3220967948436004,5.2,70.0,14.5,14.0,12.00411268950035,0,74.50815215127959,100.54675501965237,38.06957070458101,33.80762756693114,Croston_SBA,1.0097575956748546,-0.3578110805578856
FOODS_2_185,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.0,1.3099152092562147,3.5,109.0,12.7,14.0,8.243431920319283,0,45.132066576996266,87.08650856308641,48.0086399085139,51.50956650663719,Croston_SBA,1.1207244134940253,-0.4527723521133571
FOODS_2_186,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,5.5,0.6494217324386907,2.7,46.0,7.2,14.000000000000002,9.223304760316037,0,54.03510134131763,58.97648872335368,17.53522935898163,24.45600505685969,Croston_SBA,0.7866363393457988,-0.1137074467244052
FOODS_2_187,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,5.0,0.474877088227775,2.5,42.0,5.8,14.0,7.375750519282463,0,44.1345401432307,46.38835620052298,13.058420523416018,22.78766998933133,Croston_SBA,0.7323560926285797,0.0251229117722249
FOODS_2_188,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.88,0.6960719251381101,3.2,66.0,8.1,14.0,7.018404770038956,0,40.098643384500775,52.8275754459017,18.57221666305262,31.63758240072977,Croston_SBA,0.7484339303049972,-0.1603576394238244
FOODS_2_189,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.5,1.926994889701611,7.8,119.0,21.3,14.0,10.45101240328511,0,63.20265272021378,128.625522456848,77.67695802574482,55.11067792344666,Croston_SBA,1.7826660524424085,-0.2127091754158965
FOODS_2_190,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.88,0.8539225775347864,5.5,74.0,11.5,14.0,7.333688018828165,0,45.53957708109439,63.75495680003284,28.028276681123188,38.07043146169109,Croston_SBA,1.2602996484496614,0.2532202796080705
FOODS_2_191,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,8.88,0.2644318571819805,1.5,23.0,3.4,14.0,7.424432913186375,0,44.07009301552672,45.39027131190382,12.871021648310313,22.556771332497867,Croston_SBA,0.45679093925293,-0.1215747143248376
FOODS_2_192,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.96,2.4675624356113213,12.9,152.0,30.2,14.0,10.131161855996988,0,64.47578319072804,161.04684816635535,108.26528685609776,62.664751725029646,Croston_SBA,2.339292375169017,0.1395804215315363
FOODS_2_193,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,5.63,0.5866337316353435,3.0,44.0,7.1,14.0,8.564852481876017,0,52.481967278056864,55.95488534115006,17.760263601934682,25.230987700947217,Croston_SBA,0.8774290004516277,-0.1580623030639149
FOODS_2_194,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,6.98,0.7686572375193893,15.6,45.0,21.0,14.0,7.3637766848970365,1,84.36092129939746,89.47758194909619,55.47427839775206,39.63704788033607,Croston_SBA,3.75902596301611,2.4813427624806104
FOODS_2_195,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.47,0.2839222024932298,1.3,39.0,3.3,14.0,4.982288649520619,0,27.72130306538832,28.58413398500481,4.792172409745017,14.720652221802691,Croston_SBA,0.3972184021861402,-0.1053507739218013
FOODS_2_196,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,3.87,0.0615214550745348,2.8,17.0,3.2,14.000000000000002,1.9871974426730263,1,15.350709147707413,17.519755183700866,8.79968521688652,36.38157062274762,Croston_SBA,0.8048356163523738,0.5099071163540366
FOODS_2_197,CA_1,FOODS,FOODS_2,CA,A,Y,AY,3.28,15.380230973155074,48.5,293.0,156.2,14.0,28.78863746257232,0,223.7183669829625,977.2867175336004,826.9067870367921,78.6930179901174,LightGBM,9.88646181507018,4.584054741130641
FOODS_2_198,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,9.88,0.8215358637427824,7.3,39.0,13.1,14.0,11.188827995004312,1,91.40046541873278,94.0415650443526,35.894740759346575,28.180409264549983,Croston_SBA,1.3491077654666048,0.2856069934000743
FOODS_2_199,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.0,1.4413954678224268,7.7,162.0,17.8,14.000000000000002,5.931334224973909,0,33.97794277022179,92.22489095919764,63.05712188363813,64.96606229800625,Croston_SBA,1.754163345938211,-0.2271097535367131
FOODS_2_200,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.97,0.3111023357923893,2.3,38.0,4.5,13.999999999999998,5.331096364517468,1,31.853299021608173,32.66159209403702,8.597937914667085,21.21269350144529,Croston_SBA,0.6678302783092654,0.0460405213504679
FOODS_2_201,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,5.63,2.70804791431202,10.6,94.0,29.6,14.000000000000002,17.160373068123043,0,117.43406216616422,193.5651814539812,103.54442394548128,46.84331670794415,Croston_SBA,2.005721691559953,0.613380657116551
FOODS_2_202,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.98,1.365145448403852,4.1,91.0,13.7,13.999999999999998,10.045929207004152,0,56.93951695974758,94.42994811123434,45.14160078773544,44.20301376227015,Croston_SBA,0.9464561546271076,-0.1865740198324235
FOODS_2_203,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,3.25,1.442396109959425,5.2,90.0,15.3,14.0,10.487541436955976,0,61.87858778528834,100.875763355865,49.61382221071511,44.47636870516411,Croston_SBA,1.2728594514337916,-0.4781103956737106
FOODS_2_204,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,1.0,5.007412467067955,26.7,302.0,61.8,13.999999999999998,10.285343559256074,0,65.80002567019542,312.9575917466339,259.5072729503728,79.76572231419532,Croston_SBA,5.304667282662489,-2.185983895639384
FOODS_2_205,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.98,0.5845009203270217,3.7,60.0,7.8,14.0,6.330647950129463,0,37.86376965994691,46.702339319893824,18.21521036109052,32.42507655632966,Croston_SBA,1.146951013804092,0.4154990796729782
FOODS_2_206,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,10.98,0.9241938062767792,5.5,39.0,12.0,14.0,13.493229571640974,0,98.14753067833648,101.2397898818374,41.182605522227774,29.513108832185,Croston_SBA,1.2601605479785298,0.1472347651517922
FOODS_2_207,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,7.24,0.344990376624448,2.4,29.0,4.8,13.999999999999998,7.45097558981796,0,46.18180128757302,46.18211457798725,11.026943964931874,19.254505299560986,Croston_SBA,0.5487878378262547,0.0121524805184091
FOODS_2_208,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,6.98,1.6010015474282515,8.0,65.0,19.2,14.0,14.428779378057085,0,101.48919729317784,129.5022608018853,53.61269126181297,34.55243704247226,Croston_SBA,1.493528820138139,0.3989984525717487
FOODS_2_209,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,5.97,0.418066804846848,3.7,36.0,6.6,14.0,7.031999252032236,1,47.10346441237493,47.76019729484992,19.337664474923955,29.02017862000605,Croston_SBA,1.104716571584604,0.2962189094388662
FOODS_2_210,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.74,0.4902562501805824,2.3,49.0,5.7,14.0,6.676997437160916,0,38.30594401182782,42.76432188598543,11.887388034563209,23.646979352597537,Croston_SBA,0.6829850667006804,0.1168866069622747
FOODS_2_211,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.28,0.9957298434958458,4.1,89.0,11.1,14.0,7.478217960411187,0,42.57965577954964,69.28316547933062,32.44794750673428,43.22965685396333,Croston_SBA,0.925170820261834,-0.1385869863529888
FOODS_2_212,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,4.84,2.436652989108275,9.9,96.0,27.0,14.0,15.360593109231784,0,102.36898859502708,172.3329235040867,92.15833987457312,47.36260669319932,Croston_SBA,1.8123791923289927,-0.2580815605368463
FOODS_2_213,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.97,0.1883583608636483,3.7,29.0,5.0,14.0,3.77751657775998,1,26.304386502626144,26.306266952538607,12.664833487613349,32.39061442666345,Croston_SBA,1.2349904646971714,0.5973559248506373
FOODS_2_214,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.5,0.927834360595577,0.0,82.0,6.5,14.0,8.259988819936234,0,41.149972049840585,63.94325693623094,22.79328488639036,35.64611184744866,Croston_SBA,0.9278343605955772,-0.927834360595577
FOODS_2_215,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.84,1.2371315540425978,4.6,111.0,13.3,14.0,7.513361351506625,0,42.45702600115082,82.47163620425803,47.299043047735154,52.65306584642848,Croston_SBA,1.347376384324398,0.1200113031002596
FOODS_2_216,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,5.98,0.8467018191603405,5.0,51.0,10.9,14.0,10.13266111454178,0,66.7766435287769,75.42769399892072,22.38378697454914,25.095805355351114,Croston_SBA,0.9027424710468384,-0.0609875334460546
FOODS_2_217,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,3.98,0.668323690552824,6.3,55.0,11.0,14.0,7.217104942360379,1,49.08099518652553,57.61115784196346,20.187276944260542,29.131907098957072,Croston_SBA,1.2257696523240442,0.4388191665900332
FOODS_2_218,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,3.87,0.4740411257812752,4.2,47.0,7.5,14.0,6.24639028556554,1,39.846716054272925,43.69830181836091,13.874494218329936,25.80017298831443,Croston_SBA,0.989845048402586,0.3116731599330104
FOODS_2_219,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.88,1.6708280282215424,8.2,103.0,19.9,14.0,10.215280239545445,0,63.99167719907102,115.00523838347716,65.83128448120634,50.67659052650898,Croston_SBA,1.862063501820964,0.1148862574927432
FOODS_2_220,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.98,1.981605856213856,8.0,135.0,21.9,14.0,9.579948841298776,0,56.68637546363176,129.6556895863429,82.80974168598443,59.34032092860494,Croston_SBA,1.8017759967004048,-0.0887487133567139
FOODS_2_221,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.25,2.7779544575826485,9.9,201.0,29.3,14.0,9.184360299073068,0,52.822720821335,175.21722950294443,132.99646240753506,71.53075085841287,Croston_SBA,2.881544328454413,0.1506169709887804
FOODS_2_222,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,2.5,6.709080103045464,22.2,221.0,69.2,14.0,18.453762152310432,0,121.75303705003608,426.7357062685991,330.5098813368709,73.0692674642592,Croston_SBA,4.004325897823472,-0.1019372459026067
FOODS_2_223,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.18,0.7001935831563771,0.0,77.0,4.9,14.0,6.638198905248771,0,33.38149726312193,49.13510964201294,15.753612378891011,32.06182400663842,Croston_SBA,0.7001935831563771,-0.7001935831563771
FOODS_2_224,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,5.97,0.9891787034614152,4.5,55.0,11.4,14.0,11.282819586356768,0,71.03074788758332,83.45803779390276,24.78051896495616,25.8559021627746,Croston_SBA,0.8821008381389857,-0.346321560604272
FOODS_2_225,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.5,1.6891175233376032,6.3,111.0,18.1,14.0,9.976179547220474,0,58.6715268476678,113.40464933637088,64.5726549617772,52.37098469193789,Croston_SBA,1.500325115089767,-0.4748318090518894
FOODS_2_226,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,7.24,0.3430543581039972,1.6,29.0,4.0,14.0,7.777319298630992,0,44.90156563930328,44.90594011799317,9.98017985102654,18.150716992885847,Croston_SBA,0.4675253143384753,-0.0216257866754258
FOODS_2_227,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,4.47,1.01763450413252,3.4,64.0,10.5,14.0,10.492559152778808,0,60.66608390690389,78.35569900139497,30.512643198229107,33.415798956019664,Croston_SBA,1.0589190312281982,-0.410491646989663
FOODS_2_228,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,4.93,0.1890755894442103,1.5,26.0,2.8,14.0,4.759488975664604,1,27.56865195137245,27.771098357856125,6.615245699842994,19.314464576002923,Croston_SBA,0.4427343400113998,-0.0462184465870674
FOODS_2_229,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.18,0.342754417944882,0.0,54.0,2.4,14.0,4.633531946291923,0,23.35582986572981,27.39089375831365,4.0350638925838425,14.731406460072613,Croston_SBA,0.3427544179448821,-0.342754417944882
FOODS_2_230,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.18,0.9283624097016568,0.0,88.0,6.5,14.0,7.701188171388744,0,38.43697042847187,63.01537992351745,24.578409495045584,39.00382656563636,Croston_SBA,0.9283624097016572,-0.9283624097016568
FOODS_2_231,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.5,0.5479549533481703,3.7,63.0,7.5,14.0,5.681919260570515,0,33.47329825175255,42.68392632868037,14.879004868718257,30.752063572131487,Croston_SBA,0.8251491417447233,-0.0479549533481703
FOODS_2_232,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,2.56,0.8388872278716175,6.9,77.0,12.8,14.0,6.744357669011904,1,43.12751676448964,62.24510636219007,27.34433732648336,38.7909786783635,Croston_SBA,1.3446565547687508,0.4825413435569535
FOODS_2_233,CA_1,FOODS,FOODS_2,CA,A,Y,AY,4.48,1.0794223780407688,8.5,66.0,16.1,14.0,9.493714891201943,1,67.03166424127883,86.72086133081345,37.32396219435539,35.75168143305149,LightGBM,1.6657304752708793,0.6348633362449456
FOODS_2_234,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.88,0.8001614022748637,4.1,71.0,9.7,14.0,7.375225046220335,0,43.37712900213558,59.67808530505421,26.335843960315785,37.72116993923003,Croston_SBA,1.2665466743428886,0.4498385977251362
FOODS_2_235,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.88,0.7520115166129272,3.7,69.0,9.0,14.0,7.185450355071163,0,41.89335967853032,56.51856726061974,23.81143044067344,36.18764227042747,Croston_SBA,1.0814357232789542,0.0337027691013586
FOODS_2_236,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.98,0.4470734887129788,5.7,52.0,8.8,13.999999999999998,5.147691589281933,1,34.58375994040743,39.53417056337288,19.48570572766296,35.938119919706885,Croston_SBA,1.6895187207489082,0.3386407970013068
FOODS_2_237,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.5,0.775737432625221,5.7,75.0,11.1,14.0,6.554263030282538,1,40.47627752721371,57.54069381803428,26.03478836857461,39.11445852875517,Croston_SBA,1.4667633260158113,0.6885482816604933
FOODS_2_238,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.58,1.1807985140137949,4.8,117.0,13.1,14.0,6.808711810664063,0,38.42123835961689,78.08870960250586,46.13559404464478,54.5183763380133,Croston_SBA,1.3901089594320442,-0.0022270854423665
FOODS_2_239,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,13.98,0.1895444690228357,1.6,16.0,2.9,14.0,7.2066386659724,1,48.4615159979172,57.944221865555846,28.74537977720582,37.13568197755351,Croston_SBA,0.4671537782301534,-0.0109730404514072
FOODS_2_240,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,2.18,0.7611663134670547,0.0,80.0,5.3,14.0,6.945642610386874,0,34.804106525967185,52.84428406924582,18.04017754327864,34.138370612873175,Croston_SBA,0.7611663134670548,-0.7611663134670547
FOODS_2_241,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,2.38,3.8735360760822215,17.2,172.0,44.3,14.0,13.70000647063964,0,90.22321941191892,250.96731129500185,179.59181399627073,66.54995292680042,Croston_SBA,3.930808666960049,2.412178209632063
FOODS_2_242,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.5,1.5718136130809246,6.1,107.0,17.1,14.0,9.626039744539218,0,56.60897050348306,106.16866146242292,58.99879543663409,51.01053468320078,Croston_SBA,1.3702175603585371,0.0710435297762186
FOODS_2_243,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,7.24,0.4032801492949766,1.8,32.0,4.6,14.0,8.269508679363284,0,48.77397101447913,48.85927574877775,8.324510003847067,14.567636814146764,Croston_SBA,0.4517590545891092,-0.1889944350092623
FOODS_2_244,CA_1,FOODS,FOODS_2,CA,A,Y,AY,5.88,4.595997809598992,17.7,119.0,49.9,14.0,21.72978238994342,0,161.27204035729545,318.0450667506054,204.979305599634,55.94923780093677,LightGBM,3.373768766008916,1.0468593332581506
FOODS_2_245,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.98,0.7203210541596287,5.3,66.0,10.3,13.999999999999998,6.86467845347949,1,42.744768543050334,55.91833079471074,22.971537336129693,34.926799910315374,Croston_SBA,1.1909675781759004,-0.006035339873914
FOODS_2_246,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.18,0.9776461242930262,0.0,90.0,6.8,14.0,7.92979634148788,0,39.4444908537197,66.0134725611591,26.56898170743941,40.24781711464156,Croston_SBA,0.977646124293026,-0.9776461242930262
FOODS_2_247,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,2.25,2.1861932565428845,12.7,133.0,28.0,14.0,10.075259326239305,0,65.63851649015612,145.45842310635882,93.04432817571524,58.62372362192261,Croston_SBA,2.299912804561981,-0.0076218279714555
FOODS_2_248,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,5.98,0.7844415620779766,3.6,49.0,9.1,14.0,10.189365486066242,0,62.82404593453688,69.96579502641025,25.698350745913583,28.967469922867263,Croston_SBA,1.0812054978506096,0.2512727236363092
FOODS_2_249,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.28,1.9171019573644463,4.8,103.0,18.2,14.0,12.42881375555991,0,70.90086866203995,129.61250240633714,72.2753376779791,50.430524934650656,Croston_SBA,1.4622789600903676,-0.4171019573644466
FOODS_2_250,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,10.97,1.4238662885863709,4.7,49.0,14.7,14.0,17.798328607329633,0,117.09655462592096,129.8403325556709,36.45540057041149,23.73263192947919,Croston_SBA,1.3904967332252385,-1.1024377171577997
FOODS_2_251,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,7.87,1.0383368309745198,5.1,49.0,12.4,14.0,12.803815652219583,0,85.26314931690814,94.80289055094995,27.860109014187728,24.61852730943428,Croston_SBA,0.932505201074214,-0.1811939738316626
FOODS_2_252,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.97,0.1372968556829537,2.1,25.0,3.1,14.0,3.4324213920738424,1,21.61507046485562,21.929625387379687,7.560350154547578,25.84706692987949,Croston_SBA,0.668347672548474,0.2555602871741891
FOODS_2_253,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,7.82,1.1515561770672424,5.3,52.0,13.4,14.0,13.428690243755383,0,89.36839275284072,101.8022007715906,38.31302775296776,29.973175987764293,Croston_SBA,1.2088236387288778,0.1698723943613289
FOODS_2_254,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,6.48,0.1355815508725965,2.3,20.0,3.2,14.0,4.023354964918513,1,28.312616517124432,30.66867767808296,15.338961784560803,35.03187641100151,Croston_SBA,0.8056961578640599,0.4358470205559751
FOODS_2_255,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,2.68,1.534148845607236,4.6,102.0,15.3,14.0,10.07130087493959,0,57.25083179640399,103.83298810777356,52.18889229408413,47.68146758815279,Croston_SBA,1.2938962434275698,-0.9984345598929508
FOODS_2_256,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,5.62,0.123902987567359,1.7,20.0,2.6,14.0,3.8653496121441058,1,24.456947615521507,26.30823174368101,9.945610041743326,28.83902772903708,Croston_SBA,0.4979607973087759,0.0903827267183553
FOODS_2_257,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.0,1.4280036762838206,7.4,161.0,17.4,14.0,5.929708098334409,0,33.766998193900456,91.35022364059913,63.84476114706199,65.36327134429058,Croston_SBA,2.132144542683278,0.1077106094304653
FOODS_2_258,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.98,0.6786784478410616,3.2,64.0,8.0,14.0,7.037432768806462,0,40.33214011421778,52.13347224366458,17.818984700825986,30.625082449520345,Croston_SBA,0.7701725559807359,-0.2501070192696329
FOODS_2_259,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.67,0.1629983164286602,0.0,28.0,1.1,14.0,4.249598964032926,0,20.89999741008232,20.92573091607683,0.0257335059945091,0.1229754224486306,Croston_SBA,0.1629983164286602,-0.1629983164286602
FOODS_2_260,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.88,0.421981077487532,2.5,52.0,5.5,14.0,5.404319062559621,0,31.22591281566819,35.750515547158194,10.600667063306222,25.30611801885121,Croston_SBA,0.7510608222388784,0.2208760653696107
FOODS_2_261,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,10.0,0.3868488259062893,3.0,27.0,5.7,14.0,8.557564936714884,1,59.14811508440659,59.53330357596593,19.12403879398274,24.40048082295698,Croston_SBA,0.7023199811527921,0.1845797455222821
FOODS_2_262,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.98,0.7666874342557113,5.2,84.0,10.6,14.0,5.928832913206241,0,35.34839723234135,54.639352250555774,25.65276663559151,42.02863763444499,Croston_SBA,1.188098316839579,0.2333125657442888
FOODS_2_263,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,5.98,0.6945075246291852,2.4,46.0,7.3,14.0,9.980127814553253,0,57.93223114017964,63.05960774827544,14.00439332648947,19.454389383099592,Croston_SBA,0.6547737942585947,-0.3730789532006139
FOODS_2_264,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,3.78,1.9299458812516173,4.8,97.0,18.3,14.0,13.216327329396629,0,76.60563745653815,132.37384110947335,66.99065288220885,46.63189841033682,Croston_SBA,1.2191253297894613,-0.5728030241087598
FOODS_2_265,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.58,0.592019361952317,2.2,55.0,6.3,14.000000000000002,7.275658825339923,0,40.90947882841779,48.329711185432615,14.00269428594192,25.468369710682527,Croston_SBA,0.6335019383011028,-0.0920193619523169
FOODS_2_266,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,9.46,1.7577317629604443,8.9,58.0,21.2,14.0,16.92802357468502,0,127.01473909315192,152.14748224676038,64.0754854960809,33.51520193566994,Croston_SBA,1.7317758265708207,0.6351253798966991
FOODS_2_267,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,1.96,2.5618411745404344,9.4,154.0,27.3,14.000000000000002,10.822592924852527,0,64.22828145153437,165.41013811787644,112.64178848260964,63.663369900181245,Croston_SBA,2.1575772189055664,-0.418984031683292
FOODS_2_268,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.58,0.4666190563926418,1.9,49.0,5.2,14.0,6.45136195391342,0,36.28157914115452,40.48639259721904,10.090332571677116,21.731043966365483,Croston_SBA,0.561595761629533,-0.073761913535499
FOODS_2_269,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.98,0.3961681704542503,3.2,49.0,6.0,14.0,5.220266505985609,1,31.26444308324504,34.94743036930022,11.946762737964075,27.592794148694296,Croston_SBA,0.9388229406678116,-0.0033110275971073
FOODS_2_270,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,3.47,0.2578164618817619,3.9,37.0,5.7,14.0,4.201027169055495,1,28.26222278200582,28.80043476447385,11.928658701934951,29.59278792470663,Croston_SBA,1.151499756963401,0.2778978238325238
FOODS_2_271,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,10.98,0.601597977880328,3.9,32.0,8.1,14.0,11.03433477016682,0,78.01028467598746,78.10161032105329,26.448119714534585,25.28391715425987,Croston_SBA,0.8837147342880387,0.148402022119672
FOODS_2_272,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.98,0.7679879646027681,5.9,84.0,11.3,14.0,5.8521003565764165,1,35.653852802381564,54.99566784666839,29.37479716911423,45.09999556774972,Croston_SBA,1.7515228127497682,0.3391548925400888
FOODS_2_273,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.97,0.6469172553450838,3.6,63.0,8.1,14.0,6.727202227947453,0,39.58946334928219,50.4025330334926,19.871047755600287,33.36610155660538,Croston_SBA,1.0515271282672676,0.1745113160834875
FOODS_2_274,CA_1,FOODS,FOODS_2,CA,A,Z,AZ,6.98,1.1061191136784394,7.1,54.0,14.8,14.0,11.83969139274576,0,84.98632930487318,98.14051274877173,36.22712037677552,29.873475544481327,Croston_SBA,1.291159511751114,0.0010237434644175
FOODS_2_275,CA_1,FOODS,FOODS_2,CA,B,Z,BZ,2.48,1.335610163215373,7.2,99.0,16.5,14.0,8.597843202356456,0,52.74429644311168,92.26081826226851,50.649989371494165,48.95809000794038,Croston_SBA,1.6454625536546934,-0.2641815917868019
FOODS_2_276,CA_1,FOODS,FOODS_2,CA,A,Y,AY,3.28,10.338305243106875,25.6,240.0,98.0,14.0,25.916767951469847,0,174.12779611945854,655.5471689556682,520.2500236447936,74.91317307048602,LightGBM,4.794841434913039,1.2331233283216947
FOODS_2_277,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,1.28,0.884585430690225,5.1,112.0,11.3,14.0,5.2843483175438974,0,30.05560366972912,58.95788036698869,34.41471357600993,53.33331372971676,Croston_SBA,1.4943598764754076,0.2939859978812038
FOODS_2_278,CA_1,FOODS,FOODS_2,CA,C,Z,CZ,2.5,0.8818953417965366,3.8,80.0,10.0,14.0,7.349127848304472,0,42.01823748473349,63.04863329262264,29.161506269016243,40.92036707462463,Croston_SBA,1.122253473412816,-0.2033239132251081
