item_id,store_id,cat_id,dept_id,state_id,abc_class,xyz_class,abc_xyz,sell_price,forecast_mean,forecast_error_std,service_level,Z_score,sigma_L,safety_stock,ss_holding_cost,EOQ,ROP,demand_during_lead_time,stockout_risk,DOH,turnover,annual_ordering_cost,annual_holding_cost,total_annual_cost_EOQ,total_annual_cost_naive,annual_saving,annual_saving_pct,best_model_used
FOODS_3_249,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,2.68,0.4589398242739719,2.6153292507726613,0.98,2.0537489106318225,6.919510794097342,14.2,7.6112,56.0,17.4,3.2125787699178034,1,14.0,3.969503219431273,14.95652105892855,22.619200000000003,37.57572105892855,43.57003930999996,23.573760368173616,38.52454430696572,Croston_SBA
FOODS_3_250,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,3.88,1.8151664665806664,1.7396709535009849,0.98,2.0537489106318225,4.602736706046217,9.5,7.372,92.0,22.2,12.706165266064664,0,14.0,11.93758126670168,36.00737827727953,43.068,79.07537827727953,129.43462671699055,67.24647277841527,45.94519868314163,Croston_SBA
FOODS_3_251,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.98,1.5488603284927362,1.8978545391709687,0.95,1.6448536269514722,5.021251135221475,8.3,4.9468000000000005,97.0,19.1,10.842022299449154,0,14.0,9.95306373063114,29.140928860816945,33.852799999999995,62.99372886081694,108.1091366499748,60.443957187483065,48.933552453384,Croston_SBA
FOODS_3_252,CA_1,FOODS,FOODS_3,CA,A,X,AX,1.48,32.224138102434374,8.673807375808947,0.98,2.0537489106318225,22.94873723646824,47.1,13.9416,630.0,272.7,225.5689667170406,0,14.0,32.48221598284602,93.34770164594084,107.1816,200.52930164594085,1978.6833345647576,1810.3494552076293,90.02432937490077,LightGBM
FOODS_3_253,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,1.98,1.1244050093952396,1.5919772405381725,0.9,1.2815515655446004,4.21197587133886,5.4,2.1384000000000003,102.0,13.3,7.870835065766677,0,14.0,7.276734546618129,20.118030805356003,22.3344,42.452430805356,76.4797047382104,43.14192425532252,50.34714523898308,Croston_SBA
FOODS_3_254,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,1.74,0.6564473610283811,1.4493202201477424,0.9,1.2815515655446004,3.834540872608311,4.9,1.7052,83.0,9.5,4.595131527198667,1,13.999999999999998,5.163863939124119,14.433932938274644,16.1472,30.58113293827465,46.85908112922651,23.57563553446561,43.47147745838564,Croston_SBA
FOODS_3_255,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,3.98,0.1227233365630838,0.4162696521251859,0.9,1.2815515655446004,1.1013459778666117,1.4,1.1144,24.0,2.3,0.8590633559415867,1,14.0,3.342837152651163,9.332087051151165,10.6664,19.99848705115117,20.52006964092093,5.321791568955682,20.976726484447347,Croston_SBA
FOODS_3_256,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,2.58,0.11628565853331,0.3563483225498992,0.9,1.2815515655446004,0.9428090415820634,1.2,0.6192000000000001,29.0,2.0,0.81399960973317,1,14.0,2.703456392653385,7.317976787010025,8.1012,15.419176787010024,15.433244227443025,2.677049300111106,14.770899039273978,Croston_SBA
FOODS_3_257,CA_1,FOODS,FOODS_3,CA,A,Y,AY,3.98,2.0580033143692944,1.692578892118596,0.98,2.0537489106318225,4.478142822903028,9.2,7.3232,97.0,23.6,14.40602320058506,0,14.0,13.018565160221703,38.7201654507625,45.9292,84.6493654507625,144.45840162413208,76.69668775570103,47.52361632904388,LightGBM
FOODS_3_258,CA_1,FOODS,FOODS_3,CA,A,Y,AY,1.72,3.623642285612671,2.417063870276287,0.98,2.0537489106318225,6.394949903710341,13.1,4.5064,196.0,38.5,25.365495999288697,0,14.0,11.904855393777002,33.74054679205676,38.2184,71.95894679205676,230.10463904143748,168.5808076349902,70.07711799270425,LightGBM
FOODS_3_259,CA_1,FOODS,FOODS_3,CA,A,Y,AY,1.72,3.0293282322692656,2.16281266951444,0.98,2.0537489106318225,5.722264455954937,11.8,4.0592,179.0,33.0,21.20529762588486,0,14.0,10.91515108369479,30.885609072019044,34.8472,65.73280907201905,193.50333412971364,137.0811408805787,67.58216405743018,LightGBM
FOODS_3_260,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,1.97,0.8978908233388668,1.0559731838826991,0.9,1.2815515655446004,2.793842435706701,3.6,1.4184,91.0,9.9,6.285235763372068,0,14.0,6.674748483068969,18.007151127400352,19.3454,37.35255112740035,61.95009175311441,30.60569443064269,44.99470796425358,Croston_SBA
FOODS_3_261,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,4.48,0.1174257896853289,0.8629652337776966,0.95,1.6448536269514722,2.283191398670502,3.8,3.4048000000000003,22.0,4.6,0.8219805277973022,1,14.0,2.89597386723953,9.74100300798751,13.260800000000003,23.00180300798751,23.98820220585751,11.441511224526831,33.16254576447544,Croston_SBA
FOODS_3_262,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,6.54,0.7422219541926294,0.8997354108424371,0.95,1.6448536269514722,2.380476142847616,3.9,5.1012,46.0,9.1,5.195553679348405,0,14.0,10.07104138588512,29.44684926959888,35.1852,64.63204926959888,69.87303554671828,21.2348927461901,24.70460338547496,Croston_SBA
FOODS_3_263,CA_1,FOODS,FOODS_3,CA,A,Y,AY,2.78,3.94485181018312,3.035254212729137,0.98,2.0537489106318225,8.030527812742436,16.5,9.174,161.0,44.1,27.61396267128184,0,14.0,14.84403000739009,44.71648791046083,53.932,98.64848791046084,257.49248511947314,179.9961933297372,64.58529703799111,LightGBM
FOODS_3_264,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,3.98,0.6877434129246406,1.1001442906807546,0.9,1.2815515655446004,2.910708199428831,3.7,2.9452000000000003,56.0,8.5,4.814203890472484,0,14.0,7.918812167744286,22.413066581919093,25.2332,47.64626658191909,56.72292428624897,21.762967872896468,31.295344698912352,Croston_SBA
FOODS_3_265,CA_1,FOODS,FOODS_3,CA,A,Y,AY,3.98,0.1896804938949325,1.4607571476053405,0.98,2.0537489106318225,3.8648001384238015,7.9,6.2884,29.0,9.2,1.3277634572645274,1,14.0,3.090775904984392,11.936789702008683,17.8304,29.76718970200869,29.767296711941725,14.606552540137542,32.891251417347135,LightGBM
FOODS_3_266,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,3.88,0.0646989855190432,0.629940788348712,0.95,1.6448536269514722,1.6666666666666667,2.7,2.0952,17.0,3.2,0.4528928986333024,1,14.0,2.108493724504533,6.945626386603166,8.6912,15.636826386603166,17.67105495240846,8.70137894357821,35.69815838578279,Croston_SBA
FOODS_3_267,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,1.98,1.1814746178027584,1.7259304675553937,0.98,2.0537489106318225,4.566382797341005,9.4,3.7224,104.0,17.7,8.27032232461931,1,14.0,7.023424030912163,20.73260747586572,24.3144,45.04700747586571,81.53543924966782,45.04796009258238,49.98915200859192,Croston_SBA
FOODS_3_268,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,2.18,0.2201667328025751,2.826489471459779e-17,0.9,1.2815515655446004,7.478188224824972e-17,0.0,0.0,43.0,1.5,1.5411671296180256,0,14.0,3.7377143010669727,9.344285752667432,9.374,18.71828575266744,19.933476245489985,1.2151904928225434,6.096229668407608,Croston_SBA
FOODS_3_269,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,2.98,1.790911402533851,1.571488695338506,0.98,2.0537489106318225,4.157768276015036,8.5,5.066,105.0,21.0,12.536379817736956,0,14.0,10.71610921188288,31.127745805945505,36.356,67.4837458059455,122.95311032080927,67.2341970205826,49.89697396632823,Croston_SBA
FOODS_3_270,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,2.98,0.4922058649773865,1.3067792306552617,0.9,1.2815515655446004,3.457412862778136,4.4,2.6224000000000003,55.0,7.8,3.4454410548417056,1,14.0,5.631822593001445,16.33228551970419,19.0124,35.344685519704186,41.50492345279101,17.440139456335892,32.96709859469753,Croston_SBA
FOODS_3_271,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,4.48,2.507298564083027,4.522383154335646e-16,0.98,2.0537489106318225,1.1965101159719957e-15,0.0,0.0,101.0,17.6,17.55108994858119,0,14.0,18.12205892852089,45.30514732130222,45.248000000000005,90.55314732130222,165.96732931505082,75.41418199374857,45.43917306194166,Croston_SBA
FOODS_3_272,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,9.78,0.715579338898343,1.0490610566259242,0.98,2.0537489106318225,2.775554665954844,5.7,11.1492,37.0,10.7,5.009055372288401,1,14.0,10.792828871813851,35.29546739160746,47.3352,82.63066739160746,84.0202764496492,27.11419183692448,24.692720424132546,Croston_SBA
FOODS_3_273,CA_1,FOODS,FOODS_3,CA,A,Y,AY,2.0,3.153315373816118,2.762479785469533,0.98,2.0537489106318225,7.308834514195446,15.0,6.0,170.0,37.1,22.07320761671283,0,14.0,11.50960111442883,33.85176798361421,40.0,73.85176798361421,203.8266852404805,143.8316219548213,66.06370933312954,LightGBM
FOODS_3_274,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,1.44,4.583058138997258,4.049299371104265,0.98,2.0537489106318225,10.713439119992133,22.0,6.336,241.0,54.1,32.0814069729808,0,14.0,11.739061198133326,34.705730720622384,41.04,75.74573072062239,289.4587034556665,228.33355472828228,75.08149935895534,Croston_SBA
FOODS_3_275,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,2.5,1.361929913648323,1.2614554456142482,0.9,1.2815515655446004,3.3374973990834644,4.3,2.15,100.0,13.8,9.53350939553826,0,14.0,9.154777504265892,24.85522092408189,27.15,52.0052209240819,92.50073641360632,49.604005341631584,48.77299379592566,Croston_SBA
FOODS_3_276,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,4.48,2.0039077656182345,4.522383154335646e-16,0.98,2.0537489106318225,1.1965101159719957e-15,0.0,0.0,90.0,14.0,14.027354359327642,0,14.0,16.2539185433479,40.63479635836976,40.32000000000001,80.95479635836976,135.34438907510926,54.3895927167395,40.18607131659965,Croston_SBA
FOODS_3_277,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,1.98,3.184120202192501,3.005286347712316,0.95,1.6448536269514722,7.951240294584376,13.1,5.1876,171.0,35.4,22.288841415347505,0,13.999999999999998,11.787057543613216,33.982569409364416,39.0456,73.02816940936441,204.8282456333772,147.9449003059791,66.92451965976744,Croston_SBA
FOODS_3_278,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,1.0,1.237719336033784,2.150427544545183,0.9,1.2815515655446004,5.689496495329826,7.3,1.46,150.0,16.0,8.664035352236487,0,14.0,5.48927773575129,15.058918588411036,16.46,31.51891858841104,79.75459294205518,54.45270068767046,63.29050290504655,Croston_SBA
FOODS_3_279,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.88,1.144271064085268,1.231745008999739,0.95,1.6448536269514722,3.258890972458325,5.4,3.1104000000000003,85.0,13.4,8.009897448596876,0,14.0,8.719393285827199,24.56817284653664,27.590399999999995,52.15857284653663,81.36022306518714,38.808771087571,42.63737015421682,Croston_SBA
FOODS_3_280,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,4.28,0.6103532831448187,0.5853140973807078,0.95,1.6448536269514722,1.5485955405295952,2.5,2.14,51.0,6.8,4.272472982013731,0,14.0,7.95639101242353,21.84107336743714,23.968000000000004,45.80907336743714,52.10982472464314,13.141693804596096,22.27845848579634,Croston_SBA
FOODS_3_281,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,1.25,11.882468789378256,3.977948475542899,0.98,2.0537489106318225,10.524662394515016,21.6,5.4,417.0,104.8,83.1772815256478,0,14.000000000000002,18.84876622391597,52.003610409149445,57.525,109.52861040914944,732.0001846871772,634.9425078044043,85.28431097278173,Croston_SBA
FOODS_3_282,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,2.5,22.08300075166868,12.399010030460085,0.98,2.0537489106318225,32.80469704399278,67.4,33.7,402.0,222.0,154.58100526168076,0,13.999999999999998,30.03090638732888,100.25242878556055,134.2,234.45242878556053,1384.5825457265116,1227.8352220646348,83.95605854628117,Croston_SBA
FOODS_3_283,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,2.88,1.1124791274707662,1.31535498256506,0.98,2.0537489106318225,3.480102169636849,7.1,4.0896,84.0,14.9,7.787353892295363,0,14.0,8.269956853906917,24.16993342421605,28.2816,52.45153342421605,80.40541358780494,37.47915128872469,41.66506817531758,Croston_SBA
FOODS_3_284,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,1.98,0.2109042097440931,0.7417981870189158,0.9,1.2815515655446004,1.9626135258506328,2.5,0.99,44.0,4.0,1.4763294682086516,1,14.0,3.142042308432408,8.74773142688568,9.702,18.44973142688568,19.760006092765664,5.563749330641894,23.12683884159212,Croston_SBA
FOODS_3_285,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,1.25,4.8429965796402055,2.126613921821912,0.98,2.0537489106318225,5.626491571788534,11.6,2.9000000000000004,266.0,45.5,33.90097605748144,0,14.0,12.224714741138833,33.227326157305924,36.15,69.37732615730593,301.2656252614458,238.54211214792485,77.46498827796913,Croston_SBA
FOODS_3_286,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,3.98,0.451816715132212,0.6118321864193026,0.95,1.6448536269514722,1.6187558093703849,2.7,2.1492,46.0,5.9,3.162717005925484,0,14.0,6.416852179893284,17.925337067745367,20.4572,38.38253706774537,41.57471683720957,9.77278495495073,20.27891703380665,Croston_SBA
FOODS_3_287,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,6.48,0.5171183620854498,0.737326788914382,0.98,2.0537489106318225,1.9507833184532708,4.0,5.184000000000001,38.0,7.6,3.619828534598149,1,14.0,8.206443572225618,24.835289758051204,29.808000000000007,54.64328975805121,56.082033693531535,13.426436001722031,19.716230303303416,Croston_SBA
FOODS_3_288,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,1.5,15.280830189791876,5.9933825942146335,0.98,2.0537489106318225,15.856999856355063,32.6,9.78,431.0,139.6,106.96581132854314,0,14.0,22.48086666374057,64.70421136048765,74.43,139.13421136048763,943.8638365456724,827.259950750596,85.59796936473406,Croston_SBA
FOODS_3_289,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,2.88,1.0100466831712498,1.1996472144565833,0.98,2.0537489106318225,3.1739681904634893,6.5,3.744,80.0,13.6,7.070326782198748,0,14.0,7.928323427043143,23.04168995984413,26.784,49.82568995984413,73.82850655958435,32.67602901536028,39.59653337874677,Croston_SBA
FOODS_3_290,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,1.0,0.9401493080055544,1.0559731838826991,0.95,1.6448536269514722,2.793842435706701,4.6,0.92,131.0,11.2,6.581045156038881,0,14.0,4.895213943252887,13.097499901604095,14.02,27.1174999016041,61.11241623700456,36.86058019961993,57.60012884506298,Croston_SBA
FOODS_3_291,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,2.78,3.3922520712881967,2.495233551431705,0.98,2.0537489106318225,6.601767440112789,13.6,7.5616,149.0,37.3,23.745764499017376,0,14.0,14.054165789105468,41.549396175174216,48.98359999999999,90.5329961751742,222.26360100336527,149.0996817152817,62.20929099168384,Croston_SBA
FOODS_3_292,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,3.5,6.126381703537343,3.95343263881271,0.98,2.0537489106318225,10.459799587344271,21.5,15.05,179.0,64.4,42.884671924761406,0,14.0,20.145309205325496,62.46171289919359,77.7,140.1617128991936,398.2382202985217,292.7567365629532,67.61102578165166,Croston_SBA
FOODS_3_293,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,1.98,0.1953842245761163,5.652978942919556e-17,0.9,1.2815515655446004,1.4956376449649942e-16,0.0,0.0,42.0,1.4,1.367689572032814,0,14.0,3.395963903346783,8.489909758366958,8.316,16.80590975836696,17.82587366171374,1.019963903346781,5.721817189456756,Croston_SBA
FOODS_3_294,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.48,0.6292007324903722,1.188013325420073,0.95,1.6448536269514722,3.1431878132923625,5.2,2.5792,68.0,9.6,4.4044051274326055,1,14.0,5.858629269361884,16.886637305807785,19.4432,36.329837305807786,48.29557789316431,19.948929461001303,35.41882236925891,Croston_SBA
FOODS_3_295,CA_1,FOODS,FOODS_3,CA,A,Y,AY,0.8,22.32225742848617,14.03046002684382,0.98,2.0537489106318225,37.12110801086137,76.2,12.192000000000002,714.0,232.5,156.2558019994032,0,13.999999999999998,18.80799621744564,57.05619020586451,69.31200000000001,126.36819020586452,1372.5293268995754,1274.3095153628922,90.97369387429882,LightGBM
FOODS_3_296,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,2.0,0.8920655303785922,0.6118321864193026,0.9,1.2815515655446004,1.6187558093703849,2.1,0.8400000000000001,90.0,8.3,6.244458712650145,0,14.0,6.913034364929643,18.089106588232564,18.84,36.92910658823256,61.10731976469769,27.70669498749895,42.8415324253114,Croston_SBA
FOODS_3_297,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.88,1.240106743795771,1.4156158567804524,0.95,1.6448536269514722,3.745367509040706,6.2,3.5712,89.0,14.9,8.680747206570397,0,14.0,8.927790167366004,25.42915513963238,29.2032,54.63235513963238,87.65102691424272,44.06342237269716,44.61805508532934,Croston_SBA
FOODS_3_298,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,18.98,0.4896863044098373,0.9172076325837248,0.98,2.0537489106318225,2.42670329642684,5.0,18.98,22.0,8.4,3.427804130868861,1,14.0,11.170968819349412,40.62170479763423,60.736,101.35770479763424,105.70925018493178,47.93805690127965,32.08700700025042,Croston_SBA
FOODS_3_299,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,1.5,0.3582111179653143,2.4146817245110856,0.95,1.6448536269514722,6.388647338428911,10.5,3.1500000000000004,66.0,13.0,2.5074778257572,1,14.0,3.0056794955710284,9.905080155859071,13.050000000000002,22.955080155859072,29.44117634288996,16.321047160589245,41.49722157736122,Croston_SBA
FOODS_3_300,CA_1,FOODS,FOODS_3,CA,A,Y,AY,3.98,2.819263214829658,2.752517686790313,0.98,2.0537489106318225,7.282477278553945,15.0,11.94,114.0,34.7,19.73484250380761,0,14.0,14.292098241844794,45.13294181635199,57.312000000000005,102.444941816352,195.3851789021375,120.37258037975656,54.00701000529233,LightGBM
FOODS_3_301,CA_1,FOODS,FOODS_3,CA,B,Y,BY,1.98,0.360496215323617,1.1962695461826351,0.95,1.6448536269514722,3.16503172019935,5.2,2.0592,58.0,7.7,2.5234735072653187,1,14.0,3.847401128453807,11.343199878717256,13.543200000000002,24.88639987871726,29.929386432186703,11.47526667313764,31.527886790047493,LightGBM
FOODS_3_302,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,1.5,5.90972282354569,3.89325152121044,0.98,2.0537489106318225,10.300575316546734,21.2,6.359999999999999,268.0,62.6,41.36805976481983,0,13.999999999999998,13.89851050640578,40.24344833198092,46.56,86.80344833198092,370.3681384323628,298.1932090512273,77.4464054902709,Croston_SBA
FOODS_3_303,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.98,0.7044996747759376,1.5136067160941415,0.95,1.6448536269514722,4.004626953542244,6.6,3.9336,66.0,11.5,4.931497723431563,1,14.0,6.493494477101445,19.480483431304336,23.6016,43.08208343130434,55.73066354886954,24.88529474761374,36.577175621137584,Croston_SBA
FOODS_3_304,CA_1,FOODS,FOODS_3,CA,A,Y,AY,4.48,1.4902509709764364,1.3009091315701484,0.98,2.0537489106318225,3.4418820404276183,7.1,6.3616,78.0,17.5,10.431756796835057,0,14.0,11.799167123783064,34.868051564512776,41.305600000000005,76.17365156451278,110.45853406773324,48.86937653972717,39.07112193265412,LightGBM
FOODS_3_305,CA_1,FOODS,FOODS_3,CA,A,Y,AY,2.98,0.4902744479603185,1.6967235705329593,0.98,2.0537489106318225,4.489108611251771,9.2,5.4832,55.0,12.6,3.431921135722229,1,14.0,4.876026526035865,16.26819759141057,21.8732,38.141397591410566,44.24822891758605,18.795744373411942,32.99381432569376,LightGBM
FOODS_3_306,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,1.58,4.558382888971413,2.5621894572444903,0.95,1.6448536269514722,6.778916115700483,11.2,3.5392,229.0,43.1,31.90868022279989,0,14.0,13.236354450871644,36.32772389682458,39.72120000000001,76.04892389682459,285.58082574576093,220.50571159160629,74.34062485961044,Croston_SBA
FOODS_3_307,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,3.98,5.226540723742097,2.58889570133309,0.98,2.0537489106318225,6.849574196011506,14.1,11.2236,155.0,50.7,36.58578506619468,0,14.0,20.826281268186307,61.53830206986663,72.9136,134.45190206986663,341.1114940276443,232.4678667371303,63.34592035000247,Croston_SBA
FOODS_3_308,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,4.98,0.689292875117606,1.0131411680782825,0.98,2.0537489106318225,2.6805195737366265,5.5,5.478000000000001,50.0,10.3,4.825050125823242,1,14.0,8.248914735013972,25.15918994179262,30.378000000000004,55.53718994179262,62.34998323632104,19.46811549773368,25.945179595209883,Croston_SBA
FOODS_3_309,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,1.98,0.5101583644144618,0.5681120688308978,0.9,1.2815515655446004,1.5030832509409648,1.9,0.7524000000000001,69.0,5.5,3.571108550901233,0,14.0,5.115598983826335,13.493319058788302,14.4144,27.907719058788302,37.72703383521309,13.082671746162877,31.89018175812644,Croston_SBA
FOODS_3_310,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,1.0,1.3463625443512066,1.5748519708717803,0.95,1.6448536269514722,4.166666666666667,6.9,1.38,157.0,16.3,9.424537810458446,0,14.0,5.7543598207048055,15.65039263338186,17.080000000000002,32.73039263338186,86.28372144803174,57.81917313022522,63.836963300311226,Croston_SBA
FOODS_3_311,CA_1,FOODS,FOODS_3,CA,A,Y,AY,2.98,1.909609918088468,1.7468936611272918,0.98,2.0537489106318225,4.621846194217955,9.5,5.662,108.0,22.9,13.367269426619275,0,14.000000000000002,10.976497954366785,32.268871301031986,37.846,70.11487130103198,130.76993668371514,73.70250612059579,51.23616082019008,LightGBM
FOODS_3_312,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.88,1.5939977048621952,1.7946864547601264,0.95,1.6448536269514722,4.748294040631467,7.8,4.4928,101.0,19.0,11.157983934035366,0,14.0,9.979573966976009,28.802433775975302,33.5808,62.3832337759753,110.1009937124502,61.754738644582254,49.71580617157471,Croston_SBA
FOODS_3_313,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,1.88,4.658269251185233,3.1606040545152103,0.98,2.0537489106318225,8.362172320989679,17.2,6.4672,213.0,49.8,32.607884758296635,0,14.0,13.74509520357809,39.912400861094135,46.5112,86.42360086109414,295.4852461137683,223.9497618798982,72.14666827425775,Croston_SBA
FOODS_3_314,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.68,0.9870863246858776,1.372442306109034,0.95,1.6448536269514722,3.6311410307484873,6.0,3.2160000000000006,82.0,12.9,6.909604272801143,0,14.0,7.665670393837135,21.968689543313744,25.192,47.160689543313744,71.3037514183909,34.113213063711534,41.94467126639167,Croston_SBA
FOODS_3_315,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,1.74,0.4026506593461322,1.1564175661505611,0.9,1.2815515655446004,3.05959329178097,3.9,1.3572,65.0,6.7,2.8185546154229253,1,14.0,4.03756842476204,11.305191589333711,12.6672,23.97239158933371,31.071781776889708,12.925624824970054,34.97346023122418,Croston_SBA
FOODS_3_316,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.5,0.583680602163622,1.261455445614248,0.95,1.6448536269514722,3.337497399083464,5.5,2.75,65.0,9.6,4.085764215145354,1,14.0,5.606405783940054,16.387955368440156,19.0,35.38795536844016,45.75723663162034,18.92507569449788,34.814125908053114,Croston_SBA
FOODS_3_317,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,1.0,5.933479519844971,5.111456165026178,0.95,1.6448536269514722,13.523641850067197,22.2,4.44,329.0,63.7,41.5343566389148,0,14.0,11.60000013253034,32.91367818758988,37.34,70.25367818758988,368.3933374572357,312.0242296212647,81.60598727646999,Croston_SBA
FOODS_3_318,CA_1,FOODS,FOODS_3,CA,A,Z,AZ,1.38,13.450808626657416,6.471753849119872,0.98,2.0537489106318225,17.122651231196212,35.2,9.7152,422.0,129.4,94.15566038660192,0,14.0,19.941288175182603,58.16996621717959,67.95119999999999,126.12116621717956,832.1127247883261,728.3744455717033,85.2349340860036,Croston_SBA
FOODS_3_319,CA_1,FOODS,FOODS_3,CA,A,Y,AY,1.0,6.884188397090756,4.011669344075595,0.98,2.0537489106318225,10.613879426645632,21.8,4.36,354.0,70.0,48.18931877963529,0,14.0,12.639480708944294,35.49051927878709,39.760000000000005,75.2505192787871,426.1481274896877,360.95554783350826,82.74429414932831,LightGBM
FOODS_3_320,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,1.98,1.212402932466175,1.990386950228576,0.95,1.6448536269514722,5.266068883093108,8.7,3.4452,106.0,17.2,8.486820527263225,1,14.0,7.172237769046253,20.873918412743105,24.433200000000003,45.30711841274311,83.13971172502563,48.51575700109003,51.67738460756427,Croston_SBA
FOODS_3_321,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,1.48,7.004983895418389,2.558056057566134,0.95,1.6448536269514722,6.7679801680823175,11.1,3.2856000000000005,294.0,60.1,49.03488726792872,0,14.0,16.17216395842955,43.48331839843048,46.7976,90.28091839843049,433.86212030461866,353.8681357364226,79.66309793743261,Croston_SBA
FOODS_3_322,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.5,1.1052611565405035,2.4602662565076274,0.95,1.6448536269514722,6.509252673723028,10.7,5.3500000000000005,90.0,18.4,7.736828095783524,1,14.0,7.242734688281576,22.412240118737987,27.85,50.26224011873799,80.08672035621396,46.52461656142557,48.02336990995517,Croston_SBA
FOODS_3_323,CA_1,FOODS,FOODS_3,CA,C,Z,CZ,2.48,1.1994043078217271,1.0131411680782825,0.9,1.2815515655446004,2.6805195737366265,3.4,1.6864,94.0,11.8,8.39583015475209,0,14.0,8.686162149899413,23.286307040155872,24.9984,48.28470704015587,82.09016205915506,41.089001664697065,45.93563032873346,Croston_SBA
FOODS_3_324,CA_1,FOODS,FOODS_3,CA,A,Y,AY,3.0,0.0053833374956733,6.0773636534392095,0.98,2.0537489106318225,16.07919285390308,33.0,19.8,6.0,33.0,0.0376833624697131,1,13.999999999999998,0.0545810607200209,1.637431821600629,21.6,23.23743182160063,29.12748636432013,51.61618945410104,68.8555419837218,LightGBM
FOODS_3_325,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,2.5,0.8424986123892506,1.9327311596416443,0.95,1.6448536269514722,5.113525999557267,8.4,4.2,78.0,14.3,5.8974902867247545,1,14.0,6.487594800043808,19.712307277056183,23.7,43.412307277056186,62.95199892034607,32.66179466157812,42.893318304420646,Croston_SBA
FOODS_3_326,CA_1,FOODS,FOODS_3,CA,B,Z,BZ,1.38,2.253868984892953,2.8068321785078063,0.95,1.6448536269514722,7.42617991622531,12.2,3.3672,173.0,28.0,15.777082894250672,0,14.0,8.334976489219128,23.776363568957454,27.2412,51.017563568957456,144.6175632476547,104.11904051542888,67.08929932432325,Croston_SBA
FOODS_3_327,CA_1,FOODS,FOODS_3,CA,A,Y,AY,3.18,3.399545285254009,1.791856550792745,0.98,2.0537489106318225,4.740806818499581,9.7,6.1692,140.0,33.5,23.796816996778063,0,14.0,15.568808395454369,44.31550103991833,50.689200000000014,95.00470103991834,222.5148715196189,141.81995565018678,59.87530483090917,LightGBM
