item_id,store_id,cat_id,sell_price,Cu,Co,CR,forecast_mean,demand_std,Q_star,EOQ,expected_profit_newsvendor,expected_profit_eoq,profit_improvement
FOODS_2_120,CA_1,FOODS,2.72,0.8160000000000001,0.272,0.75,1.0948421623991913,1.1773883752795369,1.9,86.0,0.8907935941857599,-22.20081172730968,23.09160532149544
FOODS_2_121,CA_1,FOODS,1.58,0.474,0.158,0.75,0.8015142242790404,1.1524071884721685,1.6,96.0,0.3769861847498088,-14.661443010255647,15.038429195005458
FOODS_2_122,CA_1,FOODS,4.93,1.479,0.493,0.7499999999999999,0.5229674247603617,1.0,1.2,44.0,0.7723909124971744,-20.660708238372568,21.433099150869744
FOODS_2_123,CA_1,FOODS,2.87,0.861,0.287,0.7499999999999999,0.6398515155713433,1.0,1.3,64.0,0.5543825596082477,-17.633450460124102,18.18783301973235
FOODS_2_124,CA_1,FOODS,2.82,0.846,0.282,0.75,0.3541873895294073,1.0,1.0,48.0,0.3063447788069526,-13.136476624610829,13.44282140341778
FOODS_2_125,CA_1,FOODS,2.47,0.741,0.247,0.75,0.7052161696873279,1.0440053112638314,1.4,72.0,0.5245324642057145,-17.08724642434892,17.611778888554632
FOODS_2_126,CA_1,FOODS,4.84,1.452,0.484,0.75,1.2585852456666038,1.1333099904225383,2.0,69.0,1.8367821415867631,-30.95937896438945,32.79616110597622
FOODS_2_127,CA_1,FOODS,6.97,2.091,0.6970000000000001,0.75,0.3360417183027359,1.0,1.0,30.0,0.7088802165319392,-19.973115689371976,20.681995905903914
FOODS_2_128,CA_1,FOODS,0.88,0.264,0.088,0.75,2.784462893138739,6.188720752325521,7.0,240.0,0.7319578802246529,-20.139869061615165,20.871826941839817
FOODS_2_129,CA_1,FOODS,9.54,2.862,0.954,0.7499999999999999,0.1722826026996206,1.0,0.8,18.0,0.5292298187570855,-16.514569588098247,17.04379940685533
FOODS_2_130,CA_1,FOODS,1.58,0.474,0.158,0.75,1.8538399226627096,1.3228756555322954,2.7,146.0,0.8847119064236358,-21.89637316887717,22.78108507530081
FOODS_2_131,CA_1,FOODS,5.98,1.794,0.5980000000000001,0.7499999999999999,5.366125386472011,3.37023227811758,7.6,128.0,9.646713344780132,-63.70822807555897,73.3549414203391
FOODS_2_132,CA_1,FOODS,2.88,0.864,0.288,0.75,0.3961504341909697,1.1031460542154954,1.1,50.0,0.3517804729791957,-13.943634699812002,14.295415172791197
FOODS_2_133,CA_1,FOODS,2.88,0.864,0.288,0.75,0.5304432988466504,1.1001442906807544,1.3,58.0,0.4513155352994886,-16.092929319728658,16.544244855028147
FOODS_2_134,CA_1,FOODS,2.98,0.894,0.298,0.75,1.5474164685068792,1.425393290199597,2.5,97.0,1.3856301470776689,-27.0614795695398,28.44710971661747
FOODS_2_135,CA_1,FOODS,2.48,0.744,0.248,0.75,1.0314941581763473,2.266328172671245,2.6,87.0,0.7587805608768621,-20.552757795089065,21.31153835596593
FOODS_2_136,CA_1,FOODS,2.94,0.882,0.294,0.75,0.5767738629756185,1.0,1.3,60.0,0.4957616296036468,-16.96171393714067,17.457475566744314
FOODS_2_137,CA_1,FOODS,2.5,0.75,0.25,0.75,0.7322763009347469,1.0,1.4,73.0,0.5506461633718054,-17.517723699065254,18.06836986243706
FOODS_2_138,CA_1,FOODS,1.96,0.588,0.196,0.7499999999999999,2.5281529545918686,1.596954774019775,3.6,153.0,1.4874382545656728,-28.005928083599976,29.49336633816565
FOODS_2_139,CA_1,FOODS,2.98,0.894,0.298,0.75,3.515096135075225,1.793580557692131,4.7,147.0,3.148742861015565,-39.61600540699033,42.764748268005896
FOODS_2_140,CA_1,FOODS,10.98,3.294,1.098,0.75,1.2865286911202265,1.2535663410560174,2.1,46.0,4.267097996926499,-44.85756598859997,49.12466398552648
FOODS_2_141,CA_1,FOODS,6.98,2.094,0.6980000000000001,0.75,0.9529973374371604,1.0,1.6,50.0,2.011500316624921,-32.239231433875446,34.250731750500364
FOODS_2_142,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.9935847537623572,1.01574900036674,1.7,67.0,1.1788983847270624,-25.084213072010325,26.263111456737388
FOODS_2_143,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.6715992599565073,1.0,1.3,55.0,0.8167663987514704,-20.820813978149243,21.637580376900715
FOODS_2_144,CA_1,FOODS,2.5,0.75,0.25,0.75,0.8533000671881223,1.441541649777185,1.8,79.0,0.6453505064439716,-18.89669993281188,19.542050439255853
FOODS_2_145,CA_1,FOODS,2.38,0.714,0.238,0.75,1.299805666611514,1.6406702721140958,2.4,100.0,0.9293655484766066,-22.56258500538584,23.491950553862445
FOODS_2_146,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.3652799086509124,1.412341670669316,2.3,112.0,0.8139688158234901,-21.09469831234848,21.908667128171967
FOODS_2_147,CA_1,FOODS,3.76,1.128,0.376,0.7499999999999999,0.6558020554796812,1.0,1.3,56.0,0.7491656026024343,-20.06967370855856,20.818839311161
FOODS_2_148,CA_1,FOODS,2.88,0.864,0.288,0.75,0.2214228468217594,1.0708993401928104,0.9,37.0,0.201592163956943,-10.400920880461332,10.602513044418275
FOODS_2_149,CA_1,FOODS,6.98,2.094,0.6980000000000001,0.75,1.0604665364222383,1.2084359562332878,1.9,53.0,2.205646187788852,-34.03317743030911,36.23882361809796
FOODS_2_150,CA_1,FOODS,2.96,0.888,0.296,0.75,0.1948873523300373,2.2356600411339143,1.7,35.0,0.1737738549828175,-10.129253374841236,10.303027229824057
FOODS_2_151,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.7884883647654739,1.5511559096637115,1.8,85.0,0.474104285373348,-16.205517215105747,16.679621500479094
FOODS_2_152,CA_1,FOODS,2.42,0.726,0.242,0.75,1.7147114474253446,1.976047040118708,3.0,114.0,1.2544678778500409,-25.928159318892263,27.182627196742303
FOODS_2_153,CA_1,FOODS,2.96,0.888,0.296,0.75,4.985019998147267,2.4394790839558764,6.6,175.0,4.434307525130454,-45.89773632219364,50.332043847324094
FOODS_2_154,CA_1,FOODS,12.97,3.891,1.2970000000000002,0.7499999999999999,0.145745086050561,1.0,0.8,14.0,0.5890679634365132,-17.401874493569693,17.990942457006206
FOODS_2_155,CA_1,FOODS,2.5,0.75,0.25,0.75,0.4740129615596533,1.0,1.1,59.0,0.3653137558279367,-14.275987038440348,14.641300794268282
FOODS_2_156,CA_1,FOODS,1.52,0.4559999999999999,0.152,0.75,0.9182873630742948,1.4327979804948263,1.9,105.0,0.4167202584635218,-15.40168128325083,15.818401541714351
FOODS_2_157,CA_1,FOODS,3.87,1.161,0.387,0.75,0.3223455372769096,1.0,1.0,39.0,0.3731893371115344,-14.594009108295346,14.96719844540688
FOODS_2_158,CA_1,FOODS,1.28,0.384,0.128,0.75,0.6152598969469569,1.532712089469627,1.6,94.0,0.2414428922693229,-11.716986932763158,11.95842982503248
FOODS_2_159,CA_1,FOODS,3.97,1.191,0.397,0.75,0.3990897939718036,1.0,1.1,43.0,0.4660548807782046,-16.437245407172774,16.90330028795098
FOODS_2_160,CA_1,FOODS,2.88,0.864,0.288,0.75,0.1807765547530611,1.0,0.9,34.0,0.1445926564202447,-9.583745408924472,9.72833806534472
FOODS_2_161,CA_1,FOODS,6.97,2.091,0.6970000000000001,0.75,0.4052597456808603,1.0,1.1,33.0,0.8350192644813462,-21.87113582904177,22.706155093523112
FOODS_2_162,CA_1,FOODS,2.93,0.879,0.293,0.7499999999999999,1.6906737930862172,2.357864247475628,3.3,103.0,1.4812929731728368,-28.19753031450296,29.678823287675797
FOODS_2_163,CA_1,FOODS,2.88,0.864,0.288,0.75,0.3531423404590225,1.0,1.0,47.0,0.311718793920487,-13.129180023791204,13.440898817711693
FOODS_2_164,CA_1,FOODS,2.98,0.894,0.298,0.75,0.8711540437571733,1.2324211575007262,1.7,73.0,0.7794259333087528,-20.71558437984145,21.495010313150203
FOODS_2_165,CA_1,FOODS,3.97,1.191,0.397,0.75,0.1561913176377902,1.0,0.8,27.0,0.196093931857961,-10.470968187591188,10.667062119449149
FOODS_2_166,CA_1,FOODS,2.18,0.654,0.218,0.7499999999999999,1.0895563546181666,1.0,1.8,96.0,0.7055784316741094,-19.97790685877296,20.68348529044707
FOODS_2_167,CA_1,FOODS,2.5,0.75,0.25,0.75,0.941019288994942,1.0261140545329517,1.6,83.0,0.7125970550016704,-19.80898071100506,20.52157776600673
FOODS_2_168,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.3347393466501048,1.0,1.0,39.0,0.402794527251145,-14.989094960133034,15.39188948738418
FOODS_2_169,CA_1,FOODS,5.86,1.758,0.5860000000000001,0.7499999999999999,0.3053936068986982,1.0,1.0,31.0,0.5265447934823579,-17.450157385429456,17.976702178911815
FOODS_2_170,CA_1,FOODS,2.98,0.894,0.298,0.75,1.6056629556797404,2.0246496855521325,3.0,99.0,1.428003619984822,-27.588049756829747,29.01605337681457
FOODS_2_171,CA_1,FOODS,2.97,0.891,0.297,0.7499999999999999,0.3914611615727551,1.0,1.1,49.0,0.3397897369914407,-14.087944140051569,14.427733877043009
FOODS_2_172,CA_1,FOODS,2.5,0.75,0.25,0.75,1.016132775420967,1.1001442906807546,1.8,86.0,0.7527508279910708,-20.483867224579036,21.236618052570105
FOODS_2_173,CA_1,FOODS,8.67,2.601,0.867,0.75,1.654378960402864,1.0,2.3,59.0,4.323778326323123,-45.41561376532287,49.73939209164599
FOODS_2_174,CA_1,FOODS,2.82,0.846,0.282,0.75,0.7129612418516194,1.4777897123279868,1.7,68.0,0.6054963427038997,-18.371779719191373,18.977276061895274
FOODS_2_175,CA_1,FOODS,2.48,0.744,0.248,0.75,3.425901640284906,1.98005932250398,4.8,159.0,2.5404891539788395,-36.03350557283738,38.57399472681622
FOODS_2_176,CA_1,FOODS,2.82,0.846,0.282,0.75,0.7069447771937206,1.0,1.4,68.0,0.5934921361821496,-18.37856629132548,18.97205842750763
FOODS_2_177,CA_1,FOODS,3.33,0.999,0.333,0.75,0.6710022917559867,1.2488089563755576,1.5,61.0,0.6740849267450277,-19.41922494738103,20.093309874126057
FOODS_2_178,CA_1,FOODS,2.5,0.75,0.25,0.75,1.0340281810321164,1.0,1.7,87.0,0.7773289540104815,-20.715971818967883,21.493300772978365
FOODS_2_179,CA_1,FOODS,4.97,1.491,0.497,0.7499999999999999,0.5848958266661504,1.0,1.3,46.0,0.8539856879417282,-21.69922709658769,22.55321278452942
FOODS_2_180,CA_1,FOODS,2.48,0.744,0.248,0.75,1.0524044703414093,1.0490610566259242,1.8,88.0,0.7741165749844618,-20.78001476542132,21.55413134040578
FOODS_2_181,CA_1,FOODS,2.0,0.6,0.2,0.7499999999999999,3.7277594862501218,3.2030002934052,5.9,184.0,2.2346152441618665,-33.8177924109999,36.052407655161765
FOODS_2_182,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.7853961122404276,2.096545407450705,3.2,128.0,1.060439455921545,-23.92996627910558,24.990405735027128
FOODS_2_183,CA_1,FOODS,8.67,2.601,0.867,0.75,3.04274519904114,2.008908730060748,4.4,80.0,7.912493384884669,-58.80775964972533,66.72025303461001
FOODS_2_184,CA_1,FOODS,4.98,1.494,0.498,0.75,1.3220967948436004,1.0,2.0,70.0,1.9737495169850496,-32.22638318467155,34.2001327016566
FOODS_2_185,CA_1,FOODS,2.0,0.6,0.2,0.7499999999999999,1.3099152092562147,1.0440053112638317,2.0,109.0,0.7883268773996978,-20.75206783259503,21.54039470999473
FOODS_2_186,CA_1,FOODS,5.5,1.65,0.55,0.7499999999999999,0.6494217324386907,1.0,1.3,46.0,1.0825085182083158,-23.871272188634883,24.9537807068432
FOODS_2_187,CA_1,FOODS,5.0,1.5,0.5,0.75,0.474877088227775,1.0,1.1,42.0,0.7322510467359509,-20.050245823544447,20.7824968702804
FOODS_2_188,CA_1,FOODS,2.88,0.864,0.288,0.75,0.6960719251381101,1.0,1.4,66.0,0.593895989851644,-18.206125142240897,18.80002113209254
FOODS_2_189,CA_1,FOODS,2.5,0.75,0.25,0.75,1.926994889701611,1.8024087351866804,3.1,119.0,1.4541472196430414,-27.823005110298386,29.277152329941423
FOODS_2_190,CA_1,FOODS,2.88,0.864,0.288,0.75,0.8539225775347864,1.2572540835836767,1.7,74.0,0.7382642190289055,-20.328281190679924,21.06654540970883
FOODS_2_191,CA_1,FOODS,8.88,2.664,0.8880000000000001,0.7499999999999999,0.2644318571819805,1.0,0.9,23.0,0.7327310928722441,-19.484738043289607,20.21746913616185
FOODS_2_192,CA_1,FOODS,1.96,0.588,0.196,0.7499999999999999,2.4675624356113213,2.3779743280283547,4.1,152.0,1.4460690803208878,-27.857431050480727,29.303500130801616
FOODS_2_193,CA_1,FOODS,5.63,1.6889999999999998,0.5630000000000001,0.75,0.5866337316353435,1.0,1.3,44.0,0.9712404371264826,-23.450900836357206,24.42214127348369
FOODS_2_194,CA_1,FOODS,6.98,2.094,0.6980000000000001,0.75,0.7686572375193893,2.875503176579452,2.7,45.0,1.6144323646394387,-29.263908992845867,30.878341357485304
FOODS_2_195,CA_1,FOODS,3.47,1.041,0.347,0.75,0.2839222024932298,1.0,1.0,39.0,0.2826139336435952,-13.138915982939398,13.421529916582994
FOODS_2_196,CA_1,FOODS,3.87,1.161,0.387,0.75,0.0615214550745348,1.0,0.7,17.0,0.0828727686887923,-6.483764787544621,6.566637556233414
FOODS_2_197,CA_1,FOODS,3.28,0.984,0.328,0.75,15.380230973155074,8.920222430859903,21.4,293.0,15.133255358095196,-75.92513696322055,91.05839232131576
FOODS_2_198,CA_1,FOODS,9.88,2.964,0.988,0.75,0.8215358637427824,1.342724861209493,1.7,39.0,2.4575241310168283,-35.28529026648853,37.74281439750536
FOODS_2_199,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,1.4413954678224268,1.7713176275208629,2.6,162.0,0.4354431989187444,-15.623441812871029,16.058885011789773
FOODS_2_200,CA_1,FOODS,3.97,1.191,0.397,0.75,0.3111023357923893,1.0,1.0,38.0,0.3655385761228361,-14.591969490761686,14.957508066884522
FOODS_2_201,CA_1,FOODS,5.63,1.6889999999999998,0.5630000000000001,0.75,2.70804791431202,1.9446711885935968,4.0,94.0,4.58329505620555,-46.82347609696934,51.40677115317489
FOODS_2_202,CA_1,FOODS,2.98,0.894,0.298,0.75,1.365145448403852,1.0,2.0,91.0,1.2300973591979465,-25.49074662550261,26.720843984700554
FOODS_2_203,CA_1,FOODS,3.25,0.975,0.325,0.75,1.442396109959425,1.201300001299298,2.3,90.0,1.3925624543072137,-27.37488505705275,28.767447511359965
FOODS_2_204,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,5.007412467067955,4.922010816342288,8.3,302.0,1.5045458606650626,-28.19703501317282,29.70158087383788
FOODS_2_205,CA_1,FOODS,2.98,0.894,0.298,0.75,0.5845009203270217,1.0886621079036347,1.3,60.0,0.5272493071732721,-17.18327490297019,17.71052421014346
FOODS_2_206,CA_1,FOODS,10.98,3.294,1.098,0.75,0.9241938062767792,1.2744954391203698,1.8,39.0,3.028850706128549,-38.7629408028324,41.79179150896095
FOODS_2_207,CA_1,FOODS,7.24,2.172,0.7240000000000001,0.75,0.344990376624448,1.0,1.0,29.0,0.7611383118944685,-19.9969078692956,20.75804618119007
FOODS_2_208,CA_1,FOODS,6.98,2.094,0.6980000000000001,0.75,1.6010015474282515,1.46565621758588,2.6,65.0,3.3462059386779432,-40.90000367958032,44.24620961825826
FOODS_2_209,CA_1,FOODS,5.97,1.791,0.597,0.75,0.418066804846848,1.0837911120705757,1.1,36.0,0.7725420564586398,-20.493656470025726,21.266198526484366
FOODS_2_210,CA_1,FOODS,3.74,1.122,0.374,0.75,0.4902562501805824,1.0,1.2,49.0,0.5383152679259534,-17.59257664972985,18.1308919176558
FOODS_2_211,CA_1,FOODS,2.28,0.6839999999999999,0.2279999999999999,0.75,0.9957298434958458,1.0,1.7,89.0,0.6750623751089476,-19.383894382731786,20.058956757840733
FOODS_2_212,CA_1,FOODS,4.84,1.452,0.484,0.75,2.436652989108275,1.826828286211265,3.7,96.0,3.524835383642418,-41.74663981308638,45.2714751967288
FOODS_2_213,CA_1,FOODS,3.97,1.191,0.397,0.75,0.1883583608636483,1.1007452982594164,0.9,29.0,0.2344772424029271,-11.213886922948529,11.448364165351451
FOODS_2_214,CA_1,FOODS,2.5,0.75,0.25,0.75,0.927834360595577,1.0,1.6,82.0,0.6963725858620798,-19.57216563940442,20.2685382252665
FOODS_2_215,CA_1,FOODS,1.84,0.552,0.184,0.75,1.2371315540425978,1.3666473091931466,2.2,111.0,0.676196717177913,-19.51347117622465,20.189667893402564
FOODS_2_216,CA_1,FOODS,5.98,1.794,0.5980000000000001,0.7499999999999999,0.8467018191603405,1.0,1.5,51.0,1.529581272829365,-28.47268924856847,30.00227052139784
FOODS_2_217,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.668323690552824,1.1655323283657164,1.5,55.0,0.7817590010573903,-20.826028684639905,21.607787685697296
FOODS_2_218,CA_1,FOODS,3.87,1.161,0.387,0.75,0.4740411257812752,1.0,1.1,47.0,0.5655466601504404,-17.455184337290586,18.020730997441028
FOODS_2_219,CA_1,FOODS,2.88,0.864,0.288,0.75,1.6708280282215424,1.8926200310708383,2.9,103.0,1.4549547428609817,-27.739206111488784,29.194160854349764
FOODS_2_220,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.981605856213856,1.8326116905841257,3.2,135.0,1.1800424247884045,-25.160568161878626,26.34061058666703
FOODS_2_221,CA_1,FOODS,1.25,0.375,0.125,0.75,2.7779544575826485,2.93040979852675,4.8,201.0,1.036769161029746,-23.73602277120868,24.772791932238423
FOODS_2_222,CA_1,FOODS,2.5,0.75,0.25,0.75,6.709080103045464,4.076484375994205,9.5,221.0,5.022839775192894,-48.54091989695453,53.56375967214743
FOODS_2_223,CA_1,FOODS,2.18,0.654,0.218,0.7499999999999999,0.7001935831563771,1.0,1.4,77.0,0.4530594624794351,-16.175431195487644,16.628490657967077
FOODS_2_224,CA_1,FOODS,5.97,1.791,0.597,0.75,0.9891787034614152,1.0,1.7,55.0,1.7522639685495194,-30.472841256134146,32.22510522468367
FOODS_2_225,CA_1,FOODS,2.5,0.75,0.25,0.75,1.6891175233376032,1.449320220147742,2.7,111.0,1.259508168878139,-26.0608824766624,27.32039064554053
FOODS_2_226,CA_1,FOODS,7.24,2.172,0.7240000000000001,0.75,0.3430543581039972,1.0,1.0,29.0,0.7557832431004792,-20.002514578930825,20.758297822031302
FOODS_2_227,CA_1,FOODS,4.47,1.341,0.447,0.75,1.01763450413252,1.0,1.7,64.0,1.3616024959427084,-26.78846950661105,28.15007200255376
FOODS_2_228,CA_1,FOODS,4.93,1.479,0.493,0.7499999999999999,0.1890755894442103,1.0,0.9,26.0,0.263612335181688,-12.445142937616016,12.708755272797704
FOODS_2_229,CA_1,FOODS,2.18,0.654,0.218,0.7499999999999999,0.342754417944882,1.0,1.0,54.0,0.2273201359602741,-11.473118147552064,11.70043828351234
FOODS_2_230,CA_1,FOODS,2.18,0.654,0.218,0.7499999999999999,0.9283624097016568,1.0,1.6,88.0,0.6076803460713851,-18.37446797874016,18.98214832481154
FOODS_2_231,CA_1,FOODS,2.5,0.75,0.25,0.75,0.5479549533481703,1.0,1.2,63.0,0.4156518475693717,-15.20204504665183,15.617696894221202
FOODS_2_232,CA_1,FOODS,2.56,0.768,0.256,0.75,0.8388872278716175,1.2781227967601092,1.7,77.0,0.6444776542439901,-18.852979478659464,19.497457132903453
FOODS_2_233,CA_1,FOODS,4.48,1.344,0.448,0.7499999999999999,1.0794223780407688,1.5682614069593166,2.1,66.0,1.4646384709833795,-27.633675098550945,29.098313569534323
FOODS_2_234,CA_1,FOODS,2.88,0.864,0.288,0.75,0.8001614022748637,1.2056963563450391,1.6,71.0,0.694603662634842,-19.526214064579356,20.2208177272142
FOODS_2_235,CA_1,FOODS,2.88,0.864,0.288,0.75,0.7520115166129272,1.1007452982594164,1.5,69.0,0.6483604055055892,-19.005682732861903,19.65404313836749
FOODS_2_236,CA_1,FOODS,2.98,0.894,0.298,0.75,0.4470734887129788,1.685606668612177,1.6,52.0,0.3955510926068642,-14.963088401454128,15.358639494060991
FOODS_2_237,CA_1,FOODS,2.5,0.75,0.25,0.75,0.775737432625221,1.3188699668344828,1.7,75.0,0.5741448892368948,-17.97426256737478,18.548407456611677
FOODS_2_238,CA_1,FOODS,1.58,0.474,0.158,0.75,1.1807985140137949,1.4156158567804522,2.1,117.0,0.5643823630201429,-17.739735339143284,18.304117702163428
FOODS_2_239,CA_1,FOODS,13.98,4.194,1.398,0.7499999999999999,0.1895444690228357,1.0,0.9,16.0,0.7500992033772627,-21.308067329224304,22.058166532601568
FOODS_2_240,CA_1,FOODS,2.18,0.654,0.218,0.7499999999999999,0.7611663134670547,1.0,1.4,80.0,0.504189811106358,-16.77626297465673,17.28045278576309
FOODS_2_241,CA_1,FOODS,2.38,0.714,0.238,0.75,3.8735360760822215,3.1606040545152108,6.0,172.0,2.766790462949523,-37.24839365556973,40.01518411851925
FOODS_2_242,CA_1,FOODS,2.5,0.75,0.25,0.75,1.5718136130809246,1.3934844605516563,2.5,107.0,1.1813446992957362,-25.17818638691908,26.35953108621481
FOODS_2_243,CA_1,FOODS,7.24,2.172,0.7240000000000001,0.75,0.4032801492949766,1.0,1.1,32.0,0.8617785192951508,-22.00010068764175,22.8618792069369
FOODS_2_244,CA_1,FOODS,5.88,1.764,0.588,0.75,4.595997809598992,3.266095382247248,6.8,119.0,8.106808429084161,-59.16221315182317,67.26902158090732
FOODS_2_245,CA_1,FOODS,2.98,0.894,0.298,0.75,0.7203210541596287,1.212806444120195,1.5,66.0,0.653403618006568,-18.809377303441725,19.46278092144829
FOODS_2_246,CA_1,FOODS,2.18,0.654,0.218,0.7499999999999999,0.9776461242930262,1.0,1.7,90.0,0.6299564076519899,-18.767492579616484,19.397448987268472
FOODS_2_247,CA_1,FOODS,2.25,0.6749999999999999,0.225,0.75,2.1861932565428845,2.342103698696908,3.8,133.0,1.4689972010010006,-27.957426069111406,29.42642327011241
FOODS_2_248,CA_1,FOODS,5.98,1.794,0.5980000000000001,0.7499999999999999,0.7844415620779766,1.0708993401928106,1.5,49.0,1.4107248900393856,-27.42561578350948,28.836340673548868
FOODS_2_249,CA_1,FOODS,3.28,0.984,0.328,0.75,1.9171019573644463,1.4272480642961256,2.9,103.0,1.8806466461000917,-31.26876223193785,33.14940887803794
FOODS_2_250,CA_1,FOODS,10.97,3.291,1.0970000000000002,0.75,1.4238662885863709,1.0,2.1,49.0,4.684394883395984,-47.505074725683016,52.189469609079
FOODS_2_251,CA_1,FOODS,7.87,2.361,0.787,0.75,1.0383368309745198,1.0,1.7,49.0,2.4600397918163983,-35.29431565609221,37.75435544790861
FOODS_2_252,CA_1,FOODS,3.97,1.191,0.397,0.75,0.1372968556829537,1.0,0.8,25.0,0.1674778420834358,-9.70697259317547,9.874450435258906
FOODS_2_253,CA_1,FOODS,7.82,2.346,0.782,0.75,1.1515561770672424,1.218790275416462,2.0,52.0,2.683429270558026,-37.06193227813367,39.74536154869169
FOODS_2_254,CA_1,FOODS,6.48,1.944,0.6480000000000001,0.75,0.1355815508725965,1.0,0.8,20.0,0.2691008858914865,-12.608572620138233,12.877673506029716
FOODS_2_255,CA_1,FOODS,2.68,0.804,0.268,0.75,1.534148845607236,1.0,2.2,102.0,1.2354208296153282,-25.691392437509045,26.926813267124373
FOODS_2_256,CA_1,FOODS,5.62,1.686,0.562,0.7499999999999999,0.123902987567359,1.0,0.8,20.0,0.2081245859562976,-10.96146608394858,11.169590669904878
FOODS_2_257,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,1.4280036762838206,2.168497395059757,2.9,161.0,0.4275940555459972,-15.528798529486473,15.95639258503247
FOODS_2_258,CA_1,FOODS,2.98,0.894,0.298,0.75,0.6786784478410616,1.0,1.4,64.0,0.5941472681995159,-18.263015290173453,18.85716255837297
FOODS_2_259,CA_1,FOODS,3.67,1.101,0.367,0.75,0.1629983164286602,1.0,0.8,28.0,0.1907404270839812,-10.036718471482729,10.227458898566708
FOODS_2_260,CA_1,FOODS,2.88,0.864,0.288,0.75,0.421981077487532,1.0,1.1,52.0,0.3637167249130031,-14.489877798734362,14.853594523647365
FOODS_2_261,CA_1,FOODS,10.0,3.0,1.0,0.75,0.3868488259062893,1.0,1.1,27.0,1.1259618063197006,-25.452604696374845,26.578566502694542
FOODS_2_262,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.7666874342557113,1.186342028003479,1.6,84.0,0.4496098004584228,-16.02478355206948,16.4743933525279
FOODS_2_263,CA_1,FOODS,5.98,1.794,0.5980000000000001,0.7499999999999999,0.6945075246291852,1.0,1.4,46.0,1.2294962209827942,-25.846738001086997,27.07623422206979
FOODS_2_264,CA_1,FOODS,3.78,1.134,0.378,0.7499999999999999,1.9299458812516173,1.0959280090672932,2.7,97.0,2.178239083201753,-33.74792182754756,35.92616091074931
FOODS_2_265,CA_1,FOODS,3.58,1.074,0.358,0.75,0.592019361952317,1.0,1.3,55.0,0.6251619431728319,-18.842228273684285,19.467390216857115
FOODS_2_266,CA_1,FOODS,9.46,2.838,0.9460000000000002,0.75,1.7577317629604443,1.6406702721140958,2.9,58.0,4.9588147388723565,-48.21674300895769,53.17555774783005
FOODS_2_267,CA_1,FOODS,1.96,0.588,0.196,0.7499999999999999,2.5618411745404344,2.1553428139167665,4.0,154.0,1.5089618641714106,-28.1755165191603,29.68447838333171
FOODS_2_268,CA_1,FOODS,3.58,1.074,0.358,0.75,0.4666190563926418,1.0,1.1,49.0,0.5131597915784757,-16.873801511245738,17.386961302824215
FOODS_2_269,CA_1,FOODS,2.98,0.894,0.298,0.75,0.3961681704542503,1.0,1.1,49.0,0.3464296290866547,-14.129767540818532,14.476197169905188
FOODS_2_270,CA_1,FOODS,3.47,1.041,0.347,0.75,0.2578164618817619,1.1379690439434391,1.0,37.0,0.2757381376991761,-12.481150750908116,12.756888888607294
FOODS_2_271,CA_1,FOODS,10.98,3.294,1.098,0.75,0.601597977880328,1.0,1.3,32.0,1.9585445952754637,-32.4937816811496,34.45232627642506
FOODS_2_272,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.7679879646027681,1.749905515211982,1.9,84.0,0.4641181605823959,-16.023753532034608,16.487871692617002
FOODS_2_273,CA_1,FOODS,2.97,0.891,0.297,0.7499999999999999,0.6469172553450838,1.0559731838826991,1.4,63.0,0.5655527559198896,-17.942462300650046,18.50801505656993
FOODS_2_274,CA_1,FOODS,6.98,2.094,0.6980000000000001,0.75,1.1061191136784394,1.3148520748875057,2.0,54.0,2.3119828126472086,-34.6037154346098,36.91569824725701
FOODS_2_275,CA_1,FOODS,2.48,0.744,0.248,0.75,1.335610163215373,1.653919506943955,2.5,99.0,0.9829640611308814,-23.227074718090343,24.21003877922123
FOODS_2_276,CA_1,FOODS,3.28,0.984,0.328,0.75,10.338305243106875,4.71859016455134,13.5,240.0,10.178752556424158,-65.15614352104379,75.33489607746795
FOODS_2_277,CA_1,FOODS,1.28,0.384,0.128,0.75,0.884585430690225,1.4920423841803143,1.9,112.0,0.3386810785225442,-13.883092259486604,14.221773338009148
FOODS_2_278,CA_1,FOODS,2.5,0.75,0.25,0.75,0.8818953417965366,1.1239339452243238,1.6,80.0,0.6696346574125641,-19.118104658203464,19.78773931561603
FOODS_2_279,CA_1,FOODS,2.5,0.75,0.25,0.75,0.8696065798863158,1.1524071884721685,1.6,80.0,0.6617777014859252,-19.130393420113688,19.79217112159961
